caseid,task,resource,role,end_timestamp,pr_instances,tsk_start_inst,start_timestamp
Case37,Validar solicitud,res_ebef1400-8b4d-4530-b72e-7379b5680cc6,Role 2,2016-05-22 06:51:09,61,0,2016-05-22 06:29:35
Case43,Cancelar Solicitud,res_ebef1400-8b4d-4530-b72e-7379b5680cc6,Role 2,2016-05-22 06:52:03,61,0,2016-05-22 06:46:44
Case40,Cancelar Solicitud,res_c639d947-6ec5-4fb4-9351-898193c20527,Role 2,2016-05-22 07:13:43,61,0,2016-05-22 07:12:14
Case38,Validar solicitud,res_c639d947-6ec5-4fb4-9351-898193c20527,Role 2,2016-05-22 07:15:25,61,0,2016-05-22 06:54:03
Case41,Validar solicitud,res_b1994dcd-7aed-4f85-9b53-aa427e50d8bd,Role 2,2016-05-22 08:03:30,61,0,2016-05-22 07:27:14
Case21,Notificacion estudiante cancelacion soli,res_a80353ee-ab41-48e9-838c-250b93cf3e3b,Role 2,2016-05-22 08:18:31,61,0,2016-05-22 08:18:31
Case27,Revisar curso,res_a81ef9b3-35a9-4ab1-9720-19909682c288,Role 2,2016-05-22 09:48:45,60,0,2016-05-22 09:48:37
Case22,Notificacion estudiante cancelacion soli,res_c1dae2ba-b083-48fc-b481-84462d033ed4,Role 2,2016-05-22 10:20:55,60,0,2016-05-22 10:20:55
Case27,Cancelar curso,res_ec418c28-70cf-4cc7-b45a-36e875e892f1,Role 1,2016-05-22 11:24:29,59,0,2016-05-22 11:24:13
Case44,Traer informacion estudiante - banner,res_e5c2bb59-24e9-4e51-9e66-58d8eb3f4664,Role 1,2016-05-22 12:12:41,59,0,2016-05-22 12:12:23
Case45,Traer informacion estudiante - banner,res_a4fa227d-08ec-4e24-8777-d7fe34dded83,Role 1,2016-05-22 13:13:49,60,0,2016-05-22 13:13:31
Case37,Recepcion de documentos,res_a4fa227d-08ec-4e24-8777-d7fe34dded83,Role 2,2016-05-22 13:15:48,59,0,2016-05-22 13:13:29
Case38,Homologacion por grupo de cursos,res_a1ed12b0-cd1b-48fd-ab39-717a9b013799,Role 3,2016-05-22 13:53:44,60,1,2016-05-22 13:53:26
Case46,Traer informacion estudiante - banner,res_c3bc3305-fa79-4736-9f37-83fe5c401f31,Role 1,2016-05-22 13:57:29,60,0,2016-05-22 13:57:11
Case44,Radicar Solicitud Homologacion,res_c3bc3305-fa79-4736-9f37-83fe5c401f31,Role 1,2016-05-22 13:58:20,60,0,2016-05-22 13:47:51
Case45,Radicar Solicitud Homologacion,res_1ac088ea-4367-4922-951c-3062ffc0d1a2,Role 1,2016-05-22 14:57:24,60,0,2016-05-22 14:47:19
Case46,Radicar Solicitud Homologacion,res_d2cc49a0-0af6-415b-b97d-24a931a6ad0e,Role 1,2016-05-22 15:42:02,60,0,2016-05-22 15:31:54
Case47,Traer informacion estudiante - banner,res_2774cf78-cbce-4ca6-993e-32036ee29c0d,Role 1,2016-05-22 15:45:36,61,0,2016-05-22 15:45:18
Case41,Homologacion por grupo de cursos,res_afc4edf6-26e9-4f8e-8d0b-8ed2e92d6482,Role 3,2016-05-22 15:51:20,61,1,2016-05-22 15:50:16
Case44,Cancelar Solicitud,res_b1994dcd-7aed-4f85-9b53-aa427e50d8bd,Role 2,2016-05-22 17:02:22,60,0,2016-05-22 17:00:36
Case48,Traer informacion estudiante - banner,res_41b285a2-b1b9-4f11-9f99-558e17829e8f,Role 1,2016-05-22 17:22:21,61,0,2016-05-22 17:22:03
Case47,Radicar Solicitud Homologacion,res_41b285a2-b1b9-4f11-9f99-558e17829e8f,Role 1,2016-05-22 17:28:42,60,0,2016-05-22 17:18:50
Case45,Cancelar Solicitud,res_7e1358da-1e5f-456b-b64a-8a432e8cf96d,Role 2,2016-05-22 18:03:57,61,0,2016-05-22 18:02:23
Case49,Traer informacion estudiante - banner,res_173369fc-1267-459a-86fc-8b91fb00ce74,Role 1,2016-05-22 18:23:26,62,0,2016-05-22 18:23:07
Case37,Homologacion por grupo de cursos,res_d6fed16c-6e76-403d-93fa-9c4b3184b26f,Role 3,2016-05-22 18:49:35,62,1,2016-05-22 18:46:40
Case46,Cancelar Solicitud,res_d6fed16c-6e76-403d-93fa-9c4b3184b26f,Role 2,2016-05-22 18:50:39,62,0,2016-05-22 18:48:26
Case48,Radicar Solicitud Homologacion,res_b8c1f132-624d-4183-a94f-9003f4b2e8ff,Role 1,2016-05-22 19:05:23,62,0,2016-05-22 18:55:48
Case25,Notificacion estudiante cancelacion soli,res_c16f4fd8-6fe3-4c95-820e-ddf26f0f428e,Role 2,2016-05-22 19:09:00,62,0,2016-05-22 19:09:00
Case50,Traer informacion estudiante - banner,res_a4cc7979-4ef9-4d55-926a-1a7112ec112a,Role 1,2016-05-22 20:02:04,62,0,2016-05-22 20:01:45
Case49,Radicar Solicitud Homologacion,res_a4cc7979-4ef9-4d55-926a-1a7112ec112a,Role 1,2016-05-22 20:05:12,61,0,2016-05-22 19:55:44
Case47,Validar solicitud,res_f89023bd-16a2-4617-964d-18f26e9d3c96,Role 2,2016-05-22 20:55:35,62,0,2016-05-22 20:09:41
Case51,Traer informacion estudiante - banner,res_b4fdf79b-acda-4b6a-a91e-9408945ed701,Role 1,2016-05-22 21:01:46,63,0,2016-05-22 21:01:27
Case50,Radicar Solicitud Homologacion,res_70bce831-b76d-49d0-9b7f-f6b7b5d47867,Role 1,2016-05-22 21:43:46,63,0,2016-05-22 21:34:34
Case32,Homologacion por grupo de cursos,res_20a120ca-97b9-4840-a5d5-634b0384fca5,Role 3,2016-05-22 21:45:59,63,1,2016-05-22 21:45:59
Case48,Cancelar Solicitud,res_c4b1c54b-54f6-4d45-a00c-eb843eee8e51,Role 2,2016-05-22 22:19:25,62,0,2016-05-22 22:18:24
Case51,Radicar Solicitud Homologacion,res_4bcb9abd-4e72-48d9-a92b-824122a9a62c,Role 1,2016-05-22 22:42:15,62,0,2016-05-22 22:33:08
Case49,Cancelar Solicitud,res_8ef6e32e-cf63-4d7c-9326-423dc8a355ff,Role 2,2016-05-22 23:20:24,62,0,2016-05-22 23:19:31
Case50,Cancelar Solicitud,res_dd6a8b48-45a4-43dd-b7f9-dce1d0c94011,Role 2,2016-05-23 01:06:28,62,0,2016-05-23 01:01:31
Case51,Validar solicitud,res_c639d947-6ec5-4fb4-9351-898193c20527,Role 2,2016-05-23 02:21:21,62,0,2016-05-23 01:28:25
Case42,Recepcion de documentos,res_6ea12c23-a8ee-4709-9e18-2c2ed81a5399,Role 2,2016-05-23 03:04:20,62,0,2016-05-23 02:41:33
Case52,Traer informacion estudiante - banner,res_4abb2b78-dae1-4e9f-83cf-190dc44c41e3,Role 1,2016-05-23 03:42:51,63,0,2016-05-23 03:42:50
Case53,Traer informacion estudiante - banner,res_d649afc9-8aa6-48c5-80ea-8e5be3acfadd,Role 1,2016-05-23 04:56:58,64,0,2016-05-23 04:56:56
Case52,Radicar Solicitud Homologacion,res_34548f2d-7f8d-48e2-901f-9efda427210f,Role 1,2016-05-23 05:20:48,64,0,2016-05-23 05:14:59
Case53,Radicar Solicitud Homologacion,res_4bcb9abd-4e72-48d9-a92b-824122a9a62c,Role 1,2016-05-23 06:33:50,64,0,2016-05-23 06:28:05
Case52,Cancelar Solicitud,res_b1994dcd-7aed-4f85-9b53-aa427e50d8bd,Role 2,2016-05-23 06:40:13,64,0,2016-05-23 06:37:41
Case54,Traer informacion estudiante - banner,res_37eeb9c6-1567-4f83-96c9-d3c3585a64eb,Role 1,2016-05-23 07:09:11,65,0,2016-05-23 07:09:07
Case53,Validar solicitud,res_c639d947-6ec5-4fb4-9351-898193c20527,Role 2,2016-05-23 07:51:47,65,0,2016-05-23 07:24:23
Case55,Traer informacion estudiante - banner,res_ad927068-6f40-4ca4-82fc-aab518691f4b,Role 1,2016-05-23 08:40:05,66,0,2016-05-23 08:40:00
Case54,Radicar Solicitud Homologacion,res_61f67a82-6934-48f3-9338-c351fbcd41d8,Role 1,2016-05-23 08:44:54,65,0,2016-05-23 08:39:17
Case53,Recepcion de documentos,res_61f67a82-6934-48f3-9338-c351fbcd41d8,Role 2,2016-05-23 08:45:45,66,0,2016-05-23 08:40:52
Case37,Revisar curso,res_6a827d60-db26-41c0-a9b7-448c8473f795,Role 2,2016-05-23 08:59:16,66,0,2016-05-23 08:54:02
Case56,Traer informacion estudiante - banner,res_6cada724-3f01-4166-820b-97935d4a038c,Role 1,2016-05-23 09:18:38,67,0,2016-05-23 09:18:33
Case53,Homologacion por grupo de cursos,res_d26dfc66-7c45-4467-952e-2bc460ae81bb,Role 3,2016-05-23 09:39:54,67,1,2016-05-23 09:35:45
Case54,Cancelar Solicitud,res_8ef6e32e-cf63-4d7c-9326-423dc8a355ff,Role 2,2016-05-23 10:02:58,66,0,2016-05-23 10:00:50
Case55,Radicar Solicitud Homologacion,res_ec5b328e-114a-4e27-8f8b-841566f321d0,Role 1,2016-05-23 10:15:01,66,0,2016-05-23 10:09:28
Case56,Radicar Solicitud Homologacion,res_e628b7ef-ee89-4b2b-a3e6-57917b8d3f6d,Role 1,2016-05-23 10:52:18,66,0,2016-05-23 10:46:44
Case55,Cancelar Solicitud,res_7e1358da-1e5f-456b-b64a-8a432e8cf96d,Role 2,2016-05-23 11:33:30,66,0,2016-05-23 11:31:32
Case57,Traer informacion estudiante - banner,res_1949fe9f-b5bc-48cf-8327-9a22ac88fe59,Role 1,2016-05-23 11:58:26,67,0,2016-05-23 11:58:19
Case56,Validar solicitud,res_1949fe9f-b5bc-48cf-8327-9a22ac88fe59,Role 2,2016-05-23 12:07:11,66,0,2016-05-23 11:42:09
Case52,Notificacion estudiante cancelacion soli,res_094e843b-69d3-417a-a296-5e2f1a017fb9,Role 2,2016-05-23 12:12:24,67,0,2016-05-23 12:12:20
Case56,Recepcion de documentos,res_6ea12c23-a8ee-4709-9e18-2c2ed81a5399,Role 2,2016-05-23 13:01:08,66,0,2016-05-23 12:57:35
Case57,Radicar Solicitud Homologacion,res_84d41409-c76a-48c5-929d-1e9928637ae8,Role 1,2016-05-23 13:29:45,66,0,2016-05-23 13:24:35
Case56,Homologacion por grupo de cursos,res_26f500ed-e6bf-4ff3-8e82-d01a1948b1c1,Role 3,2016-05-23 13:55:28,66,1,2016-05-23 13:52:32
Case56,Revisar curso,res_c639d947-6ec5-4fb4-9351-898193c20527,Role 2,2016-05-23 14:38:58,66,0,2016-05-23 14:36:57
Case57,Cancelar Solicitud,res_61562738-9e5c-4755-8d75-3ecf3c0ae306,Role 2,2016-05-23 14:46:20,66,0,2016-05-23 14:44:42
Case58,Traer informacion estudiante - banner,res_84d41409-c76a-48c5-929d-1e9928637ae8,Role 1,2016-05-23 15:03:54,67,0,2016-05-23 15:03:46
Case56,Evaluacion curso,res_71b40bbe-2462-4a3c-826f-fe5d0888413a,Role 4,2016-05-23 15:10:30,67,0,2016-05-23 15:09:50
Case56,Validar solicitud / pre-homologacion,res_6a827d60-db26-41c0-a9b7-448c8473f795,Role 2,2016-05-23 15:37:46,67,0,2016-05-23 15:37:14
Case54,Notificacion estudiante cancelacion soli,res_b1994dcd-7aed-4f85-9b53-aa427e50d8bd,Role 2,2016-05-23 15:38:20,66,0,2016-05-23 15:38:17
Case58,Radicar Solicitud Homologacion,res_40cad5ef-6db2-4adc-809d-34e8daf759e1,Role 1,2016-05-23 16:36:57,65,0,2016-05-23 16:32:00
Case59,Traer informacion estudiante - banner,res_3842e11d-5442-462d-a453-970a64abec4e,Role 1,2016-05-23 16:59:41,66,0,2016-05-23 16:59:32
Case55,Notificacion estudiante cancelacion soli,res_61562738-9e5c-4755-8d75-3ecf3c0ae306,Role 2,2016-05-23 17:19:25,66,0,2016-05-23 17:19:23
Case47,Recepcion de documentos,res_6ea12c23-a8ee-4709-9e18-2c2ed81a5399,Role 2,2016-05-23 17:30:31,65,0,2016-05-23 17:21:23
Case51,Recepcion de documentos,res_f89023bd-16a2-4617-964d-18f26e9d3c96,Role 2,2016-05-23 17:40:46,65,0,2016-05-23 17:39:34
Case58,Validar solicitud,res_f89023bd-16a2-4617-964d-18f26e9d3c96,Role 2,2016-05-23 17:49:32,65,0,2016-05-23 17:26:55
Case60,Traer informacion estudiante - banner,res_2a8ea3c5-e752-44d3-90b2-55a8dcc3fe3f,Role 1,2016-05-23 18:04:41,66,0,2016-05-23 18:04:31
Case59,Radicar Solicitud Homologacion,res_11c7c4ff-b03e-44e5-8409-c230c73bcfb1,Role 1,2016-05-23 18:33:33,66,0,2016-05-23 18:28:47
Case58,Homologacion por grupo de cursos,res_b342b815-e35e-436e-9d84-de70abaa3503,Role 3,2016-05-23 18:42:59,66,1,2016-05-23 18:42:24
Case60,Radicar Solicitud Homologacion,res_75f23791-4a7c-4e65-bc99-caed47bbc726,Role 1,2016-05-23 19:38:25,65,0,2016-05-23 19:33:47
Case61,Traer informacion estudiante - banner,res_9da84f93-3f4b-4670-a592-30b9aacdc74e,Role 1,2016-05-23 19:50:17,66,0,2016-05-23 19:50:06
Case59,Cancelar Solicitud,res_9da84f93-3f4b-4670-a592-30b9aacdc74e,Role 2,2016-05-23 19:50:47,65,0,2016-05-23 19:49:34
Case57,Notificacion estudiante cancelacion soli,res_d21f9570-ec90-4db8-8d73-266b78b1d6e8,Role 2,2016-05-23 20:26:09,66,0,2016-05-23 20:26:08
Case62,Traer informacion estudiante - banner,res_4ba28c4a-9150-4440-abea-64eaf0a29b6e,Role 1,2016-05-23 20:39:40,66,0,2016-05-23 20:39:29
Case60,Cancelar Solicitud,res_6ea12c23-a8ee-4709-9e18-2c2ed81a5399,Role 2,2016-05-23 20:55:47,66,0,2016-05-23 20:54:38
Case61,Radicar Solicitud Homologacion,res_da5293e6-acb5-493c-bfc6-4d374ffe50e2,Role 1,2016-05-23 21:21:49,66,0,2016-05-23 21:17:23
Case62,Radicar Solicitud Homologacion,res_3ac2abe4-52a9-4a7f-8068-6170d919aa7e,Role 1,2016-05-23 22:13:15,66,0,2016-05-23 22:08:46
Case61,Cancelar Solicitud,res_b3b142c3-2b27-46f8-a24b-7d329b6b6429,Role 2,2016-05-23 22:37:57,66,0,2016-05-23 22:36:53
Case62,Validar solicitud,res_61562738-9e5c-4755-8d75-3ecf3c0ae306,Role 2,2016-05-23 23:23:04,66,0,2016-05-23 23:03:15
Case63,Traer informacion estudiante - banner,res_e78f68f8-2dcd-49f7-9496-368bb6a38915,Role 1,2016-05-23 23:55:27,67,0,2016-05-23 23:55:14
Case64,Traer informacion estudiante - banner,res_9b5179d0-a548-4e4d-b7be-38e8ab49ae08,Role 1,2016-05-24 00:07:43,68,0,2016-05-24 00:06:28
Case62,Homologacion por grupo de cursos,res_f7e690b7-7266-4881-8b74-2e911a97850a,Role 3,2016-05-24 00:17:51,68,1,2016-05-24 00:16:03
Case64,Radicar Solicitud Homologacion,res_7ff9f589-c70e-40d0-9f82-f3555e9b603d,Role 1,2016-05-24 01:24:10,67,0,2016-05-24 00:58:13
Case65,Traer informacion estudiante - banner,res_e6a797ac-65b2-47eb-b9e9-663abc60a808,Role 1,2016-05-24 01:27:29,68,0,2016-05-24 01:26:17
Case59,Notificacion estudiante cancelacion soli,res_966554c2-46e3-493b-ac23-ff4589c3f43e,Role 2,2016-05-24 01:33:59,68,0,2016-05-24 01:33:46
Case63,Radicar Solicitud Homologacion,res_966554c2-46e3-493b-ac23-ff4589c3f43e,Role 1,2016-05-24 01:36:26,67,1,2016-05-24 01:23:33
Case66,Traer informacion estudiante - banner,res_53197e2e-ec5c-416c-a4b8-3028be6e6f2c,Role 1,2016-05-24 02:10:29,68,0,2016-05-24 02:09:19
Case63,Cancelar Solicitud,res_a80353ee-ab41-48e9-838c-250b93cf3e3b,Role 2,2016-05-24 02:32:26,68,0,2016-05-24 02:26:41
Case60,Notificacion estudiante cancelacion soli,res_d6fed16c-6e76-403d-93fa-9c4b3184b26f,Role 2,2016-05-24 02:37:12,68,0,2016-05-24 02:37:01
Case65,Radicar Solicitud Homologacion,res_d6fed16c-6e76-403d-93fa-9c4b3184b26f,Role 1,2016-05-24 02:43:15,68,0,2016-05-24 02:18:05
Case67,Traer informacion estudiante - banner,res_b4f36fa0-6309-443d-b243-d9e81b7a8e61,Role 1,2016-05-24 03:11:14,68,0,2016-05-24 03:10:05
Case66,Radicar Solicitud Homologacion,res_b4f36fa0-6309-443d-b243-d9e81b7a8e61,Role 1,2016-05-24 03:25:39,67,0,2016-05-24 03:00:59
Case61,Notificacion estudiante cancelacion soli,res_d21f9570-ec90-4db8-8d73-266b78b1d6e8,Role 2,2016-05-24 04:15:47,68,0,2016-05-24 04:15:39
Case67,Radicar Solicitud Homologacion,res_d21f9570-ec90-4db8-8d73-266b78b1d6e8,Role 1,2016-05-24 04:26:48,68,0,2016-05-24 04:01:50
Case65,Validar solicitud,res_166b667d-d594-48c5-993c-6295a9bbe37f,Role 2,2016-05-24 04:39:19,68,0,2016-05-24 03:45:26
Case64,Cancelar Solicitud,res_166b667d-d594-48c5-993c-6295a9bbe37f,Role 2,2016-05-24 04:41:20,67,0,2016-05-24 04:31:18
Case68,Traer informacion estudiante - banner,res_efdd553b-bfa9-4948-8571-a539e095c403,Role 1,2016-05-24 04:55:08,68,0,2016-05-24 04:53:58
Case69,Traer informacion estudiante - banner,res_f776b4cb-0517-4601-8b7f-02511dd54541,Role 1,2016-05-24 05:08:13,69,0,2016-05-24 05:07:03
Case66,Validar solicitud,res_f776b4cb-0517-4601-8b7f-02511dd54541,Role 2,2016-05-24 05:18:41,67,1,2016-05-24 04:27:32
Case37,Evaluacion curso,res_6de69fc1-6035-4d7b-a60b-b213bf3b86af,Role 4,2016-05-24 06:00:21,69,0,2016-05-24 05:59:51
Case68,Radicar Solicitud Homologacion,res_6de69fc1-6035-4d7b-a60b-b213bf3b86af,Role 1,2016-05-24 06:08:32,69,0,2016-05-24 05:44:47
Case69,Radicar Solicitud Homologacion,res_6de69fc1-6035-4d7b-a60b-b213bf3b86af,Role 1,2016-05-24 06:18:51,69,1,2016-05-24 05:57:04
Case67,Validar solicitud,res_6de69fc1-6035-4d7b-a60b-b213bf3b86af,Role 2,2016-05-24 06:21:05,69,0,2016-05-24 05:29:40
Case28,Notificacion estudiante cancelacion soli,res_61f67a82-6934-48f3-9338-c351fbcd41d8,Role 2,2016-05-24 07:44:28,69,0,2016-05-24 07:44:28
Case70,Traer informacion estudiante - banner,res_2e7663a2-b8c6-4fe9-88f7-79a18e1d7421,Role 1,2016-05-24 08:36:47,69,0,2016-05-24 08:35:48
Case29,Notificacion estudiante cancelacion soli,res_811c88fa-a5ce-494c-99d6-ad3190cf45fc,Role 2,2016-05-24 08:45:41,69,0,2016-05-24 08:45:41
Case68,Cancelar Solicitud,res_d21f9570-ec90-4db8-8d73-266b78b1d6e8,Role 2,2016-05-24 09:10:18,68,0,2016-05-24 09:03:56
Case69,Cancelar Solicitud,res_166b667d-d594-48c5-993c-6295a9bbe37f,Role 2,2016-05-24 09:20:02,68,0,2016-05-24 09:16:14
Case70,Radicar Solicitud Homologacion,res_a32e8d87-4d63-4c37-bc9f-766a50c82160,Role 1,2016-05-24 09:47:45,68,0,2016-05-24 09:26:27
Case65,Recepcion de documentos,res_d21f9570-ec90-4db8-8d73-266b78b1d6e8,Role 2,2016-05-24 10:35:41,68,0,2016-05-24 10:23:04
Case66,Recepcion de documentos,res_c639d947-6ec5-4fb4-9351-898193c20527,Role 2,2016-05-24 11:23:56,68,0,2016-05-24 11:15:58
Case70,Validar solicitud,res_c639d947-6ec5-4fb4-9351-898193c20527,Role 2,2016-05-24 11:36:27,68,0,2016-05-24 10:50:04
Case71,Traer informacion estudiante - banner,res_75f23791-4a7c-4e65-bc99-caed47bbc726,Role 1,2016-05-24 11:39:08,69,0,2016-05-24 11:38:12
Case67,Homologacion por grupo de cursos,res_d26dfc66-7c45-4467-952e-2bc460ae81bb,Role 3,2016-05-24 12:13:56,69,1,2016-05-24 12:11:12
Case34,Notificacion estudiante cancelacion soli,res_c1dae2ba-b083-48fc-b481-84462d033ed4,Role 2,2016-05-24 12:30:57,69,0,2016-05-24 12:30:44
Case72,Traer informacion estudiante - banner,res_626a9722-8408-43fe-b672-8772610fc8c7,Role 1,2016-05-24 12:46:17,69,0,2016-05-24 12:45:22
Case71,Radicar Solicitud Homologacion,res_626a9722-8408-43fe-b672-8772610fc8c7,Role 1,2016-05-24 12:48:40,69,0,2016-05-24 12:28:48
Case35,Notificacion estudiante cancelacion soli,res_811c88fa-a5ce-494c-99d6-ad3190cf45fc,Role 2,2016-05-24 13:21:17,69,0,2016-05-24 13:21:09
Case73,Traer informacion estudiante - banner,res_175d26f0-3aad-4bb1-b0ae-5a8ceed8204f,Role 1,2016-05-24 13:25:08,69,0,2016-05-24 13:24:14
Case72,Radicar Solicitud Homologacion,res_1707872a-b93a-4215-88e3-83bc9a1890ea,Role 1,2016-05-24 13:55:21,69,0,2016-05-24 13:36:03
Case74,Traer informacion estudiante - banner,res_efdd553b-bfa9-4948-8571-a539e095c403,Role 1,2016-05-24 13:58:56,70,0,2016-05-24 13:58:02
Case73,Radicar Solicitud Homologacion,res_cbb4be13-f7df-4f3d-abbc-9f3ee00d195b,Role 1,2016-05-24 14:33:56,70,0,2016-05-24 14:14:48
Case74,Radicar Solicitud Homologacion,res_70bce831-b76d-49d0-9b7f-f6b7b5d47867,Role 1,2016-05-24 15:06:48,70,0,2016-05-24 14:47:47
Case71,Cancelar Solicitud,res_c639d947-6ec5-4fb4-9351-898193c20527,Role 2,2016-05-24 16:03:47,70,0,2016-05-24 15:59:27
Case75,Traer informacion estudiante - banner,res_a309d323-88fb-4184-9885-342b5d0e904e,Role 1,2016-05-24 16:08:37,71,0,2016-05-24 16:07:41
Case73,Validar solicitud,res_a81ef9b3-35a9-4ab1-9720-19909682c288,Role 2,2016-05-24 16:18:46,70,0,2016-05-24 15:36:34
Case74,Validar solicitud,res_a81ef9b3-35a9-4ab1-9720-19909682c288,Role 2,2016-05-24 16:49:57,71,1,2016-05-24 16:09:53
Case72,Cancelar Solicitud,res_ee0dbfe4-4427-4e9d-9269-3d5069a23199,Role 2,2016-05-24 17:11:52,71,0,2016-05-24 17:08:06
Case75,Radicar Solicitud Homologacion,res_ee0dbfe4-4427-4e9d-9269-3d5069a23199,Role 1,2016-05-24 17:13:54,71,0,2016-05-24 16:55:55
Case76,Traer informacion estudiante - banner,res_f8b26ed8-5607-4eb3-be93-f0aea655bb0e,Role 1,2016-05-24 17:16:13,72,0,2016-05-24 17:15:12
Case51,Homologacion por grupo de cursos,res_f8b26ed8-5607-4eb3-be93-f0aea655bb0e,Role 3,2016-05-24 17:16:41,71,1,2016-05-24 17:10:06
Case36,Notificacion estudiante cancelacion soli,res_9b8038aa-7690-4413-b6ab-00683c426327,Role 2,2016-05-24 17:21:04,71,0,2016-05-24 17:21:04
Case39,Notificacion estudiante cancelacion soli,res_cf1bb6b3-5b55-4168-b649-afcaa070b80b,Role 2,2016-05-24 17:28:11,70,0,2016-05-24 17:27:45
Case70,Recepcion de documentos,res_c1dae2ba-b083-48fc-b481-84462d033ed4,Role 2,2016-05-24 17:43:01,69,0,2016-05-24 17:36:04
Case76,Radicar Solicitud Homologacion,res_f8851ad6-aa55-413d-a60b-1821308abe9e,Role 1,2016-05-24 18:24:04,69,0,2016-05-24 18:05:14
Case77,Traer informacion estudiante - banner,res_ed33d119-ac77-49dd-86b7-c667d2464a7e,Role 1,2016-05-24 18:48:42,70,0,2016-05-24 18:47:52
Case78,Traer informacion estudiante - banner,res_a4fa227d-08ec-4e24-8777-d7fe34dded83,Role 1,2016-05-24 19:04:16,71,0,2016-05-24 19:03:25
Case77,Radicar Solicitud Homologacion,res_941c6660-bbbf-4360-85f8-ab56c8315b1a,Role 1,2016-05-24 19:54:36,71,0,2016-05-24 19:37:33
Case79,Traer informacion estudiante - banner,res_39fa4fcd-64d4-4c25-b777-94f2b6b1bf2b,Role 1,2016-05-24 19:58:40,72,0,2016-05-24 19:57:49
Case78,Radicar Solicitud Homologacion,res_39fa4fcd-64d4-4c25-b777-94f2b6b1bf2b,Role 1,2016-05-24 20:07:45,71,1,2016-05-24 19:52:19
Case40,Notificacion estudiante cancelacion soli,res_d21f9570-ec90-4db8-8d73-266b78b1d6e8,Role 2,2016-05-24 20:32:14,72,0,2016-05-24 20:32:14
Case42,Homologacion por grupo de cursos,res_ee0dbfe4-4427-4e9d-9269-3d5069a23199,Role 3,2016-05-24 21:00:43,71,1,2016-05-24 20:53:30
Case65,Homologacion por grupo de cursos,res_a556a63c-4b6f-49b6-9ffa-2a4a4556cd46,Role 3,2016-05-24 21:01:57,71,2,2016-05-24 20:55:32
Case80,Traer informacion estudiante - banner,res_a556a63c-4b6f-49b6-9ffa-2a4a4556cd46,Role 1,2016-05-24 21:02:32,72,0,2016-05-24 21:01:34
Case79,Radicar Solicitud Homologacion,res_a556a63c-4b6f-49b6-9ffa-2a4a4556cd46,Role 1,2016-05-24 21:02:51,71,0,2016-05-24 20:46:02
Case75,Cancelar Solicitud,res_61562738-9e5c-4755-8d75-3ecf3c0ae306,Role 2,2016-05-24 21:15:18,71,0,2016-05-24 21:12:12
Case78,Validar solicitud,res_61562738-9e5c-4755-8d75-3ecf3c0ae306,Role 2,2016-05-24 21:43:30,71,0,2016-05-24 21:11:41
Case66,Homologacion por grupo de cursos,res_afc4edf6-26e9-4f8e-8d0b-8ed2e92d6482,Role 3,2016-05-24 22:06:10,71,1,2016-05-24 22:00:38
Case80,Radicar Solicitud Homologacion,res_afc4edf6-26e9-4f8e-8d0b-8ed2e92d6482,Role 1,2016-05-24 22:08:04,71,0,2016-05-24 21:50:41
Case73,Homologacion por grupo de cursos,res_eb8dd6dc-1248-43b4-ae87-1e54af5381a8,Role 3,2016-05-24 22:19:19,70,1,2016-05-24 22:18:57
Case81,Traer informacion estudiante - banner,res_318295c0-3cb5-4b38-aecd-371103eae2c7,Role 1,2016-05-24 22:27:40,71,0,2016-05-24 22:26:51
Case74,Homologacion por grupo de cursos,res_ee0dbfe4-4427-4e9d-9269-3d5069a23199,Role 3,2016-05-24 23:00:27,71,1,2016-05-24 23:00:27
Case76,Cancelar Solicitud,res_c1dae2ba-b083-48fc-b481-84462d033ed4,Role 2,2016-05-24 23:04:43,71,0,2016-05-24 23:02:03
Case67,Revisar curso,res_c1dae2ba-b083-48fc-b481-84462d033ed4,Role 2,2016-05-24 23:05:35,71,0,2016-05-24 22:57:23
Case77,Cancelar Solicitud,res_966554c2-46e3-493b-ac23-ff4589c3f43e,Role 2,2016-05-24 23:13:26,71,0,2016-05-24 23:11:01
Case81,Radicar Solicitud Homologacion,res_84bedf10-d59e-4152-8cd4-b1141e4a91a2,Role 1,2016-05-24 23:31:30,71,0,2016-05-24 23:15:43
Case82,Traer informacion estudiante - banner,res_2aebcc1a-3e5e-4950-acf7-5e92aaf62f26,Role 1,2016-05-24 23:41:56,72,0,2016-05-24 23:41:07
Case79,Cancelar Solicitud,res_1ac088ea-4367-4922-951c-3062ffc0d1a2,Role 2,2016-05-25 00:29:43,72,0,2016-05-25 00:26:36
Case82,Radicar Solicitud Homologacion,res_1ac088ea-4367-4922-951c-3062ffc0d1a2,Role 1,2016-05-25 00:45:17,72,0,2016-05-25 00:29:12
Case80,Cancelar Solicitud,res_d21f9570-ec90-4db8-8d73-266b78b1d6e8,Role 2,2016-05-25 01:30:46,72,0,2016-05-25 01:27:48
Case82,Validar solicitud,res_f89023bd-16a2-4617-964d-18f26e9d3c96,Role 2,2016-05-25 02:17:56,72,0,2016-05-25 02:00:55
Case83,Traer informacion estudiante - banner,res_84b07ed9-2535-4395-b8ba-23d47ce96461,Role 1,2016-05-25 02:19:13,73,0,2016-05-25 02:19:02
