caseid,task,resource,role,end_timestamp,pr_instances,tsk_start_inst,start_timestamp
Case42,Traer informacion estudiante - banner,res_55d2b5c5-28f2-4b96-9d84-f022ab588a7b,Role 1,2016-05-22 23:23:18,59,0,2016-05-22 23:22:59
Case41,Radicar Solicitud Homologacion,res_d2649f6e-d297-4b9c-afcd-7e01f14fc601,Role 1,2016-05-23 00:07:34,59,0,2016-05-22 23:59:07
Case42,Radicar Solicitud Homologacion,res_f6f71ea0-72d4-4d2d-84e4-a1cd512821d1,Role 1,2016-05-23 01:13:12,59,0,2016-05-23 00:58:28
Case43,Traer informacion estudiante - banner,res_77241d91-1e8a-4d39-98fd-3697d066d3a0,Role 1,2016-05-23 01:18:12,60,0,2016-05-23 01:18:12
Case40,Validar solicitud,res_499e2010-0b15-4868-a085-fd4875065620,Role 2,2016-05-23 02:15:12,60,0,2016-05-23 01:21:48
Case43,Radicar Solicitud Homologacion,res_68df77c6-e26e-4ec0-a804-ed5a51028a8b,Role 1,2016-05-23 02:59:36,60,0,2016-05-23 02:53:31
Case41,Validar solicitud,res_68df77c6-e26e-4ec0-a804-ed5a51028a8b,Role 2,2016-05-23 03:23:40,60,0,2016-05-23 02:30:33
Case43,Validar solicitud,res_a4721391-7691-4703-a478-5e03ec9ade76,Role 2,2016-05-23 04:19:43,60,0,2016-05-23 03:51:04
Case42,Cancelar Solicitud,res_2269dd86-90e0-48ea-bc0a-c0180a03082a,Role 2,2016-05-23 04:50:23,60,0,2016-05-23 04:49:39
Case43,Homologacion por grupo de cursos,res_ba0aeda1-b356-46e9-aca0-e8c5a7f8552a,Role 3,2016-05-23 05:12:01,60,1,2016-05-23 05:10:04
Case41,Recepcion de documentos,res_499e2010-0b15-4868-a085-fd4875065620,Role 2,2016-05-23 07:53:20,59,0,2016-05-23 07:51:58
Case44,Traer informacion estudiante - banner,res_0fc62338-e02f-4b18-8774-6af68c4d7bf9,Role 1,2016-05-23 09:12:50,60,0,2016-05-23 09:12:46
Case36,Recepcion de documentos,res_f5e8a836-ff7b-4db9-a745-0cbf9ca3bf9e,Role 2,2016-05-23 09:53:32,60,0,2016-05-23 09:40:43
Case44,Radicar Solicitud Homologacion,res_ae8249c0-922c-48ee-b858-c53b4c653885,Role 1,2016-05-23 10:52:55,60,0,2016-05-23 10:48:09
Case45,Traer informacion estudiante - banner,res_1864115a-08d3-42c2-a144-40341830185f,Role 1,2016-05-23 11:06:11,61,0,2016-05-23 11:06:06
Case44,Cancelar Solicitud,res_a4721391-7691-4703-a478-5e03ec9ade76,Role 2,2016-05-23 12:13:00,61,0,2016-05-23 12:11:21
Case26,Revisar curso,res_f5e8a836-ff7b-4db9-a745-0cbf9ca3bf9e,Role 2,2016-05-23 12:16:53,61,0,2016-05-23 12:15:50
Case46,Traer informacion estudiante - banner,res_7e568859-1286-4054-bfcd-6ee88b2b6bbd,Role 1,2016-05-23 12:18:03,62,0,2016-05-23 12:17:57
Case37,Homologacion por grupo de cursos,res_7126de49-2c38-4adb-8337-41b4926fe83e,Role 3,2016-05-23 12:22:35,62,1,2016-05-23 12:18:26
Case45,Radicar Solicitud Homologacion,res_fbae535d-6209-4e15-b14f-7bbe9c678153,Role 1,2016-05-23 12:45:09,61,0,2016-05-23 12:40:26
Case47,Traer informacion estudiante - banner,res_749bc883-e99c-4e8b-9b66-135917b4bd90,Role 1,2016-05-23 13:00:29,62,0,2016-05-23 13:00:23
Case41,Homologacion por grupo de cursos,res_ddc69d51-c49b-49c0-94a2-9c3f3d86ee70,Role 3,2016-05-23 13:07:03,62,1,2016-05-23 13:04:25
Case26,Cancelar curso,res_39e26cdd-2b71-4da1-93ae-8d6d06dbfc14,Role 1,2016-05-23 13:54:47,62,0,2016-05-23 13:54:36
Case46,Radicar Solicitud Homologacion,res_39e26cdd-2b71-4da1-93ae-8d6d06dbfc14,Role 1,2016-05-23 13:55:58,62,0,2016-05-23 13:51:14
Case45,Cancelar Solicitud,res_947d4dbc-bb97-4be8-b3db-7d3537e00585,Role 2,2016-05-23 14:04:37,61,0,2016-05-23 14:03:07
Case47,Radicar Solicitud Homologacion,res_543e043f-e3ce-408e-b426-c36087449314,Role 1,2016-05-23 14:38:17,61,0,2016-05-23 14:33:40
Case46,Validar solicitud,res_6cc5d856-3fa9-495e-8840-1c2b126ecdaf,Role 2,2016-05-23 15:10:08,61,0,2016-05-23 14:47:19
Case48,Traer informacion estudiante - banner,res_1d45773d-209a-4188-96e2-989b75e89808,Role 1,2016-05-23 15:40:38,62,0,2016-05-23 15:40:30
Case47,Validar solicitud,res_6dd8b654-6251-497c-99a2-793da7e10f38,Role 2,2016-05-23 15:52:01,61,0,2016-05-23 15:29:38
Case38,Homologacion por grupo de cursos,res_6dd8b654-6251-497c-99a2-793da7e10f38,Role 3,2016-05-23 15:54:38,62,1,2016-05-23 15:51:03
Case46,Recepcion de documentos,res_0caab4b2-323d-4b5d-a3c0-90b055dbb9f9,Role 2,2016-05-23 16:00:18,61,0,2016-05-23 15:57:42
Case49,Traer informacion estudiante - banner,res_7c5d1028-22db-49c6-9311-60bdd95f902d,Role 1,2016-05-23 16:19:13,62,0,2016-05-23 16:19:05
Case40,Recepcion de documentos,res_efa230a5-689d-453d-bc43-be8d9eb5c607,Role 2,2016-05-23 16:31:35,62,0,2016-05-23 16:30:30
Case47,Homologacion por grupo de cursos,res_199b9c37-a830-4bfd-bd84-46de90857c21,Role 3,2016-05-23 16:48:49,62,2,2016-05-23 16:48:09
Case46,Homologacion por grupo de cursos,res_199b9c37-a830-4bfd-bd84-46de90857c21,Role 3,2016-05-23 16:49:49,62,1,2016-05-23 16:47:43
Case48,Radicar Solicitud Homologacion,res_4b034a27-f727-4d88-95df-a5c86fbfebfc,Role 1,2016-05-23 17:16:01,61,0,2016-05-23 17:11:43
Case50,Traer informacion estudiante - banner,res_f2558da6-9bbf-4d2a-adb4-9df00a2d8ca9,Role 1,2016-05-23 17:24:48,62,0,2016-05-23 17:24:39
Case41,Revisar curso,res_3a1ab4c5-f15c-4223-89b2-616c1e7bea84,Role 2,2016-05-23 17:27:36,62,0,2016-05-23 17:26:04
Case46,Revisar curso,res_3a1ab4c5-f15c-4223-89b2-616c1e7bea84,Role 2,2016-05-23 17:28:47,62,1,2016-05-23 17:27:27
Case44,Notificacion estudiante cancelacion soli,res_efa230a5-689d-453d-bc43-be8d9eb5c607,Role 2,2016-05-23 17:31:06,62,0,2016-05-23 17:31:05
Case49,Radicar Solicitud Homologacion,res_0e63b3e0-62b1-43ef-a183-e0814d5c68a8,Role 1,2016-05-23 17:56:46,61,0,2016-05-23 17:52:24
Case46,Cancelar curso,res_ec809e5a-6635-4762-bf8d-14082b355ffb,Role 1,2016-05-23 18:09:23,61,0,2016-05-23 18:09:04
Case48,Cancelar Solicitud,res_27ef2aa5-99ef-4060-aea9-9d2a57dcb227,Role 2,2016-05-23 18:33:53,60,0,2016-05-23 18:32:44
Case50,Radicar Solicitud Homologacion,res_0387352b-6e9a-4315-a696-37684801d99b,Role 1,2016-05-23 19:02:14,60,0,2016-05-23 18:57:59
Case49,Cancelar Solicitud,res_ec755ce1-5341-40ed-b828-c553dbf400bd,Role 2,2016-05-23 19:15:38,60,0,2016-05-23 19:14:31
Case45,Notificacion estudiante cancelacion soli,res_0caab4b2-323d-4b5d-a3c0-90b055dbb9f9,Role 2,2016-05-23 19:26:14,60,0,2016-05-23 19:26:13
Case51,Traer informacion estudiante - banner,res_749bc883-e99c-4e8b-9b66-135917b4bd90,Role 1,2016-05-23 19:36:57,60,0,2016-05-23 19:36:47
Case52,Traer informacion estudiante - banner,res_db2bd7bf-dfaa-41e8-9b92-83c665f9248e,Role 1,2016-05-23 19:57:04,61,0,2016-05-23 19:56:54
Case50,Cancelar Solicitud,res_ceaec967-e09c-4319-bca3-d56a7cff022a,Role 2,2016-05-23 20:21:17,61,0,2016-05-23 20:20:14
Case51,Radicar Solicitud Homologacion,res_749bc883-e99c-4e8b-9b66-135917b4bd90,Role 1,2016-05-23 21:16:18,61,0,2016-05-23 21:12:16
Case52,Radicar Solicitud Homologacion,res_465bd57f-1f81-4fd5-a37c-60c2038e23c0,Role 1,2016-05-23 21:35:23,61,0,2016-05-23 21:31:19
Case41,Cancelar curso,res_225c0662-ee28-4cdd-a3c8-8a40a5fd229b,Role 1,2016-05-23 21:54:33,61,0,2016-05-23 21:54:03
Case53,Traer informacion estudiante - banner,res_0387352b-6e9a-4315-a696-37684801d99b,Role 1,2016-05-23 22:06:28,61,0,2016-05-23 22:06:17
Case51,Validar solicitud,res_f5e8a836-ff7b-4db9-a745-0cbf9ca3bf9e,Role 2,2016-05-23 22:27:52,61,0,2016-05-23 22:08:02
Case52,Validar solicitud,res_f5e8a836-ff7b-4db9-a745-0cbf9ca3bf9e,Role 2,2016-05-23 22:46:48,61,1,2016-05-23 22:26:55
Case51,Recepcion de documentos,res_c2e838e8-e549-4ef0-b909-dabe30e85efe,Role 2,2016-05-23 23:16:42,61,0,2016-05-23 23:15:03
Case52,Recepcion de documentos,res_69999ac2-9abb-4a42-a2e2-c9abb9ace774,Role 2,2016-05-23 23:35:06,61,0,2016-05-23 23:34:10
Case53,Radicar Solicitud Homologacion,res_4d89f5dd-fff8-4b6a-a75a-d47ac337f1e1,Role 1,2016-05-23 23:44:40,61,0,2016-05-23 23:40:43
Case48,Notificacion estudiante cancelacion soli,res_f5e8a836-ff7b-4db9-a745-0cbf9ca3bf9e,Role 2,2016-05-23 23:51:57,61,0,2016-05-23 23:51:57
Case51,Homologacion por grupo de cursos,res_056e5d90-559b-458e-b5c8-0de799fa46a7,Role 3,2016-05-24 00:07:50,60,1,2016-05-24 00:03:52
Case54,Traer informacion estudiante - banner,res_fbae535d-6209-4e15-b14f-7bbe9c678153,Role 1,2016-05-24 00:18:50,61,0,2016-05-24 00:17:42
Case52,Homologacion por grupo de cursos,res_a6db9174-eb16-4d6b-b4aa-c729ebdcac02,Role 3,2016-05-24 00:26:01,61,1,2016-05-24 00:22:22
Case49,Notificacion estudiante cancelacion soli,res_499e2010-0b15-4868-a085-fd4875065620,Role 2,2016-05-24 00:38:52,60,0,2016-05-24 00:38:40
Case51,Revisar curso,res_e70d1e79-0fb5-4665-a023-229173f175d8,Role 2,2016-05-24 01:02:55,59,0,2016-05-24 00:55:59
Case53,Validar solicitud,res_e70d1e79-0fb5-4665-a023-229173f175d8,Role 2,2016-05-24 01:13:06,60,0,2016-05-24 00:36:12
Case54,Radicar Solicitud Homologacion,res_1d1aa630-633c-4edb-b6aa-50783caa9439,Role 1,2016-05-24 01:39:15,59,0,2016-05-24 01:15:32
Case50,Notificacion estudiante cancelacion soli,res_697e1733-00c4-49c7-b0d9-53230b4c41b5,Role 2,2016-05-24 01:43:22,59,0,2016-05-24 01:43:14
Case53,Recepcion de documentos,res_a4721391-7691-4703-a478-5e03ec9ade76,Role 2,2016-05-24 02:23:28,58,0,2016-05-24 02:12:07
Case51,Cancelar curso,res_3e32288c-f95b-4ac7-8f3e-04d0cd7d4e7e,Role 1,2016-05-24 02:56:29,58,0,2016-05-24 02:53:48
Case54,Validar solicitud,res_3e32288c-f95b-4ac7-8f3e-04d0cd7d4e7e,Role 2,2016-05-24 03:31:40,58,0,2016-05-24 02:38:03
Case55,Traer informacion estudiante - banner,res_bdf10b2b-cad7-4e74-b3a5-acf45667332f,Role 1,2016-05-24 03:49:31,58,0,2016-05-24 03:48:33
Case53,Homologacion por grupo de cursos,res_8b75b38f-ae3d-4d90-962c-8303678d1f66,Role 3,2016-05-24 04:30:33,58,1,2016-05-24 04:22:04
Case55,Radicar Solicitud Homologacion,res_cc575c59-5e3c-4d6d-ba27-19c0c61009e5,Role 1,2016-05-24 05:10:04,57,0,2016-05-24 04:49:06
Case24,Notificacion estudiante cancelacion soli,res_2269dd86-90e0-48ea-bc0a-c0180a03082a,Role 2,2016-05-24 07:31:26,57,0,2016-05-24 07:31:26
Case55,Cancelar Solicitud,res_83220084-4a58-4d86-999c-ad7a310ed103,Role 2,2016-05-24 07:49:56,56,0,2016-05-24 07:44:02
Case54,Homologacion por grupo de cursos,res_ddc69d51-c49b-49c0-94a2-9c3f3d86ee70,Role 3,2016-05-24 08:36:53,56,1,2016-05-24 08:33:52
Case42,Notificacion estudiante cancelacion soli,res_3d4e586b-1e49-4b48-a0f0-c5b59429b1b5,Role 2,2016-05-24 10:04:11,55,0,2016-05-24 10:03:55
Case56,Traer informacion estudiante - banner,res_721ab4ec-a7eb-4ed8-adcb-beebe9730952,Role 1,2016-05-24 10:57:32,55,0,2016-05-24 10:56:46
Case56,Radicar Solicitud Homologacion,res_55d2b5c5-28f2-4b96-9d84-f022ab588a7b,Role 1,2016-05-24 12:16:59,55,0,2016-05-24 12:00:09
Case57,Traer informacion estudiante - banner,res_1dd16e54-24f9-4ce6-86be-d795b7020ae0,Role 1,2016-05-24 12:29:53,56,0,2016-05-24 12:29:07
Case58,Traer informacion estudiante - banner,res_24ac32bf-d9dc-4a21-ab17-95fc5a987f77,Role 1,2016-05-24 13:08:09,57,0,2016-05-24 13:07:23
Case57,Radicar Solicitud Homologacion,res_1eef9e9a-6b9c-462b-877e-070676adbccf,Role 1,2016-05-24 13:47:58,57,0,2016-05-24 13:31:28
Case30,Notificacion estudiante cancelacion soli,res_6cc5d856-3fa9-495e-8840-1c2b126ecdaf,Role 2,2016-05-24 14:11:00,57,0,2016-05-24 14:10:59
Case58,Radicar Solicitud Homologacion,res_6cc5d856-3fa9-495e-8840-1c2b126ecdaf,Role 1,2016-05-24 14:25:06,57,0,2016-05-24 14:08:44
Case40,Homologacion por grupo de cursos,res_089201f7-2e0f-4237-8120-39bf2d5922b9,Role 3,2016-05-24 14:34:47,56,1,2016-05-24 14:28:52
Case56,Cancelar Solicitud,res_0eace775-cc81-46ee-9680-e9437ae89d3f,Role 2,2016-05-24 14:46:42,56,0,2016-05-24 14:43:25
Case59,Traer informacion estudiante - banner,res_9894753a-a221-4070-a9de-fa593280e67c,Role 1,2016-05-24 16:01:36,57,0,2016-05-24 16:00:52
Case57,Cancelar Solicitud,res_ceaec967-e09c-4319-bca3-d56a7cff022a,Role 2,2016-05-24 16:20:19,57,0,2016-05-24 16:17:19
Case58,Cancelar Solicitud,res_27ef2aa5-99ef-4060-aea9-9d2a57dcb227,Role 2,2016-05-24 16:59:11,57,0,2016-05-24 16:56:21
Case31,Notificacion estudiante cancelacion soli,res_27ef2aa5-99ef-4060-aea9-9d2a57dcb227,Role 2,2016-05-24 17:07:25,57,0,2016-05-24 17:07:25
Case59,Radicar Solicitud Homologacion,res_27ef2aa5-99ef-4060-aea9-9d2a57dcb227,Role 1,2016-05-24 17:17:26,57,0,2016-05-24 17:02:11
Case60,Traer informacion estudiante - banner,res_a61105e9-3181-45ed-bf0e-5f67c309efe8,Role 1,2016-05-24 18:16:07,57,0,2016-05-24 18:15:24
Case32,Notificacion estudiante cancelacion soli,res_3564ab4d-196d-43be-ba32-acbcccea2393,Role 2,2016-05-24 18:38:09,57,0,2016-05-24 18:38:09
Case60,Radicar Solicitud Homologacion,res_06c04ad2-0568-4ff0-8b15-d7610539f8f6,Role 1,2016-05-24 19:31:04,56,0,2016-05-24 19:16:42
Case33,Notificacion estudiante cancelacion soli,res_39a7d785-0af0-44c7-90fe-fbe901c67340,Role 2,2016-05-24 19:35:31,56,0,2016-05-24 19:35:31
Case61,Traer informacion estudiante - banner,res_ef0081da-0417-49a3-9097-6fb6ce00e98c,Role 1,2016-05-24 19:37:45,56,0,2016-05-24 19:37:02
Case59,Cancelar Solicitud,res_3a1ab4c5-f15c-4223-89b2-616c1e7bea84,Role 2,2016-05-24 19:50:54,56,0,2016-05-24 19:48:41
Case61,Radicar Solicitud Homologacion,res_faa02ebb-88fa-4e0c-9de1-970b82185ea6,Role 1,2016-05-24 20:53:40,56,0,2016-05-24 20:39:20
Case60,Validar solicitud,res_faa02ebb-88fa-4e0c-9de1-970b82185ea6,Role 2,2016-05-24 21:05:48,56,0,2016-05-24 20:29:06
Case35,Notificacion estudiante cancelacion soli,res_2269dd86-90e0-48ea-bc0a-c0180a03082a,Role 2,2016-05-24 21:53:57,56,0,2016-05-24 21:53:57
Case62,Traer informacion estudiante - banner,res_6051a308-05b7-4c49-90a7-bec2a4e5df6a,Role 1,2016-05-24 22:02:26,56,0,2016-05-24 22:01:42
Case61,Validar solicitud,res_6051a308-05b7-4c49-90a7-bec2a4e5df6a,Role 2,2016-05-24 22:27:05,56,0,2016-05-24 21:52:06
Case62,Radicar Solicitud Homologacion,res_aaacd72a-1ef9-4078-b080-fdc29c8c8546,Role 1,2016-05-24 23:15:31,56,0,2016-05-24 23:02:45
Case63,Traer informacion estudiante - banner,res_aaacd72a-1ef9-4078-b080-fdc29c8c8546,Role 1,2016-05-24 23:15:47,57,0,2016-05-24 23:15:04
Case36,Homologacion por grupo de cursos,res_ce87d9ad-22ae-41d6-9d37-a4d91bcaaaa1,Role 3,2016-05-24 23:49:29,57,1,2016-05-24 23:46:41
Case64,Traer informacion estudiante - banner,res_63ed28d5-2120-479e-abe3-323385dafbae,Role 1,2016-05-25 00:26:12,57,0,2016-05-25 00:26:05
Case63,Radicar Solicitud Homologacion,res_63ed28d5-2120-479e-abe3-323385dafbae,Role 1,2016-05-25 00:29:18,56,0,2016-05-25 00:16:22
Case65,Traer informacion estudiante - banner,res_780d446d-120b-454e-8360-63d08bc82f53,Role 1,2016-05-25 01:20:27,58,0,2016-05-25 01:20:20
Case62,Cancelar Solicitud,res_386d7f9c-c8c0-487a-99f8-2732b537ca56,Role 2,2016-05-25 01:40:50,58,0,2016-05-25 01:38:23
Case60,Homologacion por grupo de cursos,res_7126de49-2c38-4adb-8337-41b4926fe83e,Role 3,2016-05-25 01:50:50,58,1,2016-05-25 01:49:17
Case63,Validar solicitud,res_bea78138-c0db-49d5-9b6e-1a619b39307a,Role 2,2016-05-25 02:17:43,57,0,2016-05-25 02:00:20
Case64,Radicar Solicitud Homologacion,res_0fc62338-e02f-4b18-8774-6af68c4d7bf9,Role 1,2016-05-25 02:23:17,57,0,2016-05-25 02:19:45
Case66,Traer informacion estudiante - banner,res_9bcf5cc8-a8cf-4556-8a14-7208629c3d1a,Role 1,2016-05-25 02:34:51,58,0,2016-05-25 02:34:44
Case27,Notificacion estudiante cancelacion soli,res_3d4e586b-1e49-4b48-a0f0-c5b59429b1b5,Role 2,2016-05-25 02:38:11,58,0,2016-05-25 02:38:11
Case61,Homologacion por grupo de cursos,res_5fcc4366-5a23-48ab-9287-01b79d452776,Role 3,2016-05-25 03:03:38,57,1,2016-05-25 03:02:09
Case67,Traer informacion estudiante - banner,res_bbc3d013-65b7-4dfc-ac5f-4d8f73b7274d,Role 1,2016-05-25 03:13:16,58,0,2016-05-25 03:13:09
Case65,Radicar Solicitud Homologacion,res_bbc3d013-65b7-4dfc-ac5f-4d8f73b7274d,Role 1,2016-05-25 03:15:50,57,0,2016-05-25 03:12:20
Case28,Notificacion estudiante cancelacion soli,res_f5e8a836-ff7b-4db9-a745-0cbf9ca3bf9e,Role 2,2016-05-25 03:42:10,58,0,2016-05-25 03:42:10
Case64,Cancelar Solicitud,res_bea78138-c0db-49d5-9b6e-1a619b39307a,Role 2,2016-05-25 03:56:59,57,0,2016-05-25 03:55:53
Case63,Recepcion de documentos,res_bea78138-c0db-49d5-9b6e-1a619b39307a,Role 2,2016-05-25 03:57:39,57,0,2016-05-25 03:56:26
Case66,Radicar Solicitud Homologacion,res_ef0813a1-8e5f-4d66-830f-14fa4bd9f35f,Role 1,2016-05-25 04:30:08,57,0,2016-05-25 04:26:44
Case65,Cancelar Solicitud,res_947d4dbc-bb97-4be8-b3db-7d3537e00585,Role 2,2016-05-25 04:46:21,57,0,2016-05-25 04:45:19
Case67,Radicar Solicitud Homologacion,res_e010c72c-22ca-4252-a28e-d844305b89ce,Role 1,2016-05-25 05:08:45,57,0,2016-05-25 05:05:25
Case63,Homologacion por grupo de cursos,res_578818ad-8e8c-40fa-8087-99a8516c815a,Role 3,2016-05-25 05:10:55,57,1,2016-05-25 05:10:31
Case68,Traer informacion estudiante - banner,res_6eed3f36-ca1c-4d6f-9b1f-49cfa170b92b,Role 1,2016-05-25 05:21:19,58,0,2016-05-25 05:21:11
Case63,Revisar curso,res_3d4e586b-1e49-4b48-a0f0-c5b59429b1b5,Role 2,2016-05-25 05:49:57,58,0,2016-05-25 05:49:42
Case29,Notificacion estudiante cancelacion soli,res_e70d1e79-0fb5-4665-a023-229173f175d8,Role 2,2016-05-25 05:57:00,58,0,2016-05-25 05:57:00
Case66,Cancelar Solicitud,res_386d7f9c-c8c0-487a-99f8-2732b537ca56,Role 2,2016-05-25 06:01:50,57,0,2016-05-25 06:00:54
Case63,Evaluacion curso,res_36fda22c-7d53-4787-a434-18af31ff1e04,Role 4,2016-05-25 06:06:58,57,0,2016-05-25 06:06:55
Case63,Validacion final,res_386d7f9c-c8c0-487a-99f8-2732b537ca56,Role 2,2016-05-25 06:18:50,57,0,2016-05-25 06:18:48
Case63,Visto Bueno Cierre Proceso,res_4e586dbf-8658-44a3-8f60-53b3a54244fd,Role 3,2016-05-25 06:28:32,57,0,2016-05-25 06:28:30
Case61,Revisar curso,res_3d4e586b-1e49-4b48-a0f0-c5b59429b1b5,Role 2,2016-05-25 06:40:05,56,0,2016-05-25 06:39:31
Case67,Validar solicitud,res_3d4e586b-1e49-4b48-a0f0-c5b59429b1b5,Role 2,2016-05-25 06:42:21,57,0,2016-05-25 06:20:39
Case69,Traer informacion estudiante - banner,res_662a3f0d-86e9-44ab-9f0b-026436d05520,Role 1,2016-05-25 06:53:36,57,0,2016-05-25 06:53:28
Case68,Radicar Solicitud Homologacion,res_2856b313-bf12-4e2a-9d33-b0d0c1022418,Role 1,2016-05-25 07:16:23,57,0,2016-05-25 07:13:12
Case67,Recepcion de documentos,res_ec755ce1-5341-40ed-b828-c553dbf400bd,Role 2,2016-05-25 07:31:42,57,0,2016-05-25 07:30:22
Case67,Homologacion por grupo de cursos,res_aa0121db-0423-4ffb-88b7-f48dabd84044,Role 3,2016-05-25 07:59:32,57,1,2016-05-25 07:58:55
Case67,Revisar curso,res_6cc5d856-3fa9-495e-8840-1c2b126ecdaf,Role 2,2016-05-25 08:10:34,57,0,2016-05-25 08:10:14
Case67,Homologacion por grupo de cursos,res_e474e877-a2a9-4d75-897d-33216e8f6eb7,Role 3,2016-05-25 08:14:43,57,1,2016-05-25 08:14:43
Case68,Validar solicitud,res_bf583661-76a9-4ad1-bd1f-5e58f0700dae,Role 2,2016-05-25 08:49:19,56,0,2016-05-25 08:27:51
Case69,Radicar Solicitud Homologacion,res_bf583661-76a9-4ad1-bd1f-5e58f0700dae,Role 1,2016-05-25 08:50:06,56,0,2016-05-25 08:46:53
Case68,Homologacion por grupo de cursos,res_f75d3122-d848-491b-a1ff-d672bbb241f8,Role 3,2016-05-25 09:43:36,56,1,2016-05-25 09:43:15
Case61,Cancelar curso,res_08e36436-46c7-492b-bd96-bd4382b6a436,Role 1,2016-05-25 09:59:59,55,0,2016-05-25 09:59:46
Case69,Validar solicitud,res_0caab4b2-323d-4b5d-a3c0-90b055dbb9f9,Role 2,2016-05-25 10:24:15,54,0,2016-05-25 10:03:20
Case64,Notificacion estudiante cancelacion soli,res_77ab3afe-550e-4d15-aa8b-57fb47113bbf,Role 2,2016-05-25 11:11:12,54,0,2016-05-25 11:11:12
Case69,Homologacion por grupo de cursos,res_4e586dbf-8658-44a3-8f60-53b3a54244fd,Role 3,2016-05-25 11:20:39,53,1,2016-05-25 11:20:19
Case70,Traer informacion estudiante - banner,res_dae26d12-a21f-4e87-aa00-b1390871b788,Role 1,2016-05-25 11:27:39,53,0,2016-05-25 11:27:29
Case71,Traer informacion estudiante - banner,res_0e5cb663-6aa9-4e23-9346-6378301e0021,Role 1,2016-05-25 11:56:35,54,0,2016-05-25 11:56:25
Case65,Notificacion estudiante cancelacion soli,res_77ab3afe-550e-4d15-aa8b-57fb47113bbf,Role 2,2016-05-25 12:12:23,54,0,2016-05-25 12:12:23
Case66,Notificacion estudiante cancelacion soli,res_c14e96cb-3f70-4ad0-aee8-dcae2dedd451,Role 2,2016-05-25 13:28:13,53,0,2016-05-25 13:28:13
Case70,Radicar Solicitud Homologacion,res_c14e96cb-3f70-4ad0-aee8-dcae2dedd451,Role 1,2016-05-25 13:29:24,53,0,2016-05-25 13:26:43
Case40,Revisar curso,res_ec755ce1-5341-40ed-b828-c553dbf400bd,Role 2,2016-05-25 13:44:22,52,0,2016-05-25 13:38:55
Case72,Traer informacion estudiante - banner,res_3c03c0f3-7199-4062-83b5-c170338b460c,Role 1,2016-05-25 13:48:25,53,0,2016-05-25 13:48:14
Case71,Radicar Solicitud Homologacion,res_2ce30b2e-c80e-4666-9c37-c12f90052ae0,Role 1,2016-05-25 13:56:53,53,0,2016-05-25 13:54:11
Case73,Traer informacion estudiante - banner,res_f2558da6-9bbf-4d2a-adb4-9df00a2d8ca9,Role 1,2016-05-25 14:27:22,54,0,2016-05-25 14:27:10
Case74,Traer informacion estudiante - banner,res_d2649f6e-d297-4b9c-afcd-7e01f14fc601,Role 1,2016-05-25 15:08:04,55,0,2016-05-25 15:07:52
Case70,Validar solicitud,res_d2649f6e-d297-4b9c-afcd-7e01f14fc601,Role 2,2016-05-25 15:12:27,54,0,2016-05-25 14:50:06
Case71,Validar solicitud,res_2269dd86-90e0-48ea-bc0a-c0180a03082a,Role 2,2016-05-25 15:37:46,55,0,2016-05-25 15:15:39
Case72,Radicar Solicitud Homologacion,res_49874480-dba3-4737-9543-1551e5778a72,Role 1,2016-05-25 15:50:09,55,0,2016-05-25 15:47:29
Case70,Homologacion por grupo de cursos,res_5eb30af5-abf7-4c1c-847b-3589fab9ed84,Role 3,2016-05-25 16:12:53,55,1,2016-05-25 16:12:29
Case73,Radicar Solicitud Homologacion,res_5f2eed93-f361-4d84-92e3-5616052ac16c,Role 1,2016-05-25 16:27:39,55,0,2016-05-25 16:24:58
Case71,Recepcion de documentos,res_499e2010-0b15-4868-a085-fd4875065620,Role 2,2016-05-25 16:30:51,55,0,2016-05-25 16:29:47
Case75,Traer informacion estudiante - banner,res_d78f8f84-5af6-4e64-9fea-96383e86e740,Role 1,2016-05-25 16:38:46,56,0,2016-05-25 16:38:33
Case70,Revisar curso,res_3a1ab4c5-f15c-4223-89b2-616c1e7bea84,Role 2,2016-05-25 16:46:22,56,0,2016-05-25 16:44:47
Case70,Homologacion por grupo de cursos,res_7126de49-2c38-4adb-8337-41b4926fe83e,Role 3,2016-05-25 16:58:39,56,1,2016-05-25 16:58:30
Case71,Homologacion por grupo de cursos,res_d8edb702-be02-4261-bf0c-d232f7172a35,Role 3,2016-05-25 17:02:35,56,1,2016-05-25 17:01:47
Case70,Revisar curso,res_2269dd86-90e0-48ea-bc0a-c0180a03082a,Role 2,2016-05-25 17:04:04,56,0,2016-05-25 17:03:39
Case74,Radicar Solicitud Homologacion,res_2269dd86-90e0-48ea-bc0a-c0180a03082a,Role 1,2016-05-25 17:04:10,56,0,2016-05-25 17:01:33
Case70,Cancelar curso,res_14dc6c8a-a6d0-488d-bd5f-3e604cf3c85a,Role 1,2016-05-25 17:08:13,56,0,2016-05-25 17:08:09
Case71,Revisar curso,res_2269dd86-90e0-48ea-bc0a-c0180a03082a,Role 2,2016-05-25 17:17:05,55,0,2016-05-25 17:16:27
Case71,Evaluacion curso,res_f6f78a7e-f8d3-45e4-a94b-717850ceff59,Role 4,2016-05-25 17:24:50,55,0,2016-05-25 17:24:41
Case72,Cancelar Solicitud,res_0c1b741b-e9a2-4f1e-9387-e0f110c52acd,Role 2,2016-05-25 17:30:33,55,0,2016-05-25 17:30:01
