caseid,task,resource,role,end_timestamp,pr_instances,tsk_start_inst,rp_start_oc,start_timestamp
Case25,Turning & Milling,res_ddb331b8-8b69-4370-ae9b-9defdccc4722,Role 1,2012-03-15 09:35:12,43,4,0.6363636363636364,2012-03-15 07:35:13
Case33,Round  Q.C.,res_ddb331b8-8b69-4370-ae9b-9defdccc4722,Role 1,2012-03-15 09:41:28,42,0,0.5454545454545454,2012-03-15 07:12:53
Case26,Packing,res_ddb331b8-8b69-4370-ae9b-9defdccc4722,Role 5,2012-03-15 09:56:15,43,2,1.0,2012-03-15 08:00:10
Case38,Turning & Milling,res_6b61c9ab-fad0-4172-838a-56300c5d61c0,Role 1,2012-03-15 10:03:00,42,1,0.2727272727272727,2012-03-15 06:16:26
Case39,Turning & Milling,res_ddb331b8-8b69-4370-ae9b-9defdccc4722,Role 1,2012-03-15 10:13:39,43,3,0.6363636363636364,2012-03-15 07:13:33
Case21,Packing,res_ac8ca49f-9405-4f77-bda5-23a4462345e4,Role 5,2012-03-15 10:46:45,44,2,1.0,2012-03-15 09:02:23
Case36,Turning Q.C.,res_ac8ca49f-9405-4f77-bda5-23a4462345e4,Role 1,2012-03-15 10:51:45,43,0,0.7272727272727273,2012-03-15 08:07:25
Case9,Laser Marking,res_ac8ca49f-9405-4f77-bda5-23a4462345e4,Role 4,2012-03-15 10:52:54,43,1,0.5,2012-03-15 08:44:56
Case3,Round  Q.C.,res_4bfb18dd-50e1-4f85-bf8f-040e2f9f390a,Role 1,2012-03-15 11:04:16,44,1,0.6363636363636364,2012-03-15 09:11:35
Case23,Fix,res_4bfb18dd-50e1-4f85-bf8f-040e2f9f390a,Role 1,2012-03-15 11:09:10,44,0,0.7272727272727273,2012-03-15 09:30:09
Case20,Laser Marking,res_4bfb18dd-50e1-4f85-bf8f-040e2f9f390a,Role 4,2012-03-15 11:11:09,44,2,1.0,2012-03-15 09:28:44
Case31,Laser Marking,res_4bfb18dd-50e1-4f85-bf8f-040e2f9f390a,Role 4,2012-03-15 11:15:10,43,0,0.0,2012-03-15 08:41:33
Case32,Packing,res_4bfb18dd-50e1-4f85-bf8f-040e2f9f390a,Role 5,2012-03-15 11:16:40,44,2,1.0,2012-03-15 09:16:51
Case16,Packing,res_4bfb18dd-50e1-4f85-bf8f-040e2f9f390a,Role 5,2012-03-15 11:19:48,44,6,1.0,2012-03-15 09:41:54
Case35,Round  Q.C.,res_4bfb18dd-50e1-4f85-bf8f-040e2f9f390a,Role 1,2012-03-15 11:25:26,44,2,0.7272727272727273,2012-03-15 09:12:21
Case12,Packing,res_4bfb18dd-50e1-4f85-bf8f-040e2f9f390a,Role 5,2012-03-15 11:26:29,44,3,1.0,2012-03-15 09:18:45
Case37,Packing,res_4bfb18dd-50e1-4f85-bf8f-040e2f9f390a,Role 5,2012-03-15 11:43:48,44,4,1.0,2012-03-15 09:32:06
Case33,Packing,res_4bfb18dd-50e1-4f85-bf8f-040e2f9f390a,Role 5,2012-03-15 11:44:06,44,5,1.0,2012-03-15 09:41:30
Case34,Final Inspection Q.C.,res_4bfb18dd-50e1-4f85-bf8f-040e2f9f390a,Role 3,2012-03-15 11:45:43,44,1,0.3333333333333333,2012-03-15 09:03:11
Case11,Packing,res_4bfb18dd-50e1-4f85-bf8f-040e2f9f390a,Role 5,2012-03-15 11:46:23,44,6,1.0,2012-03-15 10:04:14
Case28,Round  Q.C.,res_4bfb18dd-50e1-4f85-bf8f-040e2f9f390a,Role 1,2012-03-15 11:46:47,44,2,0.6363636363636364,2012-03-15 09:58:43
Case40,Turning & Milling,res_6f64de87-93b0-4cb4-b458-1be7c6cf14db,Role 1,2012-03-15 11:50:00,44,4,0.6363636363636364,2012-03-15 08:56:47
Case27,Turning & Milling,res_6f64de87-93b0-4cb4-b458-1be7c6cf14db,Role 1,2012-03-15 12:37:44,44,2,0.5454545454545454,2012-03-15 10:39:31
Case8,Final Inspection Q.C.,res_6f64de87-93b0-4cb4-b458-1be7c6cf14db,Role 3,2012-03-15 12:52:06,44,1,0.3333333333333333,2012-03-15 10:41:45
Case30,Turning & Milling,res_d59af97a-887f-4a1a-987a-a7582870cbd3,Role 1,2012-03-15 13:01:30,44,4,0.7272727272727273,2012-03-15 11:03:52
Case36,Turning & Milling,res_6b61c9ab-fad0-4172-838a-56300c5d61c0,Role 1,2012-03-15 13:17:53,44,3,0.5454545454545454,2012-03-15 10:54:13
Case39,Turning & Milling Q.C.,res_cca877db-581c-4a28-af9e-38f56b02144e,Role 3,2012-03-15 13:23:48,44,0,0.6666666666666666,2012-03-15 11:01:27
Case35,Packing,res_cca877db-581c-4a28-af9e-38f56b02144e,Role 5,2012-03-15 13:25:15,43,3,1.0,2012-03-15 11:28:35
Case38,Milling,res_ddb331b8-8b69-4370-ae9b-9defdccc4722,Role 1,2012-03-15 13:44:15,44,0,0.6363636363636364,2012-03-15 10:56:51
Case22,Lapping,res_ddb331b8-8b69-4370-ae9b-9defdccc4722,Role 4,2012-03-15 13:44:32,42,0,0.0,2012-03-15 11:49:41
Case41,Turning & Milling,res_95d193d8-1b4b-4bfc-8908-a54daf70f447,Role 1,2012-03-15 14:24:58,44,5,0.5454545454545454,2012-03-15 11:31:48
Case4,Grinding Rework,res_6f64de87-93b0-4cb4-b458-1be7c6cf14db,Role 2,2012-03-15 14:47:54,42,0,0.14285714285714285,2012-03-15 12:53:03
Case26,Round  Q.C.,res_a289504e-3293-414c-9e33-9da011e8dbcc,Role 1,2012-03-15 15:09:30,42,0,0.2727272727272727,2012-03-15 13:16:24
Case34,Round Grinding,res_a289504e-3293-414c-9e33-9da011e8dbcc,Role 2,2012-03-15 15:10:02,42,0,0.0,2012-03-15 12:35:10
Case40,Laser Marking,res_a289504e-3293-414c-9e33-9da011e8dbcc,Role 4,2012-03-15 15:11:23,42,0,0.5,2012-03-15 12:36:33
Case6,Round Grinding,res_63baf683-a4ea-46c5-a3e4-4bcc3e3d8039,Role 2,2012-03-15 15:15:20,42,1,0.2857142857142857,2012-03-15 13:18:49
Case25,Turning & Milling Q.C.,res_b187ce3d-19bc-4984-8cde-4805f93c65f0,Role 3,2012-03-15 15:30:35,42,0,0.0,2012-03-15 13:38:46
Case7,Packing,res_ac8ca49f-9405-4f77-bda5-23a4462345e4,Role 5,2012-03-15 15:34:23,43,1,0.5,2012-03-15 13:54:34
Case28,Packing,res_ac8ca49f-9405-4f77-bda5-23a4462345e4,Role 5,2012-03-15 15:38:47,42,0,0.0,2012-03-15 13:43:25
Case5,Laser Marking,res_ac8ca49f-9405-4f77-bda5-23a4462345e4,Role 4,2012-03-15 15:40:12,43,2,1.0,2012-03-15 13:51:45
Case23,Packing,res_6eb3cc4b-d893-405e-a1b1-f3c6cd3079ae,Role 5,2012-03-15 15:40:51,43,2,1.0,2012-03-15 14:04:13
Case39,Laser Marking,res_6eb3cc4b-d893-405e-a1b1-f3c6cd3079ae,Role 4,2012-03-15 15:41:01,42,1,1.0,2012-03-15 13:36:26
Case31,Round Grinding,res_6eb3cc4b-d893-405e-a1b1-f3c6cd3079ae,Role 2,2012-03-15 15:44:29,42,2,0.42857142857142855,2012-03-15 13:30:49
Case17,Packing,res_1690cfcf-49f1-4899-a11a-00bac8dba7ce,Role 5,2012-03-15 15:51:31,44,3,1.0,2012-03-15 14:13:26
Case36,Turning & Milling Q.C.,res_a6b112b5-5a06-4130-aa60-e4f1b0ae99ec,Role 3,2012-03-15 16:08:38,43,1,0.6666666666666666,2012-03-15 14:04:00
Case38,Final Inspection Q.C.,res_ddb331b8-8b69-4370-ae9b-9defdccc4722,Role 3,2012-03-15 16:30:15,43,0,0.3333333333333333,2012-03-15 14:01:45
Case1,Flat Grinding,res_ddb331b8-8b69-4370-ae9b-9defdccc4722,Role 4,2012-03-15 16:33:24,44,0,1.0,2012-03-15 14:38:25
Case35,Final Inspection Q.C.,res_0cb72b46-12c5-4384-abfb-ddd1ea85ab14,Role 3,2012-03-15 16:38:18,44,1,1.0,2012-03-15 14:54:01
Case16,Final Inspection Q.C.,res_b809cac1-a8f8-4b04-8670-077d16c99fd1,Role 3,2012-03-15 16:53:07,44,3,1.0,2012-03-15 15:15:16
Case30,Turning & Milling Q.C.,res_b809cac1-a8f8-4b04-8670-077d16c99fd1,Role 3,2012-03-15 16:59:45,45,2,1.0,2012-03-15 15:18:27
Case12,Fix,res_b809cac1-a8f8-4b04-8670-077d16c99fd1,Role 1,2012-03-15 17:00:32,44,0,0.2727272727272727,2012-03-15 14:57:06
Case40,Final Inspection Q.C.,res_b809cac1-a8f8-4b04-8670-077d16c99fd1,Role 3,2012-03-15 17:14:19,44,2,1.0,2012-03-15 15:11:25
Case21,Final Inspection Q.C.,res_b809cac1-a8f8-4b04-8670-077d16c99fd1,Role 3,2012-03-15 17:14:26,45,4,1.0,2012-03-15 15:32:41
Case2,Laser Marking,res_b6d502de-5a6a-4f8e-8855-b3d3915a6a05,Role 4,2012-03-15 17:32:47,45,1,1.0,2012-03-15 15:40:38
Case42,Rework Milling,res_b6d502de-5a6a-4f8e-8855-b3d3915a6a05,Role 1,2012-03-15 17:34:02,43,0,0.18181818181818182,2012-03-15 13:50:34
Case43,Rework Milling,res_95d193d8-1b4b-4bfc-8908-a54daf70f447,Role 1,2012-03-15 17:42:08,44,1,0.2727272727272727,2012-03-15 14:13:05
Case11,Final Inspection Q.C.,res_95d193d8-1b4b-4bfc-8908-a54daf70f447,Role 3,2012-03-15 17:50:07,46,5,1.0,2012-03-15 16:12:35
Case41,Milling,res_63baf683-a4ea-46c5-a3e4-4bcc3e3d8039,Role 1,2012-03-15 17:58:12,45,0,0.36363636363636365,2012-03-15 15:28:13
Case9,Round Grinding,res_ec07296d-66bc-4bd9-9f69-dafba98b4300,Role 2,2012-03-15 18:13:28,45,0,0.0,2012-03-15 15:48:46
Case18,Milling,res_ec07296d-66bc-4bd9-9f69-dafba98b4300,Role 1,2012-03-15 18:14:20,46,1,0.5454545454545454,2012-03-15 16:33:42
Case20,Lapping,res_ec07296d-66bc-4bd9-9f69-dafba98b4300,Role 4,2012-03-15 18:15:48,46,0,1.0,2012-03-15 16:27:15
Case3,Packing,res_ac8ca49f-9405-4f77-bda5-23a4462345e4,Role 5,2012-03-15 18:30:06,46,0,0.0,2012-03-15 16:28:58
Case27,Milling Q.C.,res_ac8ca49f-9405-4f77-bda5-23a4462345e4,Role 1,2012-03-15 18:36:45,46,1,0.6363636363636364,2012-03-15 16:51:33
Case44,Rework Milling,res_ac8ca49f-9405-4f77-bda5-23a4462345e4,Role 1,2012-03-15 18:38:51,45,2,0.2727272727272727,2012-03-15 15:16:43
Case39,Flat Grinding,res_ac8ca49f-9405-4f77-bda5-23a4462345e4,Role 4,2012-03-15 18:43:18,46,0,1.0,2012-03-15 16:45:16
Case45,Milling Q.C.,res_95d193d8-1b4b-4bfc-8908-a54daf70f447,Role 1,2012-03-15 19:14:46,46,0,0.45454545454545453,2012-03-15 16:01:38
Case34,Lapping,res_95d193d8-1b4b-4bfc-8908-a54daf70f447,Role 4,2012-03-15 19:18:59,45,1,1.0,2012-03-15 17:14:56
Case4,Packing,res_cca877db-581c-4a28-af9e-38f56b02144e,Role 5,2012-03-15 19:24:19,45,2,1.0,2012-03-15 17:40:16
Case40,Packing,res_95d193d8-1b4b-4bfc-8908-a54daf70f447,Role 5,2012-03-15 19:26:20,45,1,0.5,2012-03-15 17:28:53
Case28,Round  Q.C.,res_ddb331b8-8b69-4370-ae9b-9defdccc4722,Role 1,2012-03-15 19:39:15,45,0,0.5454545454545454,2012-03-15 17:40:15
Case23,Final Inspection Q.C.,res_ddb331b8-8b69-4370-ae9b-9defdccc4722,Role 3,2012-03-15 19:43:31,45,0,0.0,2012-03-15 17:57:35
Case38,Round Grinding,res_ddb331b8-8b69-4370-ae9b-9defdccc4722,Role 2,2012-03-15 19:45:19,45,1,0.14285714285714285,2012-03-15 17:28:56
Case26,Packing,res_ddb331b8-8b69-4370-ae9b-9defdccc4722,Role 5,2012-03-15 19:52:47,45,3,1.0,2012-03-15 17:58:29
Case36,Stress Relief,res_ddb331b8-8b69-4370-ae9b-9defdccc4722,Role 1,2012-03-15 19:59:17,45,0,0.45454545454545453,2012-03-15 18:06:11
Case8,Grinding Rework,res_6f64de87-93b0-4cb4-b458-1be7c6cf14db,Role 2,2012-03-15 20:10:07,45,0,0.2857142857142857,2012-03-15 18:01:19
Case7,Final Inspection Q.C.,res_6f64de87-93b0-4cb4-b458-1be7c6cf14db,Role 3,2012-03-15 20:22:16,45,2,0.6666666666666666,2012-03-15 18:38:10
Case6,Packing,res_6f64de87-93b0-4cb4-b458-1be7c6cf14db,Role 5,2012-03-15 20:30:06,45,3,1.0,2012-03-15 18:43:26
Case41,Final Inspection Q.C.,res_6f64de87-93b0-4cb4-b458-1be7c6cf14db,Role 3,2012-03-15 20:30:41,45,1,0.3333333333333333,2012-03-15 18:19:44
Case43,Milling Q.C.,res_6f64de87-93b0-4cb4-b458-1be7c6cf14db,Role 1,2012-03-15 20:36:57,45,3,0.5454545454545454,2012-03-15 18:16:15
Case42,Milling Q.C.,res_95d193d8-1b4b-4bfc-8908-a54daf70f447,Role 1,2012-03-15 20:37:11,45,2,0.5454545454545454,2012-03-15 18:08:09
Case16,Grinding Rework,res_95d193d8-1b4b-4bfc-8908-a54daf70f447,Role 2,2012-03-15 20:50:19,45,1,0.2857142857142857,2012-03-15 19:08:02
Case25,Turn & Mill. & Screw Assem,res_95d193d8-1b4b-4bfc-8908-a54daf70f447,Role 1,2012-03-15 20:57:55,45,0,0.45454545454545453,2012-03-15 19:05:19
Case22,Laser Marking,res_6f64de87-93b0-4cb4-b458-1be7c6cf14db,Role 4,2012-03-15 21:01:54,45,0,0.5,2012-03-15 19:02:51
Case12,Packing,res_6f64de87-93b0-4cb4-b458-1be7c6cf14db,Role 5,2012-03-15 21:02:10,45,4,1.0,2012-03-15 19:14:43
Case5,Round Grinding,res_b6d502de-5a6a-4f8e-8855-b3d3915a6a05,Role 2,2012-03-15 21:12:44,45,1,0.42857142857142855,2012-03-15 19:21:18
Case35,Packing,res_b6d502de-5a6a-4f8e-8855-b3d3915a6a05,Role 5,2012-03-15 21:17:21,43,4,1.0,2012-03-15 19:36:36
Case31,Packing,res_b6d502de-5a6a-4f8e-8855-b3d3915a6a05,Role 5,2012-03-15 21:26:30,44,4,1.0,2012-03-15 19:25:00
Case45,Packing,res_e83402c2-795d-417a-961c-fc8ede7b35a5,Role 5,2012-03-15 21:44:20,42,4,1.0,2012-03-15 19:53:01
Case30,Flat Grinding,res_a6b112b5-5a06-4130-aa60-e4f1b0ae99ec,Role 4,2012-03-15 21:47:45,42,0,0.5,2012-03-15 20:00:55
Case44,Turning,res_cca877db-581c-4a28-af9e-38f56b02144e,Role 1,2012-03-15 22:05:26,43,0,0.45454545454545453,2012-03-15 19:35:00
Case42,Packing,res_ddb331b8-8b69-4370-ae9b-9defdccc4722,Role 5,2012-03-15 22:21:51,41,5,1.0,2012-03-15 20:37:13
Case43,Packing,res_ddb331b8-8b69-4370-ae9b-9defdccc4722,Role 5,2012-03-15 22:21:58,41,4,1.0,2012-03-15 20:36:59
Case17,Fix,res_ddb331b8-8b69-4370-ae9b-9defdccc4722,Role 1,2012-03-15 22:40:39,41,0,0.09090909090909091,2012-03-15 21:00:41
Case39,Lapping,res_ddb331b8-8b69-4370-ae9b-9defdccc4722,Role 4,2012-03-15 22:45:44,41,0,1.0,2012-03-15 21:00:53
Case11,Round Grinding,res_e83402c2-795d-417a-961c-fc8ede7b35a5,Role 2,2012-03-15 22:54:58,41,1,0.14285714285714285,2012-03-15 21:11:11
Case1,Laser Marking,res_a289504e-3293-414c-9e33-9da011e8dbcc,Role 4,2012-03-15 23:02:06,41,0,1.0,2012-03-15 21:08:39
Case20,Final Inspection Q.C.,res_a289504e-3293-414c-9e33-9da011e8dbcc,Role 3,2012-03-15 23:30:58,41,0,0.0,2012-03-15 21:38:21
Case28,Packing,res_a289504e-3293-414c-9e33-9da011e8dbcc,Role 5,2012-03-15 23:31:44,41,3,1.0,2012-03-15 21:50:35
Case9,Packing,res_a289504e-3293-414c-9e33-9da011e8dbcc,Role 5,2012-03-15 23:34:52,41,3,1.0,2012-03-15 21:36:02
Case45,Fix,res_a289504e-3293-414c-9e33-9da011e8dbcc,Role 1,2012-03-15 23:37:46,41,1,0.18181818181818182,2012-03-15 21:44:22
Case38,Final Inspection Q.C.,res_0cb72b46-12c5-4384-abfb-ddd1ea85ab14,Role 3,2012-03-15 23:41:52,41,1,0.3333333333333333,2012-03-15 21:51:26
Case41,Round Grinding,res_63baf683-a4ea-46c5-a3e4-4bcc3e3d8039,Role 2,2012-03-15 23:50:24,41,1,0.14285714285714285,2012-03-15 21:53:28
Case27,Packing,res_ac8ca49f-9405-4f77-bda5-23a4462345e4,Role 5,2012-03-15 23:56:10,41,4,1.0,2012-03-15 22:19:36
Case3,Fix,res_ac8ca49f-9405-4f77-bda5-23a4462345e4,Role 1,2012-03-15 23:56:52,41,2,0.18181818181818182,2012-03-15 22:07:15
Case34,Final Inspection Q.C.,res_ac8ca49f-9405-4f77-bda5-23a4462345e4,Role 3,2012-03-16 00:15:11,40,2,0.6666666666666666,2012-03-15 22:26:59
Case23,Packing,res_ac8ca49f-9405-4f77-bda5-23a4462345e4,Role 5,2012-03-16 00:15:27,40,3,1.0,2012-03-15 22:36:20
Case43,Round  Q.C.,res_ac8ca49f-9405-4f77-bda5-23a4462345e4,Role 1,2012-03-16 00:26:04,40,0,0.2727272727272727,2012-03-15 22:45:56
Case16,Final Inspection Q.C.,res_604b90e0-7b0c-410e-9d9c-d7515b428b25,Role 3,2012-03-16 00:27:03,40,3,1.0,2012-03-15 22:51:27
Case12,Fix,res_604b90e0-7b0c-410e-9d9c-d7515b428b25,Role 1,2012-03-16 00:32:30,40,2,0.36363636363636365,2012-03-15 22:48:01
Case36,Turning & Milling,res_604b90e0-7b0c-410e-9d9c-d7515b428b25,Role 1,2012-03-16 00:38:32,40,1,0.45454545454545453,2012-03-15 22:56:07
Case44,Turning Q.C.,res_604b90e0-7b0c-410e-9d9c-d7515b428b25,Role 1,2012-03-16 00:38:45,40,0,0.2727272727272727,2012-03-15 22:30:11
Case2,Lapping,res_604b90e0-7b0c-410e-9d9c-d7515b428b25,Role 4,2012-03-16 00:40:00,40,0,0.5,2012-03-15 22:51:23
Case45,Packing,res_6f64de87-93b0-4cb4-b458-1be7c6cf14db,Role 5,2012-03-16 01:17:54,40,2,1.0,2012-03-15 23:45:18
Case18,Final Inspection Q.C.,res_6f64de87-93b0-4cb4-b458-1be7c6cf14db,Role 3,2012-03-16 01:20:17,40,2,0.6666666666666666,2012-03-15 23:47:42
Case6,Round  Q.C.,res_b809cac1-a8f8-4b04-8670-077d16c99fd1,Role 1,2012-03-16 01:25:36,40,1,0.45454545454545453,2012-03-15 23:41:28
Case25,Turning & Milling Q.C.,res_b809cac1-a8f8-4b04-8670-077d16c99fd1,Role 3,2012-03-16 01:30:48,40,0,1.0,2012-03-15 23:51:18
Case35,Final Inspection Q.C.,res_a289504e-3293-414c-9e33-9da011e8dbcc,Role 3,2012-03-16 01:41:17,40,3,1.0,2012-03-16 00:10:32
Case8,Final Inspection Q.C.,res_a289504e-3293-414c-9e33-9da011e8dbcc,Role 3,2012-03-16 02:07:08,40,4,1.0,2012-03-16 00:12:41
Case22,Round Grinding,res_95d193d8-1b4b-4bfc-8908-a54daf70f447,Role 2,2012-03-16 02:36:01,40,0,0.0,2012-03-16 00:26:38
Case5,Laser Marking,res_ddb331b8-8b69-4370-ae9b-9defdccc4722,Role 4,2012-03-16 02:47:15,40,0,0.0,2012-03-16 00:51:13
Case30,Lapping,res_b187ce3d-19bc-4984-8cde-4805f93c65f0,Role 4,2012-03-16 02:51:38,40,0,0.5,2012-03-16 01:06:02
Case28,Fix,res_ddb331b8-8b69-4370-ae9b-9defdccc4722,Role 1,2012-03-16 03:20:06,40,1,0.09090909090909091,2012-03-16 01:41:14
Case31,Fix,res_ddb331b8-8b69-4370-ae9b-9defdccc4722,Role 1,2012-03-16 03:20:43,40,0,0.09090909090909091,2012-03-16 01:22:22
Case11,Turning & Milling Q.C.,res_ddb331b8-8b69-4370-ae9b-9defdccc4722,Role 3,2012-03-16 03:55:13,40,0,0.0,2012-03-16 02:13:52
Case39,Laser Marking,res_ddb331b8-8b69-4370-ae9b-9defdccc4722,Role 4,2012-03-16 04:04:03,40,1,1.0,2012-03-16 02:18:13
Case1,Lapping,res_ddb331b8-8b69-4370-ae9b-9defdccc4722,Role 4,2012-03-16 04:14:32,40,1,1.0,2012-03-16 02:21:10
Case20,Grinding Rework,res_ddb331b8-8b69-4370-ae9b-9defdccc4722,Role 2,2012-03-16 04:14:40,40,0,0.14285714285714285,2012-03-16 02:13:44
Case17,Packing,res_ddb331b8-8b69-4370-ae9b-9defdccc4722,Role 5,2012-03-16 04:14:56,40,0,0.0,2012-03-16 02:34:04
Case27,Fix,res_ddb331b8-8b69-4370-ae9b-9defdccc4722,Role 1,2012-03-16 04:29:04,40,2,0.18181818181818182,2012-03-16 02:50:07
Case9,Final Inspection Q.C.,res_ddb331b8-8b69-4370-ae9b-9defdccc4722,Role 3,2012-03-16 04:30:53,40,0,0.3333333333333333,2012-03-16 02:30:31
Case3,Packing,res_ddb331b8-8b69-4370-ae9b-9defdccc4722,Role 5,2012-03-16 04:31:25,40,1,0.5,2012-03-16 02:40:52
Case41,Laser Marking,res_ddb331b8-8b69-4370-ae9b-9defdccc4722,Role 4,2012-03-16 04:35:12,40,1,1.0,2012-03-16 02:53:40
Case38,Packing,res_ddb331b8-8b69-4370-ae9b-9defdccc4722,Role 5,2012-03-16 04:43:07,40,2,1.0,2012-03-16 03:03:40
Case43,Packing,res_816737d3-c3b5-4d51-aac3-35f3e258b84e,Role 5,2012-03-16 06:21:44,39,0,0.0,2012-03-16 04:50:17
Case44,Turning & Milling,res_ec07296d-66bc-4bd9-9f69-dafba98b4300,Role 1,2012-03-16 06:56:47,39,1,0.0,2012-03-16 05:04:28
Case45,Final Inspection Q.C.,res_ec07296d-66bc-4bd9-9f69-dafba98b4300,Role 3,2012-03-16 07:14:32,39,0,0.0,2012-03-16 05:48:43
Case12,Packing,res_ec07296d-66bc-4bd9-9f69-dafba98b4300,Role 5,2012-03-16 07:26:31,39,1,0.5,2012-03-16 05:52:24
Case23,Fix,res_6f64de87-93b0-4cb4-b458-1be7c6cf14db,Role 1,2012-03-16 07:44:17,39,0,0.09090909090909091,2012-03-16 06:09:24
Case16,Grinding Rework,res_d59af97a-887f-4a1a-987a-a7582870cbd3,Role 2,2012-03-16 07:52:25,39,0,0.0,2012-03-16 06:19:53
Case34,Packing,res_ddb331b8-8b69-4370-ae9b-9defdccc4722,Role 5,2012-03-16 08:02:50,39,1,0.5,2012-03-16 06:22:46
Case36,Turning,res_cca877db-581c-4a28-af9e-38f56b02144e,Role 1,2012-03-16 08:31:52,39,0,0.18181818181818182,2012-03-16 06:54:39
Case35,Round Grinding,res_d59af97a-887f-4a1a-987a-a7582870cbd3,Role 2,2012-03-16 09:06:53,38,0,0.14285714285714285,2012-03-16 07:49:44
Case25,Turning & Milling,res_d59af97a-887f-4a1a-987a-a7582870cbd3,Role 1,2012-03-16 09:10:21,38,1,0.18181818181818182,2012-03-16 07:35:17
Case6,Packing,res_6f64de87-93b0-4cb4-b458-1be7c6cf14db,Role 5,2012-03-16 09:34:37,38,1,0.5,2012-03-16 07:54:09
Case2,Laser Marking,res_47d91e9f-d045-4038-be58-24155c790088,Role 4,2012-03-16 09:39:57,38,0,0.0,2012-03-16 07:43:53
Case18,Grinding Rework,res_47d91e9f-d045-4038-be58-24155c790088,Role 2,2012-03-16 09:55:37,37,0,0.14285714285714285,2012-03-16 08:24:34
Case28,Packing,res_47d91e9f-d045-4038-be58-24155c790088,Role 5,2012-03-16 09:56:49,37,2,1.0,2012-03-16 08:44:12
Case22,Packing,res_95d193d8-1b4b-4bfc-8908-a54daf70f447,Role 5,2012-03-16 10:07:37,37,1,0.5,2012-03-16 08:05:19
Case30,Laser Marking,res_a16293a6-823d-4929-af8d-6a47c1007a77,Role 4,2012-03-16 10:14:20,37,1,0.5,2012-03-16 08:37:32
Case8,Round Grinding,res_a6b112b5-5a06-4130-aa60-e4f1b0ae99ec,Role 2,2012-03-16 10:39:09,37,1,0.2857142857142857,2012-03-16 09:04:53
Case5,Lapping,res_a6b112b5-5a06-4130-aa60-e4f1b0ae99ec,Role 4,2012-03-16 11:06:21,37,0,1.0,2012-03-16 09:20:30
Case1,Turning Rework,res_47d91e9f-d045-4038-be58-24155c790088,Role 1,2012-03-16 11:25:38,37,0,0.0,2012-03-16 09:39:49
Case31,Packing,res_6eb3cc4b-d893-405e-a1b1-f3c6cd3079ae,Role 5,2012-03-16 11:35:39,37,1,0.5,2012-03-16 10:05:38
Case27,Packing,res_6eb3cc4b-d893-405e-a1b1-f3c6cd3079ae,Role 5,2012-03-16 11:39:29,36,2,1.0,2012-03-16 10:25:20
Case3,Fix,res_6eb3cc4b-d893-405e-a1b1-f3c6cd3079ae,Role 1,2012-03-16 11:39:30,36,0,0.09090909090909091,2012-03-16 10:13:59
Case39,Final Inspection Q.C.,res_6eb3cc4b-d893-405e-a1b1-f3c6cd3079ae,Role 3,2012-03-16 11:47:47,36,0,0.0,2012-03-16 10:07:44
Case20,Packing,res_6eb3cc4b-d893-405e-a1b1-f3c6cd3079ae,Role 5,2012-03-16 11:55:13,36,1,0.5,2012-03-16 10:10:21
Case17,Round  Q.C.,res_6eb3cc4b-d893-405e-a1b1-f3c6cd3079ae,Role 1,2012-03-16 11:57:33,36,0,0.18181818181818182,2012-03-16 10:28:20
Case38,Round  Q.C.,res_b6d502de-5a6a-4f8e-8855-b3d3915a6a05,Role 1,2012-03-16 12:26:03,36,1,0.2727272727272727,2012-03-16 11:06:53
Case11,Flat Grinding,res_b6d502de-5a6a-4f8e-8855-b3d3915a6a05,Role 4,2012-03-16 12:54:34,36,0,0.0,2012-03-16 11:27:42
Case41,Round Grinding,res_b6d502de-5a6a-4f8e-8855-b3d3915a6a05,Role 2,2012-03-16 13:58:30,36,0,0.0,2012-03-16 12:24:35
Case43,Fix,res_ac8ca49f-9405-4f77-bda5-23a4462345e4,Role 1,2012-03-16 16:25:19,36,0,0.0,2012-03-16 15:10:13
Case44,Turning & Milling Q.C.,res_e83402c2-795d-417a-961c-fc8ede7b35a5,Role 3,2012-03-16 17:36:33,36,0,0.0,2012-03-16 16:09:56
Case45,Grinding Rework,res_e83402c2-795d-417a-961c-fc8ede7b35a5,Role 2,2012-03-16 18:17:56,36,0,0.0,2012-03-16 17:03:24
Case23,Packing,res_e83402c2-795d-417a-961c-fc8ede7b35a5,Role 5,2012-03-16 18:24:21,36,0,0.0,2012-03-16 17:05:11
Case16,Final Inspection Q.C.,res_ec07296d-66bc-4bd9-9f69-dafba98b4300,Role 3,2012-03-16 18:42:01,36,0,0.3333333333333333,2012-03-16 17:24:43
Case28,Fix,res_6f64de87-93b0-4cb4-b458-1be7c6cf14db,Role 1,2012-03-16 19:33:48,35,0,0.0,2012-03-16 18:34:55
Case35,Turning & Milling Q.C.,res_95d193d8-1b4b-4bfc-8908-a54daf70f447,Role 3,2012-03-16 19:38:12,35,0,0.3333333333333333,2012-03-16 18:33:14
Case36,Turning Q.C.,res_95d193d8-1b4b-4bfc-8908-a54daf70f447,Role 1,2012-03-16 20:08:16,35,0,0.09090909090909091,2012-03-16 18:46:15
Case6,Final Inspection Q.C.,res_95d193d8-1b4b-4bfc-8908-a54daf70f447,Role 3,2012-03-16 20:14:42,35,0,0.6666666666666666,2012-03-16 19:02:33
