caseid,task,resource,role,end_timestamp,pr_instances,tsk_start_inst,start_timestamp
Case554,W_Assess potential fraud,res_04912aa9-631e-4a7b-84e7-227d3c2a927b,Role 2,2016-11-03 04:17:55,1513,0,2016-11-03 04:17:26
Case260,W_Validate application,res_c3d24668-e410-4454-9b76-b6315de2628e,Role 1,2016-11-03 04:20:51,1513,3,2016-11-03 04:20:33
Case923,W_Call after offers,res_321a536f-c70f-4466-bbeb-a44840dbf874,Role 1,2016-11-03 04:33:47,1513,1,2016-11-03 04:31:42
Case576,W_Assess potential fraud,res_9417cf6f-9cf7-4a24-aaf2-1c4871eb49d9,Role 2,2016-11-03 04:36:08,1512,0,2016-11-03 04:35:37
Case799,W_Complete application,res_0cf15106-34cd-4cae-b4bb-aa0536d00b7b,Role 1,2016-11-03 04:49:32,1512,1,2016-11-03 04:47:58
Case335,W_Call after offers,res_48bc8379-9324-4a45-96d9-c6ed9cd07ec1,Role 1,2016-11-03 05:15:18,1512,1,2016-11-03 05:13:38
Case565,W_Shortened completion,res_f0b2685f-0c30-482b-8f1c-da9a863f199f,Role 1,2016-11-03 05:17:26,1511,0,2016-11-03 05:15:39
Case236,W_Validate application,res_aea70cfa-2f52-4cf0-ba6b-124dbafd324f,Role 1,2016-11-03 05:31:47,1511,3,2016-11-03 05:31:06
Case272,W_Validate application,res_9d863f08-2a8d-4a8f-acf8-828fff66d7d2,Role 1,2016-11-03 05:34:40,1512,3,2016-11-03 05:34:19
Case924,W_Complete application,res_9d863f08-2a8d-4a8f-acf8-828fff66d7d2,Role 1,2016-11-03 05:36:00,1512,1,2016-11-03 05:33:54
Case924,W_Complete application,res_17d921ca-8336-4eea-bb44-f678d773c940,Role 1,2016-11-03 05:46:14,1512,1,2016-11-03 05:45:39
Case352,W_Call after offers,res_1c8397df-ebe8-4806-8cd3-f22b31768c9b,Role 1,2016-11-03 05:49:12,1512,1,2016-11-03 05:47:34
Case293,W_Validate application,res_dfe4afdd-5bd3-4b12-a703-18821c32f65b,Role 1,2016-11-03 05:49:43,1512,3,2016-11-03 05:49:27
Case338,W_Call after offers,res_d319c019-e9c4-4e36-8a8c-7b3479c12d6a,Role 1,2016-11-03 05:51:42,1511,1,2016-11-03 05:50:04
Case351,W_Call after offers,res_b8693b69-d982-46af-a5aa-b47f1d19c90f,Role 1,2016-11-03 06:01:52,1511,1,2016-11-03 06:00:14
Case558,W_Call after offers,res_b8693b69-d982-46af-a5aa-b47f1d19c90f,Role 1,2016-11-03 06:03:08,1511,2,2016-11-03 06:01:13
Case932,W_Handle leads,res_d94a82d4-3ba7-4cb0-b96a-699596bc7cdc,Role 1,2016-11-03 06:10:42,1512,0,2016-11-03 06:10:30
Case474,W_Validate application,res_0154db9b-2ec5-456f-981a-55162673e1f7,Role 1,2016-11-03 06:17:00,1514,3,2016-11-03 06:16:46
Case930,W_Complete application,res_0154db9b-2ec5-456f-981a-55162673e1f7,Role 1,2016-11-03 06:17:17,1513,1,2016-11-03 06:15:11
Case927,W_Call after offers,res_0154db9b-2ec5-456f-981a-55162673e1f7,Role 1,2016-11-03 06:18:19,1514,1,2016-11-03 06:16:15
Case932,W_Complete application,res_38a27f97-2cd5-494d-9147-19da838fcd79,Role 1,2016-11-03 06:22:10,1514,1,2016-11-03 06:20:21
Case930,W_Complete application,res_0cf15106-34cd-4cae-b4bb-aa0536d00b7b,Role 1,2016-11-03 06:27:21,1514,1,2016-11-03 06:26:46
Case256,W_Assess potential fraud,res_9417cf6f-9cf7-4a24-aaf2-1c4871eb49d9,Role 2,2016-11-03 06:29:50,1514,0,2016-11-03 06:28:48
Case347,W_Call after offers,res_79b64031-7fca-4993-954d-51f6e924e8b3,Role 1,2016-11-03 06:35:03,1514,1,2016-11-03 06:33:27
Case926,W_Complete application,res_a73e09df-9df3-4fb5-8dac-f580970df141,Role 1,2016-11-03 06:37:59,1515,1,2016-11-03 06:35:54
Case929,W_Complete application,res_011ed4dc-35f7-4e85-822f-87b49ac8545c,Role 1,2016-11-03 06:40:48,1516,1,2016-11-03 06:38:43
Case576,W_Validate application,res_011ed4dc-35f7-4e85-822f-87b49ac8545c,Role 1,2016-11-03 06:41:23,1516,3,2016-11-03 06:40:41
Case928,W_Handle leads,res_33a9d4cb-1a2c-4401-9d07-0e9b4d998187,Role 1,2016-11-03 06:41:51,1517,0,2016-11-03 06:41:39
Case576,W_Assess potential fraud,res_04912aa9-631e-4a7b-84e7-227d3c2a927b,Role 2,2016-11-03 06:46:56,1517,0,2016-11-03 06:46:30
Case928,W_Complete application,res_a62980ff-ed0f-4a74-8df3-9f4b2b118ce4,Role 1,2016-11-03 06:53:18,1517,1,2016-11-03 06:51:30
Case926,W_Call after offers,res_a62980ff-ed0f-4a74-8df3-9f4b2b118ce4,Role 1,2016-11-03 06:53:36,1517,1,2016-11-03 06:53:01
Case929,W_Call after offers,res_c546633e-2192-49c7-9624-f26d9375402a,Role 1,2016-11-03 06:56:00,1517,1,2016-11-03 06:55:26
Case931,W_Complete application,res_18f3e97e-0229-452b-97fd-33a5ddfd6e4c,Role 1,2016-11-03 07:04:36,1518,1,2016-11-03 07:02:31
Case564,W_Call after offers,res_68b56e22-1518-4fde-8248-c4f1d67245dd,Role 1,2016-11-03 07:06:31,1519,1,2016-11-03 07:04:42
Case925,W_Complete application,res_68b56e22-1518-4fde-8248-c4f1d67245dd,Role 1,2016-11-03 07:06:46,1519,1,2016-11-03 07:04:41
Case499,W_Call after offers,res_68b56e22-1518-4fde-8248-c4f1d67245dd,Role 1,2016-11-03 07:07:40,1519,2,2016-11-03 07:05:54
Case280,W_Validate application,res_313e491e-6310-483b-bf31-38a53c4aa799,Role 1,2016-11-03 07:11:01,1519,3,2016-11-03 07:10:40
Case939,W_Complete application,res_d9c3575b-fc94-4f74-821f-bceaa273cad4,Role 1,2016-11-03 07:14:20,1520,1,2016-11-03 07:12:15
Case931,W_Call after offers,res_64ab1943-bb24-4110-ae31-c98fb133b68b,Role 1,2016-11-03 07:20:12,1520,1,2016-11-03 07:19:38
Case925,W_Call after offers,res_33a9d4cb-1a2c-4401-9d07-0e9b4d998187,Role 1,2016-11-03 07:21:59,1521,1,2016-11-03 07:21:24
Case935,W_Complete application,res_33a9d4cb-1a2c-4401-9d07-0e9b4d998187,Role 1,2016-11-03 07:22:19,1521,1,2016-11-03 07:20:14
Case569,W_Shortened completion,res_011ed4dc-35f7-4e85-822f-87b49ac8545c,Role 1,2016-11-03 07:25:34,1520,0,2016-11-03 07:23:45
Case938,W_Complete application,res_011ed4dc-35f7-4e85-822f-87b49ac8545c,Role 1,2016-11-03 07:26:16,1521,1,2016-11-03 07:24:11
Case554,W_Validate application,res_029db202-12c9-4f22-b81f-ad18dc641ad0,Role 1,2016-11-03 07:29:44,1521,3,2016-11-03 07:28:45
Case939,W_Call after offers,res_029db202-12c9-4f22-b81f-ad18dc641ad0,Role 1,2016-11-03 07:29:57,1521,1,2016-11-03 07:29:22
Case554,W_Assess potential fraud,res_04912aa9-631e-4a7b-84e7-227d3c2a927b,Role 2,2016-11-03 07:35:26,1521,0,2016-11-03 07:34:57
Case577,W_Shortened completion,res_04912aa9-631e-4a7b-84e7-227d3c2a927b,Role 1,2016-11-03 07:35:26,1521,0,2016-11-03 07:33:37
Case282,W_Validate application,res_2955512b-ed0c-47f3-811e-c30c6bdca32b,Role 1,2016-11-03 07:36:17,1521,3,2016-11-03 07:35:56
Case935,W_Call after offers,res_e4266baa-1fa2-4dd5-9dc4-b37564e7291e,Role 1,2016-11-03 07:37:56,1522,1,2016-11-03 07:37:21
Case937,W_Complete application,res_e4266baa-1fa2-4dd5-9dc4-b37564e7291e,Role 1,2016-11-03 07:39:21,1522,1,2016-11-03 07:37:16
Case933,W_Complete application,res_e4266baa-1fa2-4dd5-9dc4-b37564e7291e,Role 1,2016-11-03 07:39:59,1523,2,2016-11-03 07:37:53
Case933,W_Handle leads,res_e10ce2e3-f3bc-452f-a35d-5a681d1a9b35,Role 1,2016-11-03 07:40:22,1522,0,2016-11-03 07:40:04
Case938,W_Call after offers,res_58678126-cfae-4da0-9b5f-d0e15b718758,Role 1,2016-11-03 07:41:52,1522,1,2016-11-03 07:41:18
Case933,W_Complete application,res_58678126-cfae-4da0-9b5f-d0e15b718758,Role 1,2016-11-03 07:42:06,1522,1,2016-11-03 07:40:27
Case563,W_Call after offers,res_cdcc04bc-f974-482a-8323-40b7fa225ee8,Role 1,2016-11-03 07:44:19,1522,1,2016-11-03 07:42:25
Case399,W_Validate application,res_ed27b2cd-fc69-42b4-b9bf-7477679962d7,Role 1,2016-11-03 07:46:09,1522,3,2016-11-03 07:45:44
Case573,W_Shortened completion,res_ed27b2cd-fc69-42b4-b9bf-7477679962d7,Role 1,2016-11-03 07:47:24,1522,0,2016-11-03 07:45:35
Case937,W_Call after offers,res_37e8b262-2125-486b-bb8e-070b4e03637b,Role 1,2016-11-03 07:54:33,1522,1,2016-11-03 07:53:59
Case934,W_Complete application,res_37e8b262-2125-486b-bb8e-070b4e03637b,Role 1,2016-11-03 07:54:55,1522,1,2016-11-03 07:52:50
Case936,W_Complete application,res_fb053c41-b1e1-476c-b198-fb940f8a0405,Role 1,2016-11-03 08:02:53,1523,1,2016-11-03 08:00:48
Case934,W_Call after offers,res_e4266baa-1fa2-4dd5-9dc4-b37564e7291e,Role 1,2016-11-03 08:10:31,1523,1,2016-11-03 08:09:57
Case256,W_Validate application,res_17d921ca-8336-4eea-bb44-f678d773c940,Role 1,2016-11-03 08:14:51,1522,3,2016-11-03 08:14:09
Case936,W_Call after offers,res_79b64031-7fca-4993-954d-51f6e924e8b3,Role 1,2016-11-03 08:18:29,1522,1,2016-11-03 08:17:55
Case256,W_Assess potential fraud,res_04912aa9-631e-4a7b-84e7-227d3c2a927b,Role 2,2016-11-03 08:19:39,1521,0,2016-11-03 08:19:12
Case357,W_Call after offers,res_04912aa9-631e-4a7b-84e7-227d3c2a927b,Role 1,2016-11-03 08:19:44,1522,2,2016-11-03 08:18:07
Case944,W_Complete application,res_efad9a21-a09c-4a7d-af7e-92a4d2bf9e18,Role 1,2016-11-03 08:22:33,1521,1,2016-11-03 08:20:28
Case944,W_Handle leads,res_029db202-12c9-4f22-b81f-ad18dc641ad0,Role 1,2016-11-03 08:22:56,1521,0,2016-11-03 08:22:38
Case944,W_Complete application,res_8d694e3c-15e0-476b-96b1-5ecd90c91121,Role 1,2016-11-03 08:24:40,1521,1,2016-11-03 08:23:01
Case317,W_Shortened completion,res_80661665-5113-431a-b894-28c92818debc,Role 1,2016-11-03 08:26:37,1521,0,2016-11-03 08:24:57
Case575,W_Shortened completion,res_80661665-5113-431a-b894-28c92818debc,Role 1,2016-11-03 08:27:02,1521,1,2016-11-03 08:25:15
Case365,W_Call after offers,res_80661665-5113-431a-b894-28c92818debc,Role 1,2016-11-03 08:27:58,1521,1,2016-11-03 08:26:28
Case940,W_Handle leads,res_4f7db9e6-07d1-4898-816a-5cb47a357121,Role 1,2016-11-03 08:28:23,1522,0,2016-11-03 08:28:12
Case946,W_Complete application,res_ad92d68c-dc48-4ee7-8e2e-45607ca3a74b,Role 1,2016-11-03 08:35:18,1523,1,2016-11-03 08:33:13
Case236,W_Call incomplete files,res_ad92d68c-dc48-4ee7-8e2e-45607ca3a74b,Role 1,2016-11-03 08:35:41,1523,1,2016-11-03 08:33:49
Case272,W_Assess potential fraud,res_ad92d68c-dc48-4ee7-8e2e-45607ca3a74b,Role 2,2016-11-03 08:35:51,1523,0,2016-11-03 08:34:53
Case566,W_Call after offers,res_8d694e3c-15e0-476b-96b1-5ecd90c91121,Role 1,2016-11-03 08:38:00,1523,1,2016-11-03 08:36:06
Case940,W_Complete application,res_f8efa6d1-d144-4733-b413-591dd10a07ae,Role 1,2016-11-03 08:39:46,1523,1,2016-11-03 08:38:02
Case941,W_Handle leads,res_b7790bdb-0545-4539-bcf6-344390f1b0be,Role 1,2016-11-03 08:43:10,1524,0,2016-11-03 08:42:59
Case943,W_Handle leads,res_3214f72d-f65b-4e8b-aecf-337ae84f373f,Role 1,2016-11-03 08:43:25,1525,0,2016-11-03 08:43:14
Case948,W_Call after offers,res_84aa037b-69ef-4600-abe6-89fe7a227018,Role 1,2016-11-03 08:47:37,1526,1,2016-11-03 08:45:34
Case946,W_Call after offers,res_58678126-cfae-4da0-9b5f-d0e15b718758,Role 1,2016-11-03 08:48:25,1527,2,2016-11-03 08:47:49
Case945,W_Call after offers,res_494df3bf-6203-47d0-ad5a-0e6784b5493d,Role 1,2016-11-03 08:49:40,1527,1,2016-11-03 08:47:37
Case948,W_Shortened completion,res_494df3bf-6203-47d0-ad5a-0e6784b5493d,Role 1,2016-11-03 08:49:56,1527,0,2016-11-03 08:49:18
Case941,W_Complete application,res_1c8397df-ebe8-4806-8cd3-f22b31768c9b,Role 1,2016-11-03 08:54:34,1528,1,2016-11-03 08:52:50
Case947,W_Call after offers,res_1c8397df-ebe8-4806-8cd3-f22b31768c9b,Role 1,2016-11-03 08:54:48,1528,1,2016-11-03 08:52:45
Case943,W_Complete application,res_1c8397df-ebe8-4806-8cd3-f22b31768c9b,Role 1,2016-11-03 08:54:56,1528,2,2016-11-03 08:53:05
Case942,W_Complete application,res_3e4a37c1-2343-4538-a7d9-07e35afa3dcb,Role 1,2016-11-03 09:06:03,1529,1,2016-11-03 09:03:58
Case570,W_Complete application,res_a73e09df-9df3-4fb5-8dac-f580970df141,Role 1,2016-11-03 09:11:54,1529,1,2016-11-03 09:10:00
Case290,W_Validate application,res_b935294b-1932-4c19-97d9-a8540ba4821d,Role 1,2016-11-03 09:16:34,1529,3,2016-11-03 09:16:15
Case942,W_Call after offers,res_d172145b-18c8-4c2d-9f2a-8d565bd1f971,Role 1,2016-11-03 09:21:38,1528,1,2016-11-03 09:21:04
Case517,W_Call after offers,res_637fd400-e15c-496c-904f-2ea07e05b7d7,Role 1,2016-11-03 09:26:41,1528,1,2016-11-03 09:25:02
Case949,W_Call after offers,res_3a254332-52eb-4387-bc0e-071557357fce,Role 1,2016-11-03 09:31:43,1529,1,2016-11-03 09:29:40
Case579,W_Shortened completion,res_3a254332-52eb-4387-bc0e-071557357fce,Role 1,2016-11-03 09:32:35,1529,0,2016-11-03 09:30:46
Case955,W_Handle leads,res_5136d9e1-7456-4a06-896a-a4fb8890dd86,Role 1,2016-11-03 09:40:22,1530,0,2016-11-03 09:40:11
Case950,W_Complete application,res_5136d9e1-7456-4a06-896a-a4fb8890dd86,Role 1,2016-11-03 09:40:39,1529,1,2016-11-03 09:38:35
Case954,W_Complete application,res_075f8999-1ec8-4e5b-8446-c466ccbdd3ff,Role 1,2016-11-03 09:50:34,1531,1,2016-11-03 09:48:30
Case955,W_Complete application,res_075f8999-1ec8-4e5b-8446-c466ccbdd3ff,Role 1,2016-11-03 09:51:41,1531,2,2016-11-03 09:49:52
Case950,W_Call after offers,res_09c6e2ac-71c3-43e5-937c-708efaab808e,Role 1,2016-11-03 09:56:16,1531,2,2016-11-03 09:55:40
Case381,W_Call after offers,res_09c6e2ac-71c3-43e5-937c-708efaab808e,Role 1,2016-11-03 09:56:41,1531,1,2016-11-03 09:55:15
Case954,W_Complete application,res_f8efa6d1-d144-4733-b413-591dd10a07ae,Role 1,2016-11-03 10:00:41,1532,2,2016-11-03 10:00:04
Case951,W_Complete application,res_d3a66be5-a5c8-47be-b80f-b76771fb118c,Role 1,2016-11-03 10:01:06,1532,1,2016-11-03 09:59:02
Case582,W_Shortened completion,res_d3a66be5-a5c8-47be-b80f-b76771fb118c,Role 1,2016-11-03 10:02:42,1532,0,2016-11-03 10:00:53
Case953,W_Complete application,res_075f8999-1ec8-4e5b-8446-c466ccbdd3ff,Role 1,2016-11-03 10:05:38,1533,1,2016-11-03 10:03:34
Case952,W_Handle leads,res_1c8397df-ebe8-4806-8cd3-f22b31768c9b,Role 1,2016-11-03 10:05:54,1534,0,2016-11-03 10:05:43
Case474,W_Assess potential fraud,res_ab3c9973-b4f0-4e0b-be58-6ec5feb1afcf,Role 2,2016-11-03 10:15:59,1534,0,2016-11-03 10:15:14
Case951,W_Call after offers,res_f97cc163-f321-4aaf-a47f-8ff009503888,Role 1,2016-11-03 10:16:18,1534,1,2016-11-03 10:15:43
Case952,W_Complete application,res_f97cc163-f321-4aaf-a47f-8ff009503888,Role 1,2016-11-03 10:17:15,1534,1,2016-11-03 10:15:34
Case962,W_Complete application,res_f97cc163-f321-4aaf-a47f-8ff009503888,Role 1,2016-11-03 10:18:14,1535,2,2016-11-03 10:16:08
Case576,W_Validate application,res_3e4a37c1-2343-4538-a7d9-07e35afa3dcb,Role 1,2016-11-03 10:20:35,1536,3,2016-11-03 10:19:35
Case959,W_Complete application,res_3559612f-9cf0-4582-92fc-ded422e76b76,Role 1,2016-11-03 10:21:02,1536,1,2016-11-03 10:18:58
Case953,W_Call after offers,res_51caf043-a22d-4c28-9b6e-77ec84fc3644,Role 1,2016-11-03 10:21:13,1536,1,2016-11-03 10:20:39
Case554,W_Validate application,res_820499a5-647e-4ab9-8c2d-a1ef8b59b511,Role 1,2016-11-03 10:23:00,1536,3,2016-11-03 10:22:00
Case272,W_Validate application,res_820499a5-647e-4ab9-8c2d-a1ef8b59b511,Role 1,2016-11-03 10:23:03,1536,4,2016-11-03 10:22:19
Case964,W_Complete application,res_820499a5-647e-4ab9-8c2d-a1ef8b59b511,Role 1,2016-11-03 10:23:11,1537,1,2016-11-03 10:21:07
Case576,W_Assess potential fraud,res_ad92d68c-dc48-4ee7-8e2e-45607ca3a74b,Role 2,2016-11-03 10:26:02,1537,0,2016-11-03 10:25:33
Case961,W_Complete application,res_ad92d68c-dc48-4ee7-8e2e-45607ca3a74b,Role 1,2016-11-03 10:27:12,1537,1,2016-11-03 10:25:08
Case962,W_Call after offers,res_0d826ef9-decc-40a2-ae5c-155f646bb352,Role 1,2016-11-03 10:33:48,1537,1,2016-11-03 10:33:15
Case959,W_Call after offers,res_9417cf6f-9cf7-4a24-aaf2-1c4871eb49d9,Role 1,2016-11-03 10:36:13,1537,1,2016-11-03 10:35:39
Case282,W_Assess potential fraud,res_9417cf6f-9cf7-4a24-aaf2-1c4871eb49d9,Role 2,2016-11-03 10:36:58,1537,0,2016-11-03 10:35:58
Case964,W_Call after offers,res_e4b5b847-0deb-4acf-8244-2eaf0fe55560,Role 1,2016-11-03 10:38:46,1537,1,2016-11-03 10:38:12
Case599,W_Validate application,res_ed27b2cd-fc69-42b4-b9bf-7477679962d7,Role 1,2016-11-03 10:40:03,1537,3,2016-11-03 10:39:40
Case961,W_Call after offers,res_ab3c9973-b4f0-4e0b-be58-6ec5feb1afcf,Role 1,2016-11-03 10:42:47,1537,1,2016-11-03 10:42:13
Case561,W_Call incomplete files,res_b99db4fa-782b-4980-9b62-8c6081decb5c,Role 1,2016-11-03 10:45:30,1537,1,2016-11-03 10:42:57
Case574,W_Call after offers,res_b99db4fa-782b-4980-9b62-8c6081decb5c,Role 1,2016-11-03 10:46:10,1537,1,2016-11-03 10:44:19
Case106,W_Shortened completion,res_ec25d2c2-403f-4a97-9b53-542630b75c1f,Role 1,2016-11-03 10:49:10,1537,0,2016-11-03 10:47:35
Case958,W_Handle leads,res_0d826ef9-decc-40a2-ae5c-155f646bb352,Role 1,2016-11-03 10:52:11,1538,0,2016-11-03 10:52:00
Case960,W_Complete application,res_3c5ee344-e31f-4ad0-98e2-f0cfc0390ff1,Role 1,2016-11-03 10:57:35,1539,1,2016-11-03 10:55:31
Case956,W_Complete application,res_0bc13d44-3a28-4fef-8ce1-3ceb12448426,Role 1,2016-11-03 11:00:47,1540,1,2016-11-03 10:58:43
Case963,W_Call after offers,res_0bc13d44-3a28-4fef-8ce1-3ceb12448426,Role 1,2016-11-03 11:01:16,1541,1,2016-11-03 10:59:14
Case958,W_Complete application,res_e4ad5a3a-e4a4-49ad-a1ae-1fdf1eecfcba,Role 1,2016-11-03 11:03:30,1540,1,2016-11-03 11:01:51
Case136,W_Shortened completion,res_c546633e-2192-49c7-9624-f26d9375402a,Role 1,2016-11-03 11:03:49,1540,0,2016-11-03 11:02:14
Case957,W_Handle leads,res_c546633e-2192-49c7-9624-f26d9375402a,Role 1,2016-11-03 11:03:53,1541,0,2016-11-03 11:03:42
Case960,W_Complete application,res_d9c3575b-fc94-4f74-821f-bceaa273cad4,Role 1,2016-11-03 11:07:50,1541,1,2016-11-03 11:07:15
Case971,W_Call after offers,res_dac0d0d8-4428-4e32-81b4-c8ed74b03256,Role 1,2016-11-03 11:13:02,1542,1,2016-11-03 11:11:00
Case957,W_Complete application,res_9073c7fc-6a8f-4348-8da1-961fa587f19b,Role 1,2016-11-03 11:15:11,1542,1,2016-11-03 11:13:33
Case971,W_Shortened completion,res_68276ed3-a8a9-4c80-987a-c29f8611086e,Role 1,2016-11-03 11:15:28,1542,0,2016-11-03 11:14:52
Case957,W_Handle leads,res_68276ed3-a8a9-4c80-987a-c29f8611086e,Role 1,2016-11-03 11:15:36,1542,0,2016-11-03 11:15:16
Case956,W_Call after offers,res_68276ed3-a8a9-4c80-987a-c29f8611086e,Role 1,2016-11-03 11:15:58,1542,1,2016-11-03 11:15:24
Case581,W_Call after offers,res_d94a82d4-3ba7-4cb0-b96a-699596bc7cdc,Role 1,2016-11-03 11:25:35,1542,1,2016-11-03 11:23:43
Case578,W_Call after offers,res_3c5ee344-e31f-4ad0-98e2-f0cfc0390ff1,Role 1,2016-11-03 11:27:41,1542,1,2016-11-03 11:25:49
Case970,W_Complete application,res_82a09ebd-55d1-47bc-86a4-9b5c9f6c74c2,Role 1,2016-11-03 11:30:55,1542,1,2016-11-03 11:28:52
Case970,W_Handle leads,res_78a36bf2-c1dd-41cc-a37f-aeba1123f439,Role 1,2016-11-03 11:31:18,1542,0,2016-11-03 11:31:00
Case970,W_Complete application,res_637fd400-e15c-496c-904f-2ea07e05b7d7,Role 1,2016-11-03 11:32:55,1542,1,2016-11-03 11:31:23
Case38,W_Call incomplete files,res_ffa27cd5-aed8-4069-84e1-2f4029ff02a1,Role 1,2016-11-03 11:38:50,1542,1,2016-11-03 11:36:11
Case135,W_Shortened completion,res_203692bc-9bce-4af1-bee2-865e403161ee,Role 1,2016-11-03 11:41:39,1542,0,2016-11-03 11:40:05
Case967,W_Call after offers,res_0bc13d44-3a28-4fef-8ce1-3ceb12448426,Role 1,2016-11-03 11:49:20,1543,1,2016-11-03 11:47:19
Case965,W_Complete application,res_18f3e97e-0229-452b-97fd-33a5ddfd6e4c,Role 1,2016-11-03 11:59:25,1543,1,2016-11-03 11:57:22
Case969,W_Complete application,res_e10ce2e3-f3bc-452f-a35d-5a681d1a9b35,Role 1,2016-11-03 12:04:15,1544,1,2016-11-03 12:02:12
Case966,W_Complete application,res_820499a5-647e-4ab9-8c2d-a1ef8b59b511,Role 1,2016-11-03 12:07:48,1545,1,2016-11-03 12:05:45
Case972,W_Complete application,res_820499a5-647e-4ab9-8c2d-a1ef8b59b511,Role 1,2016-11-03 12:07:53,1546,2,2016-11-03 12:05:48
Case256,W_Validate application,res_820499a5-647e-4ab9-8c2d-a1ef8b59b511,Role 1,2016-11-03 12:08:01,1546,3,2016-11-03 12:07:01
Case968,W_Complete application,res_820499a5-647e-4ab9-8c2d-a1ef8b59b511,Role 1,2016-11-03 12:09:27,1547,3,2016-11-03 12:07:21
Case974,W_Complete application,res_efad9a21-a09c-4a7d-af7e-92a4d2bf9e18,Role 1,2016-11-03 12:12:14,1548,1,2016-11-03 12:10:11
Case965,W_Call after offers,res_dac0d0d8-4428-4e32-81b4-c8ed74b03256,Role 1,2016-11-03 12:14:59,1548,1,2016-11-03 12:14:25
Case387,W_Call after offers,res_80661665-5113-431a-b894-28c92818debc,Role 1,2016-11-03 12:17:29,1547,1,2016-11-03 12:16:10
Case969,W_Call after offers,res_ec25d2c2-403f-4a97-9b53-542630b75c1f,Role 1,2016-11-03 12:19:49,1547,1,2016-11-03 12:19:15
Case966,W_Call after offers,res_9073c7fc-6a8f-4348-8da1-961fa587f19b,Role 1,2016-11-03 12:22:13,1546,1,2016-11-03 12:21:39
Case282,W_Validate application,res_9073c7fc-6a8f-4348-8da1-961fa587f19b,Role 1,2016-11-03 12:22:36,1546,3,2016-11-03 12:21:52
Case972,W_Call after offers,res_9073c7fc-6a8f-4348-8da1-961fa587f19b,Role 1,2016-11-03 12:22:41,1546,2,2016-11-03 12:22:06
Case968,W_Call after offers,res_ea5cafe5-3949-430a-b520-10e413fbeb37,Role 1,2016-11-03 12:24:59,1546,1,2016-11-03 12:24:27
Case117,W_Shortened completion,res_ad92d68c-dc48-4ee7-8e2e-45607ca3a74b,Role 1,2016-11-03 12:27:03,1546,0,2016-11-03 12:25:30
Case282,W_Assess potential fraud,res_313e491e-6310-483b-bf31-38a53c4aa799,Role 2,2016-11-03 12:27:17,1546,0,2016-11-03 12:26:49
Case974,W_Call after offers,res_313e491e-6310-483b-bf31-38a53c4aa799,Role 1,2016-11-03 12:27:49,1546,1,2016-11-03 12:27:14
Case979,W_Complete application,res_6b6bdafe-7d47-4e8a-bfaf-948d6197c609,Role 1,2016-11-03 12:33:22,1546,1,2016-11-03 12:31:19
Case554,W_Call incomplete files,res_072fb68e-5d23-4341-9c6d-506f4af34969,Role 1,2016-11-03 12:35:07,1546,1,2016-11-03 12:33:29
Case55,W_Shortened completion,res_072fb68e-5d23-4341-9c6d-506f4af34969,Role 1,2016-11-03 12:35:51,1546,0,2016-11-03 12:34:32
Case46,W_Call incomplete files,res_85f1746d-7883-439e-92bc-7c95d7b73b86,Role 1,2016-11-03 12:38:45,1546,1,2016-11-03 12:36:08
Case321,W_Validate application,res_64ddfacc-166e-4ddc-a8d8-10918ebc0845,Role 1,2016-11-03 12:39:21,1546,3,2016-11-03 12:39:04
Case957,W_Complete application,res_48bc8379-9324-4a45-96d9-c6ed9cd07ec1,Role 1,2016-11-03 12:43:27,1545,1,2016-11-03 12:41:52
Case981,W_Complete application,res_64abe17c-eb8d-4f15-90e9-340141a50448,Role 1,2016-11-03 12:44:18,1546,2,2016-11-03 12:42:13
Case977,W_Complete application,res_64abe17c-eb8d-4f15-90e9-340141a50448,Role 1,2016-11-03 12:46:22,1547,2,2016-11-03 12:44:17
Case54,W_Shortened completion,res_9c30141c-1171-4f55-a014-1a3fc1f4f7fd,Role 1,2016-11-03 12:47:59,1547,0,2016-11-03 12:46:41
Case979,W_Call after offers,res_9c30141c-1171-4f55-a014-1a3fc1f4f7fd,Role 1,2016-11-03 12:48:56,1547,1,2016-11-03 12:48:22
Case587,W_Call after offers,res_075f8999-1ec8-4e5b-8446-c466ccbdd3ff,Role 1,2016-11-03 12:50:17,1547,2,2016-11-03 12:48:25
Case975,W_Complete application,res_075f8999-1ec8-4e5b-8446-c466ccbdd3ff,Role 1,2016-11-03 12:52:01,1548,1,2016-11-03 12:49:58
Case389,W_Call after offers,res_060bb74c-3916-4f88-b8b3-d978790f81e8,Role 1,2016-11-03 12:55:13,1548,1,2016-11-03 12:53:56
Case474,W_Validate application,res_060bb74c-3916-4f88-b8b3-d978790f81e8,Role 1,2016-11-03 12:55:35,1548,3,2016-11-03 12:54:46
Case386,W_Call after offers,res_060bb74c-3916-4f88-b8b3-d978790f81e8,Role 1,2016-11-03 12:55:41,1548,2,2016-11-03 12:54:16
Case590,W_Call after offers,res_80661665-5113-431a-b894-28c92818debc,Role 1,2016-11-03 12:59:07,1546,1,2016-11-03 12:57:16
Case981,W_Call after offers,res_80661665-5113-431a-b894-28c92818debc,Role 1,2016-11-03 12:59:29,1547,2,2016-11-03 12:58:54
Case978,W_Complete application,res_80661665-5113-431a-b894-28c92818debc,Role 1,2016-11-03 13:00:09,1547,1,2016-11-03 12:58:07
