caseid,task,resource,role,end_timestamp,pr_instances,tsk_start_inst,start_timestamp
Case1265,W_Complete application,res_67f0df81-1062-4153-aee2-6720ebd3f4ce,Role 1,2016-11-07 08:35:41,1537,1,2016-11-07 08:33:30
Case1264,W_Complete application,res_cf03174c-0bd4-4d9e-a049-b5fff89aa327,Role 1,2016-11-07 08:36:32,1537,2,2016-11-07 08:34:04
Case1125,W_Validate application,res_cf03174c-0bd4-4d9e-a049-b5fff89aa327,Role 1,2016-11-07 08:37:24,1537,3,2016-11-07 08:36:26
Case359,W_Validate application,res_0d773306-b88e-4cc5-b14a-308edcf80fd4,Role 1,2016-11-07 08:40:39,1536,3,2016-11-07 08:40:11
Case841,W_Call after offers,res_0d773306-b88e-4cc5-b14a-308edcf80fd4,Role 1,2016-11-07 08:41:53,1536,1,2016-11-07 08:39:41
Case1266,W_Call after offers,res_c8ad565d-b4f6-408c-94bf-8306ea007b0f,Role 1,2016-11-07 08:44:18,1535,1,2016-11-07 08:43:34
Case140,W_Validate application,res_7a29054c-f778-4f0e-b3ac-29e3e7befc34,Role 1,2016-11-07 08:45:55,1535,3,2016-11-07 08:44:59
Case856,W_Shortened completion,res_fe085390-71f7-4af2-98bd-b224a824df8b,Role 1,2016-11-07 08:49:37,1534,0,2016-11-07 08:46:49
Case1262,W_Handle leads,res_00217f4f-96cb-49e8-9f7f-2ad303b0f451,Role 1,2016-11-07 08:50:32,1535,0,2016-11-07 08:50:21
Case863,W_Shortened completion,res_00217f4f-96cb-49e8-9f7f-2ad303b0f451,Role 1,2016-11-07 08:52:19,1534,0,2016-11-07 08:49:40
Case1261,W_Complete application,res_00217f4f-96cb-49e8-9f7f-2ad303b0f451,Role 1,2016-11-07 09:00:29,1536,1,2016-11-07 08:58:18
Case1269,W_Complete application,res_4bf7ed18-514e-441d-8a0c-67216f7e0c58,Role 1,2016-11-07 09:01:36,1537,2,2016-11-07 08:59:25
Case1269,W_Handle leads,res_61d5fb68-28e0-41f7-8ddb-4fc145e298fe,Role 1,2016-11-07 09:01:59,1538,0,2016-11-07 09:01:41
Case1004,W_Validate application,res_26770748-8a05-415d-b801-0affe2b65245,Role 1,2016-11-07 09:02:18,1538,3,2016-11-07 09:01:28
Case1270,W_Complete application,res_26770748-8a05-415d-b801-0affe2b65245,Role 1,2016-11-07 09:02:48,1538,2,2016-11-07 09:00:37
Case1269,W_Complete application,res_21cd8878-9e1a-424c-ba28-68bc8e60cb94,Role 1,2016-11-07 09:04:52,1538,2,2016-11-07 09:02:04
Case1265,W_Call after offers,res_59354585-5065-44b0-86a3-5b0690904cad,Role 1,2016-11-07 09:05:26,1538,1,2016-11-07 09:04:41
Case1262,W_Complete application,res_59354585-5065-44b0-86a3-5b0690904cad,Role 1,2016-11-07 09:07:21,1538,1,2016-11-07 09:04:55
Case1263,W_Handle leads,res_e6949901-ebb6-4f1b-b20c-a784ba523f3b,Role 1,2016-11-07 09:07:37,1539,0,2016-11-07 09:07:26
Case1272,W_Handle leads,res_93e506fb-6de1-4a38-85d9-322bb5181435,Role 1,2016-11-07 09:09:14,1542,0,2016-11-07 09:09:03
Case1268,W_Complete application,res_93e506fb-6de1-4a38-85d9-322bb5181435,Role 1,2016-11-07 09:09:59,1540,1,2016-11-07 09:07:48
Case1268,W_Handle leads,res_22cbd7e5-2795-42e8-b7d6-ad72c9021b2b,Role 1,2016-11-07 09:10:22,1542,0,2016-11-07 09:10:04
Case1278,W_Complete application,res_54b0ebed-ce7a-4499-ae4a-3377fc7b9399,Role 1,2016-11-07 09:11:13,1541,2,2016-11-07 09:09:02
Case1068,W_Validate application,res_54b0ebed-ce7a-4499-ae4a-3377fc7b9399,Role 1,2016-11-07 09:12:01,1542,3,2016-11-07 09:11:11
Case1268,W_Complete application,res_54b0ebed-ce7a-4499-ae4a-3377fc7b9399,Role 1,2016-11-07 09:13:15,1542,2,2016-11-07 09:10:27
Case1108,W_Validate application,res_1f859df6-9d76-49b9-92dd-1755d2094d99,Role 1,2016-11-07 09:14:12,1542,3,2016-11-07 09:13:17
Case473,W_Validate application,res_1f859df6-9d76-49b9-92dd-1755d2094d99,Role 1,2016-11-07 09:14:40,1542,4,2016-11-07 09:13:43
Case931,W_Call incomplete files,res_547fd484-53cb-4704-a4b9-5e603f920903,Role 1,2016-11-07 09:20:44,1542,1,2016-11-07 09:18:15
Case366,W_Validate application,res_547fd484-53cb-4704-a4b9-5e603f920903,Role 1,2016-11-07 09:21:01,1543,3,2016-11-07 09:20:33
Case1271,W_Call after offers,res_a9ccf931-3894-4314-87bd-6cc52af252f0,Role 1,2016-11-07 09:21:42,1543,1,2016-11-07 09:19:33
Case1271,W_Shortened completion,res_ec69389a-a9d0-48e7-a3a4-ef611034060c,Role 1,2016-11-07 09:22:49,1543,0,2016-11-07 09:21:47
Case1277,W_Complete application,res_828efc57-827a-424c-8ee1-dff7f8180740,Role 1,2016-11-07 09:23:15,1543,1,2016-11-07 09:21:04
Case375,W_Validate application,res_828efc57-827a-424c-8ee1-dff7f8180740,Role 1,2016-11-07 09:23:38,1543,3,2016-11-07 09:23:09
Case1272,W_Complete application,res_828efc57-827a-424c-8ee1-dff7f8180740,Role 1,2016-11-07 09:25:12,1543,2,2016-11-07 09:22:45
Case1263,W_Complete application,res_828efc57-827a-424c-8ee1-dff7f8180740,Role 1,2016-11-07 09:25:16,1543,3,2016-11-07 09:22:48
Case1261,W_Call after offers,res_c448276b-d0dd-425b-8161-817fd0919ca9,Role 1,2016-11-07 09:30:14,1543,1,2016-11-07 09:29:29
Case1070,W_Call incomplete files,res_4602488a-39f8-4a74-96d8-6e4ed88816bd,Role 1,2016-11-07 09:30:56,1542,1,2016-11-07 09:28:26
Case1282,W_Complete application,res_9a0761d1-5c5f-44ea-8a66-09403d632bbd,Role 1,2016-11-07 09:31:29,1543,1,2016-11-07 09:29:18
Case1270,W_Call after offers,res_f6bbed61-6816-4ef8-a007-dea73f847824,Role 1,2016-11-07 09:32:35,1543,3,2016-11-07 09:31:47
Case1274,W_Call after offers,res_f6bbed61-6816-4ef8-a007-dea73f847824,Role 1,2016-11-07 09:32:57,1544,1,2016-11-07 09:30:48
Case929,W_Call after offers,res_c76c30a6-3f9f-43a6-93aa-a6059dfc6a1e,Role 1,2016-11-07 09:33:17,1543,2,2016-11-07 09:31:07
Case1274,W_Shortened completion,res_c76c30a6-3f9f-43a6-93aa-a6059dfc6a1e,Role 1,2016-11-07 09:34:03,1543,0,2016-11-07 09:33:02
Case797,W_Shortened completion,res_692d46bc-f8c7-4157-b4a7-d3c6660cac4f,Role 1,2016-11-07 09:36:43,1543,0,2016-11-07 09:34:21
Case1278,W_Call after offers,res_130e413e-8abf-4316-b311-e4497bb7321b,Role 1,2016-11-07 09:39:14,1543,1,2016-11-07 09:38:31
Case998,W_Call incomplete files,res_634d2300-601a-4dc4-a073-104f91da3f75,Role 1,2016-11-07 09:47:26,1543,1,2016-11-07 09:45:48
Case1273,W_Complete application,res_22cbd7e5-2795-42e8-b7d6-ad72c9021b2b,Role 1,2016-11-07 09:49:08,1544,1,2016-11-07 09:46:58
Case1277,W_Call after offers,res_22cbd7e5-2795-42e8-b7d6-ad72c9021b2b,Role 1,2016-11-07 09:49:43,1544,1,2016-11-07 09:48:59
Case524,W_Call after offers,res_a8f33ec3-493e-465f-9ddf-2ec7dcdd217b,Role 1,2016-11-07 09:57:25,1544,1,2016-11-07 09:55:57
Case938,W_Call incomplete files,res_29905b03-77fa-4b48-9a9d-7728855a2d2f,Role 1,2016-11-07 09:59:29,1544,1,2016-11-07 09:57:01
Case1280,W_Complete application,res_29905b03-77fa-4b48-9a9d-7728855a2d2f,Role 1,2016-11-07 09:59:30,1545,1,2016-11-07 09:57:20
Case1282,W_Call after offers,res_29905b03-77fa-4b48-9a9d-7728855a2d2f,Role 1,2016-11-07 09:59:31,1544,1,2016-11-07 09:58:46
Case1275,W_Complete application,res_6e8392f0-b988-436f-bb9f-1abf8b9ca618,Role 1,2016-11-07 10:02:48,1545,1,2016-11-07 10:00:37
Case1276,W_Handle leads,res_6e8392f0-b988-436f-bb9f-1abf8b9ca618,Role 1,2016-11-07 10:02:57,1547,0,2016-11-07 10:02:46
Case1279,W_Complete application,res_67f0df81-1062-4153-aee2-6720ebd3f4ce,Role 1,2016-11-07 10:03:35,1546,2,2016-11-07 10:01:24
Case1273,W_Complete application,res_f4b3f828-eaae-414b-8cfc-f85ef0959109,Role 1,2016-11-07 10:04:14,1547,2,2016-11-07 10:03:26
Case1059,W_Validate application,res_130ba5df-2cad-4371-a80f-4cc41d6462c6,Role 1,2016-11-07 10:05:22,1548,3,2016-11-07 10:04:29
Case1281,W_Complete application,res_130ba5df-2cad-4371-a80f-4cc41d6462c6,Role 1,2016-11-07 10:05:51,1548,2,2016-11-07 10:03:40
Case1281,W_Handle leads,res_3d625960-f308-406c-abd6-8a7f2624e7cd,Role 1,2016-11-07 10:06:13,1548,0,2016-11-07 10:05:56
Case473,W_Call incomplete files,res_f93478b0-e1b1-43c4-8a0e-923107217e1b,Role 1,2016-11-07 10:08:44,1548,1,2016-11-07 10:07:08
Case1281,W_Complete application,res_f93478b0-e1b1-43c4-8a0e-923107217e1b,Role 1,2016-11-07 10:09:03,1548,1,2016-11-07 10:06:18
Case1040,W_Validate application,res_d577fd1c-dca6-41bc-acdd-a33a379ea82c,Role 1,2016-11-07 10:12:18,1547,3,2016-11-07 10:11:32
Case1286,W_Complete application,res_d577fd1c-dca6-41bc-acdd-a33a379ea82c,Role 1,2016-11-07 10:13:53,1548,1,2016-11-07 10:11:43
Case1285,W_Handle leads,res_b42c2dfa-24cd-455b-8227-faed3be7bff4,Role 1,2016-11-07 10:17:00,1549,0,2016-11-07 10:16:50
Case1040,W_Assess potential fraud,res_f2473f06-237f-4cff-8fbb-e3f52bb00756,Role 2,2016-11-07 10:18:15,1549,0,2016-11-07 10:17:44
Case1276,W_Complete application,res_d13f87d0-657c-45e6-b2af-e46cf5054170,Role 1,2016-11-07 10:19:37,1549,1,2016-11-07 10:17:13
Case367,W_Shortened completion,res_d13f87d0-657c-45e6-b2af-e46cf5054170,Role 1,2016-11-07 10:20:19,1549,0,2016-11-07 10:18:27
Case162,W_Call after offers,res_00217f4f-96cb-49e8-9f7f-2ad303b0f451,Role 1,2016-11-07 10:20:57,1549,1,2016-11-07 10:19:24
Case1290,W_Complete application,res_00217f4f-96cb-49e8-9f7f-2ad303b0f451,Role 1,2016-11-07 10:21:40,1550,2,2016-11-07 10:19:30
Case1288,W_Complete application,res_00217f4f-96cb-49e8-9f7f-2ad303b0f451,Role 1,2016-11-07 10:22:36,1551,2,2016-11-07 10:20:25
Case258,W_Validate application,res_e205132c-fbef-48bb-bd8a-fce851cc40bf,Role 1,2016-11-07 10:26:12,1552,3,2016-11-07 10:25:15
Case1294,W_Complete application,res_fe085390-71f7-4af2-98bd-b224a824df8b,Role 1,2016-11-07 10:27:18,1552,1,2016-11-07 10:25:08
Case530,W_Call after offers,res_fe085390-71f7-4af2-98bd-b224a824df8b,Role 1,2016-11-07 10:28:21,1552,1,2016-11-07 10:26:55
Case1280,W_Call after offers,res_472c24c8-0651-4790-90eb-b13f63cedfc2,Role 1,2016-11-07 10:29:06,1551,1,2016-11-07 10:28:22
Case1275,W_Call after offers,res_dc773b60-9e4b-4e73-80e2-660168cd4d57,Role 1,2016-11-07 10:30:47,1551,2,2016-11-07 10:30:00
Case837,W_Call after offers,res_22cbd7e5-2795-42e8-b7d6-ad72c9021b2b,Role 1,2016-11-07 10:31:46,1551,1,2016-11-07 10:29:35
Case1279,W_Call after offers,res_68a45af9-b459-4e97-a196-4f52c82bed40,Role 1,2016-11-07 10:33:06,1552,1,2016-11-07 10:32:23
Case1293,W_Complete application,res_68a45af9-b459-4e97-a196-4f52c82bed40,Role 1,2016-11-07 10:33:32,1552,1,2016-11-07 10:31:22
Case1285,W_Complete application,res_68a45af9-b459-4e97-a196-4f52c82bed40,Role 1,2016-11-07 10:34:31,1552,2,2016-11-07 10:32:05
Case482,W_Validate application,res_68a45af9-b459-4e97-a196-4f52c82bed40,Role 1,2016-11-07 10:34:42,1553,3,2016-11-07 10:33:49
Case1289,W_Call after offers,res_68a45af9-b459-4e97-a196-4f52c82bed40,Role 1,2016-11-07 10:35:08,1553,2,2016-11-07 10:32:59
Case1284,W_Complete application,res_68a45af9-b459-4e97-a196-4f52c82bed40,Role 1,2016-11-07 10:35:53,1553,2,2016-11-07 10:33:42
Case836,W_Call after offers,res_525f42cf-80bc-436d-8602-76d9d1def341,Role 1,2016-11-07 10:39:01,1553,1,2016-11-07 10:36:50
Case258,W_Assess potential fraud,res_91976930-4bd3-43de-934f-9124b0538fb1,Role 2,2016-11-07 10:39:36,1553,0,2016-11-07 10:39:04
Case1291,W_Complete application,res_e9ea1240-4a02-48b0-996f-7964549f12f4,Role 1,2016-11-07 10:43:50,1554,1,2016-11-07 10:41:40
Case1286,W_Call after offers,res_c5599aa0-0527-40f0-a2a8-30d9a7c5709a,Role 1,2016-11-07 10:45:02,1554,1,2016-11-07 10:44:18
Case549,W_Shortened completion,res_c5599aa0-0527-40f0-a2a8-30d9a7c5709a,Role 1,2016-11-07 10:46:16,1554,0,2016-11-07 10:44:25
Case1292,W_Complete application,res_c5599aa0-0527-40f0-a2a8-30d9a7c5709a,Role 1,2016-11-07 10:47:06,1555,1,2016-11-07 10:44:56
Case514,W_Validate application,res_656b6a93-2fa6-4f0b-bafb-2ae336a9fe64,Role 1,2016-11-07 10:50:14,1555,3,2016-11-07 10:49:50
Case1290,W_Call after offers,res_3d625960-f308-406c-abd6-8a7f2624e7cd,Role 1,2016-11-07 10:51:05,1555,1,2016-11-07 10:50:23
Case1284,W_Complete application,res_3d625960-f308-406c-abd6-8a7f2624e7cd,Role 1,2016-11-07 10:51:40,1555,1,2016-11-07 10:50:56
Case1288,W_Call after offers,res_453e3d32-2640-4bdd-84e6-cbbdf1757f8f,Role 1,2016-11-07 10:53:40,1554,1,2016-11-07 10:52:58
Case1283,W_Complete application,res_130ba5df-2cad-4371-a80f-4cc41d6462c6,Role 1,2016-11-07 10:56:14,1555,1,2016-11-07 10:54:04
Case1294,W_Call after offers,res_130ba5df-2cad-4371-a80f-4cc41d6462c6,Role 1,2016-11-07 10:56:44,1555,1,2016-11-07 10:56:00
Case1291,W_Complete application,res_547fd484-53cb-4704-a4b9-5e603f920903,Role 1,2016-11-07 10:59:37,1554,1,2016-11-07 10:58:52
Case1293,W_Call after offers,res_0a3e08de-bf8e-4da1-90fa-2e889b64383f,Role 1,2016-11-07 11:01:23,1554,1,2016-11-07 11:00:39
Case865,W_Call after offers,res_f447297d-b5ba-41b9-b4de-96ca41c8ccfc,Role 1,2016-11-07 11:06:37,1553,1,2016-11-07 11:04:30
Case1287,W_Complete application,res_f447297d-b5ba-41b9-b4de-96ca41c8ccfc,Role 1,2016-11-07 11:07:44,1554,1,2016-11-07 11:05:34
Case1059,W_Call incomplete files,res_caf1ce19-fa68-4f43-8d07-6ce4dfd73b2e,Role 1,2016-11-07 11:09:40,1554,1,2016-11-07 11:08:04
Case1292,W_Call after offers,res_d207c122-5db8-4559-af56-e9895644570d,Role 1,2016-11-07 11:18:07,1554,1,2016-11-07 11:17:23
Case763,W_Call incomplete files,res_ec052b4c-e4a3-4265-ae07-9005c0582c61,Role 1,2016-11-07 11:20:38,1554,1,2016-11-07 11:18:58
Case1283,W_Call after offers,res_c9918388-e628-49e6-a323-64c0e27abf06,Role 1,2016-11-07 11:25:37,1555,1,2016-11-07 11:24:53
Case1297,W_Complete application,res_c9918388-e628-49e6-a323-64c0e27abf06,Role 1,2016-11-07 11:25:54,1555,1,2016-11-07 11:23:44
Case1302,W_Handle leads,res_def45cdf-4cba-429d-8e18-5c281970733b,Role 1,2016-11-07 11:26:35,1555,0,2016-11-07 11:26:25
Case371,W_Validate application,res_387d4060-7688-46fc-b4b5-e5002a1d6e28,Role 1,2016-11-07 11:27:02,1555,3,2016-11-07 11:26:41
Case1304,W_Complete application,res_f93478b0-e1b1-43c4-8a0e-923107217e1b,Role 1,2016-11-07 11:31:28,1555,1,2016-11-07 11:29:18
Case1301,W_Handle leads,res_59354585-5065-44b0-86a3-5b0690904cad,Role 1,2016-11-07 11:33:36,1556,0,2016-11-07 11:33:26
Case1303,W_Complete application,res_59354585-5065-44b0-86a3-5b0690904cad,Role 1,2016-11-07 11:35:36,1557,1,2016-11-07 11:33:26
Case1287,W_Call after offers,res_b29763cf-1c14-44ce-b0fe-c33eddb36e78,Role 1,2016-11-07 11:38:46,1557,1,2016-11-07 11:38:02
Case1300,W_Complete application,res_ed204051-b1e5-4c82-9ec5-9597065c8301,Role 1,2016-11-07 11:43:17,1558,1,2016-11-07 11:41:07
Case1300,W_Handle leads,res_d13f87d0-657c-45e6-b2af-e46cf5054170,Role 1,2016-11-07 11:43:40,1558,0,2016-11-07 11:43:22
Case1302,W_Complete application,res_acac3e8a-9939-45d2-902f-d6f392bcac6e,Role 1,2016-11-07 11:44:02,1558,2,2016-11-07 11:41:37
Case1300,W_Complete application,res_acac3e8a-9939-45d2-902f-d6f392bcac6e,Role 1,2016-11-07 11:46:29,1558,2,2016-11-07 11:43:45
Case1295,W_Complete application,res_68a45af9-b459-4e97-a196-4f52c82bed40,Role 1,2016-11-07 11:50:01,1559,2,2016-11-07 11:47:51
Case1301,W_Complete application,res_68a45af9-b459-4e97-a196-4f52c82bed40,Role 1,2016-11-07 11:50:10,1558,1,2016-11-07 11:47:47
Case881,W_Shortened completion,res_68a45af9-b459-4e97-a196-4f52c82bed40,Role 1,2016-11-07 11:50:13,1558,0,2016-11-07 11:47:27
Case482,W_Call incomplete files,res_aae2fc6c-5913-46cf-863a-73c0fc21776c,Role 1,2016-11-07 11:52:46,1559,1,2016-11-07 11:51:11
Case1299,W_Complete application,res_aae2fc6c-5913-46cf-863a-73c0fc21776c,Role 1,2016-11-07 11:53:28,1560,1,2016-11-07 11:51:18
Case1299,W_Handle leads,res_a8f33ec3-493e-465f-9ddf-2ec7dcdd217b,Role 1,2016-11-07 11:53:51,1560,0,2016-11-07 11:53:33
Case1299,W_Complete application,res_26770748-8a05-415d-b801-0affe2b65245,Role 1,2016-11-07 11:56:38,1560,1,2016-11-07 11:53:56
Case1297,W_Call after offers,res_26770748-8a05-415d-b801-0affe2b65245,Role 1,2016-11-07 11:56:56,1561,1,2016-11-07 11:56:12
Case1298,W_Complete application,res_26770748-8a05-415d-b801-0affe2b65245,Role 1,2016-11-07 11:58:21,1561,2,2016-11-07 11:56:11
Case149,W_Call after offers,res_c76c30a6-3f9f-43a6-93aa-a6059dfc6a1e,Role 1,2016-11-07 12:01:48,1561,2,2016-11-07 12:00:14
Case873,W_Call after offers,res_c76c30a6-3f9f-43a6-93aa-a6059dfc6a1e,Role 1,2016-11-07 12:01:50,1561,1,2016-11-07 11:59:45
Case1304,W_Call after offers,res_c76c30a6-3f9f-43a6-93aa-a6059dfc6a1e,Role 1,2016-11-07 12:02:34,1561,3,2016-11-07 12:01:45
Case1295,W_Complete application,res_defe81e4-3735-4427-a38c-8e11634d494c,Role 1,2016-11-07 12:04:09,1561,2,2016-11-07 12:03:23
Case1296,W_Complete application,res_fa383f3f-37a2-4667-88b8-d3cfe354cbdd,Role 1,2016-11-07 12:05:24,1561,1,2016-11-07 12:03:14
Case1108,W_Call incomplete files,res_1f859df6-9d76-49b9-92dd-1755d2094d99,Role 1,2016-11-07 12:05:31,1561,1,2016-11-07 12:04:00
Case68,W_Call after offers,res_1f859df6-9d76-49b9-92dd-1755d2094d99,Role 1,2016-11-07 12:05:46,1561,1,2016-11-07 12:04:12
Case1296,W_Handle leads,res_1f859df6-9d76-49b9-92dd-1755d2094d99,Role 1,2016-11-07 12:05:47,1561,0,2016-11-07 12:05:29
Case1004,W_Assess potential fraud,res_45fdca99-4398-4d6e-936b-5373925b2540,Role 2,2016-11-07 12:06:21,1559,0,2016-11-07 12:05:48
Case1303,W_Call after offers,res_45fdca99-4398-4d6e-936b-5373925b2540,Role 1,2016-11-07 12:06:34,1559,1,2016-11-07 12:05:50
Case1296,W_Complete application,res_45fdca99-4398-4d6e-936b-5373925b2540,Role 1,2016-11-07 12:08:31,1559,1,2016-11-07 12:05:52
Case1068,W_Assess potential fraud,res_91976930-4bd3-43de-934f-9124b0538fb1,Role 2,2016-11-07 12:14:06,1560,0,2016-11-07 12:13:33
Case581,W_Call after offers,res_91976930-4bd3-43de-934f-9124b0538fb1,Role 1,2016-11-07 12:14:37,1560,1,2016-11-07 12:13:06
Case1309,W_Complete application,res_91976930-4bd3-43de-934f-9124b0538fb1,Role 1,2016-11-07 12:14:42,1560,1,2016-11-07 12:12:32
Case838,W_Call incomplete files,res_93e506fb-6de1-4a38-85d9-322bb5181435,Role 1,2016-11-07 12:23:39,1560,1,2016-11-07 12:22:17
Case1296,W_Handle leads,res_547fd484-53cb-4704-a4b9-5e603f920903,Role 1,2016-11-07 12:25:09,1559,0,2016-11-07 12:24:38
Case792,W_Call after offers,res_bf731837-d30a-4668-b411-e2a9dc65dddc,Role 1,2016-11-07 12:26:59,1559,1,2016-11-07 12:25:10
Case1298,W_Call after offers,res_692d46bc-f8c7-4157-b4a7-d3c6660cac4f,Role 1,2016-11-07 12:29:12,1559,1,2016-11-07 12:28:30
Case1026,W_Shortened completion,res_a8f33ec3-493e-465f-9ddf-2ec7dcdd217b,Role 1,2016-11-07 12:31:46,1559,0,2016-11-07 12:29:27
Case889,W_Shortened completion,res_a8f33ec3-493e-465f-9ddf-2ec7dcdd217b,Role 1,2016-11-07 12:32:48,1559,1,2016-11-07 12:30:02
Case1310,W_Call after offers,res_a8f33ec3-493e-465f-9ddf-2ec7dcdd217b,Role 1,2016-11-07 12:33:17,1560,1,2016-11-07 12:31:09
Case1310,W_Shortened completion,res_3d625960-f308-406c-abd6-8a7f2624e7cd,Role 1,2016-11-07 12:34:19,1560,0,2016-11-07 12:33:22
Case1040,W_Validate application,res_3d625960-f308-406c-abd6-8a7f2624e7cd,Role 1,2016-11-07 12:34:22,1560,3,2016-11-07 12:33:23
Case1306,W_Complete application,res_f4b3f828-eaae-414b-8cfc-f85ef0959109,Role 1,2016-11-07 12:38:18,1561,1,2016-11-07 12:36:08
Case1105,W_Call incomplete files,res_1bb658b2-5c13-43c4-bcb9-fd967092488e,Role 1,2016-11-07 12:39:33,1561,1,2016-11-07 12:37:05
Case366,W_Assess potential fraud,res_1bb658b2-5c13-43c4-bcb9-fd967092488e,Role 2,2016-11-07 12:40:36,1561,0,2016-11-07 12:39:14
Case1312,W_Handle leads,res_27f059ce-756b-4514-83e9-f9135de97ef4,Role 1,2016-11-07 12:45:16,1564,0,2016-11-07 12:45:05
Case1309,W_Call after offers,res_27f059ce-756b-4514-83e9-f9135de97ef4,Role 1,2016-11-07 12:45:36,1563,1,2016-11-07 12:44:52
Case1305,W_Complete application,res_27f059ce-756b-4514-83e9-f9135de97ef4,Role 1,2016-11-07 12:46:06,1562,1,2016-11-07 12:43:56
Case1311,W_Complete application,res_27f059ce-756b-4514-83e9-f9135de97ef4,Role 1,2016-11-07 12:46:14,1563,2,2016-11-07 12:44:04
Case887,W_Shortened completion,res_082acd0c-3353-49b0-9089-14bb6379c3f7,Role 1,2016-11-07 12:49:01,1563,0,2016-11-07 12:46:20
Case876,W_Call after offers,res_082acd0c-3353-49b0-9089-14bb6379c3f7,Role 1,2016-11-07 12:50:55,1563,1,2016-11-07 12:48:52
Case1308,W_Complete application,res_a7903a7d-432e-47dc-a7e7-c0443e6302e7,Role 1,2016-11-07 12:55:00,1563,1,2016-11-07 12:52:51
Case895,W_Shortened completion,res_b537728d-cc89-45dc-8a0a-f7d5c513802f,Role 1,2016-11-07 12:58:30,1563,0,2016-11-07 12:55:44
Case1312,W_Complete application,res_b537728d-cc89-45dc-8a0a-f7d5c513802f,Role 1,2016-11-07 13:00:11,1563,1,2016-11-07 12:57:50
Case1305,W_Complete application,res_4bf7ed18-514e-441d-8a0c-67216f7e0c58,Role 1,2016-11-07 13:00:58,1563,1,2016-11-07 13:00:13
Case1102,W_Call incomplete files,res_a8f33ec3-493e-465f-9ddf-2ec7dcdd217b,Role 1,2016-11-07 13:03:30,1563,1,2016-11-07 13:01:03
Case1036,W_Shortened completion,res_4bf7ed18-514e-441d-8a0c-67216f7e0c58,Role 1,2016-11-07 13:03:44,1563,1,2016-11-07 13:01:25
Case1307,W_Handle leads,res_4bf7ed18-514e-441d-8a0c-67216f7e0c58,Role 1,2016-11-07 13:03:54,1564,0,2016-11-07 13:03:43
Case1014,W_Call incomplete files,res_4bf7ed18-514e-441d-8a0c-67216f7e0c58,Role 1,2016-11-07 13:03:55,1563,2,2016-11-07 13:02:35
Case888,W_Shortened completion,res_4bf7ed18-514e-441d-8a0c-67216f7e0c58,Role 1,2016-11-07 13:04:07,1563,0,2016-11-07 13:01:22
Case74,W_Call after offers,res_93e506fb-6de1-4a38-85d9-322bb5181435,Role 1,2016-11-07 13:06:50,1563,1,2016-11-07 13:05:18
Case1296,W_Complete application,res_61d5fb68-28e0-41f7-8ddb-4fc145e298fe,Role 1,2016-11-07 13:06:59,1563,1,2016-11-07 13:04:57
Case1306,W_Call after offers,res_61d5fb68-28e0-41f7-8ddb-4fc145e298fe,Role 1,2016-11-07 13:07:36,1563,2,2016-11-07 13:06:50
Case1059,W_Validate application,res_61d5fb68-28e0-41f7-8ddb-4fc145e298fe,Role 1,2016-11-07 13:07:48,1563,3,2016-11-07 13:06:54
Case1311,W_Call after offers,res_a9ccf931-3894-4314-87bd-6cc52af252f0,Role 1,2016-11-07 13:17:03,1562,1,2016-11-07 13:16:21
Case1307,W_Complete application,res_b9b3fec3-3cf2-4b7a-a479-4b763686443b,Role 1,2016-11-07 13:19:34,1561,1,2016-11-07 13:17:13
Case1307,W_Handle leads,res_b537728d-cc89-45dc-8a0a-f7d5c513802f,Role 1,2016-11-07 13:20:00,1561,0,2016-11-07 13:19:39
Case258,W_Validate application,res_01964a90-3aa7-4bec-b930-d1733042e3c6,Role 1,2016-11-07 13:24:30,1562,3,2016-11-07 13:23:31
Case1318,W_Complete application,res_f797d014-3db9-4efc-b2f1-038bd98169a4,Role 1,2016-11-07 13:25:15,1562,1,2016-11-07 13:23:06
Case1308,W_Call after offers,res_f797d014-3db9-4efc-b2f1-038bd98169a4,Role 1,2016-11-07 13:25:51,1562,1,2016-11-07 13:25:07
Case1314,W_Complete application,res_91976930-4bd3-43de-934f-9124b0538fb1,Role 1,2016-11-07 13:33:25,1563,1,2016-11-07 13:31:16
Case1107,W_Call incomplete files,res_91976930-4bd3-43de-934f-9124b0538fb1,Role 1,2016-11-07 13:33:45,1563,1,2016-11-07 13:31:17
Case258,W_Assess potential fraud,res_91976930-4bd3-43de-934f-9124b0538fb1,Role 2,2016-11-07 13:33:57,1563,0,2016-11-07 13:33:23
Case1033,W_Shortened completion,res_91976930-4bd3-43de-934f-9124b0538fb1,Role 1,2016-11-07 13:35:08,1563,0,2016-11-07 13:32:50
Case839,W_Call after offers,res_656b6a93-2fa6-4f0b-bafb-2ae336a9fe64,Role 1,2016-11-07 13:41:13,1562,1,2016-11-07 13:38:47
Case1314,W_Complete application,res_b29763cf-1c14-44ce-b0fe-c33eddb36e78,Role 1,2016-11-07 13:43:51,1562,1,2016-11-07 13:43:06
Case1031,W_Validate application,res_846c0bbe-d959-48d3-b85f-d3ad44a52ffb,Role 1,2016-11-07 13:51:31,1563,3,2016-11-07 13:50:33
Case1319,W_Complete application,res_846c0bbe-d959-48d3-b85f-d3ad44a52ffb,Role 1,2016-11-07 13:51:33,1563,1,2016-11-07 13:49:24
