caseid,task,resource,role,end_timestamp,pr_instances,tsk_start_inst,start_timestamp
Case1544,W_Validate application,res_5b92f39f-c2c8-4223-896d-27537d6053cc,Role 1,2016-11-14 17:45:26,1647,3,2016-11-14 17:44:54
Case1192,W_Validate application,res_5b92f39f-c2c8-4223-896d-27537d6053cc,Role 1,2016-11-14 17:45:47,1647,4,2016-11-14 17:45:17
Case1965,W_Call after offers,res_50ca9ad1-77dd-48bb-9f2f-573919073465,Role 1,2016-11-14 17:47:50,1647,1,2016-11-14 17:47:07
Case1961,W_Complete application,res_cb93a939-b27a-4fda-8e59-17cf7a801c20,Role 1,2016-11-14 17:49:15,1648,1,2016-11-14 17:47:08
Case1964,W_Call after offers,res_63e0ff3e-cb2c-48a7-879f-e85ebab4d513,Role 1,2016-11-14 17:50:50,1649,1,2016-11-14 17:48:45
Case1667,W_Call incomplete files,res_63e0ff3e-cb2c-48a7-879f-e85ebab4d513,Role 1,2016-11-14 17:51:53,1649,1,2016-11-14 17:50:18
Case1486,W_Call after offers,res_6970628a-59e7-4cbf-b601-a94d79456ac9,Role 1,2016-11-14 17:56:03,1648,1,2016-11-14 17:53:59
Case1599,W_Assess potential fraud,res_62db1510-3087-42b9-916b-b6cf41ded8fa,Role 2,2016-11-14 17:57:14,1647,0,2016-11-14 17:56:40
Case682,W_Assess potential fraud,res_62db1510-3087-42b9-916b-b6cf41ded8fa,Role 2,2016-11-14 18:01:42,1647,0,2016-11-14 18:01:09
Case1490,W_Call after offers,res_62db1510-3087-42b9-916b-b6cf41ded8fa,Role 1,2016-11-14 18:03:00,1647,1,2016-11-14 18:00:56
Case1585,W_Call after offers,res_46276726-b325-4ca7-9f11-911bb1e8e18a,Role 1,2016-11-14 18:09:04,1647,1,2016-11-14 18:07:17
Case1967,W_Handle leads,res_4d507aa0-0013-4fa3-bdd4-96c834616954,Role 1,2016-11-14 18:13:42,1648,0,2016-11-14 18:13:33
Case1961,W_Call after offers,res_b988dfc8-ef58-413b-9d0a-603f7f221e17,Role 1,2016-11-14 18:16:49,1648,1,2016-11-14 18:16:06
Case1431,W_Call after offers,res_48bf467d-17a6-42f1-8cdf-8dca9df3cdde,Role 1,2016-11-14 18:20:38,1647,1,2016-11-14 18:18:50
Case1706,W_Shortened completion,res_48bf467d-17a6-42f1-8cdf-8dca9df3cdde,Role 1,2016-11-14 18:20:42,1647,0,2016-11-14 18:18:26
Case1700,W_Assess potential fraud,res_9565dbff-c4f8-4011-889f-1a745dceb975,Role 2,2016-11-14 18:22:27,1647,0,2016-11-14 18:21:53
Case1967,W_Complete application,res_e9b86865-372e-4a84-bee6-91954fbdabaf,Role 1,2016-11-14 18:30:02,1647,1,2016-11-14 18:27:49
Case1422,W_Call incomplete files,res_e9b86865-372e-4a84-bee6-91954fbdabaf,Role 1,2016-11-14 18:30:11,1647,1,2016-11-14 18:28:47
Case1512,W_Validate application,res_5062e277-caaa-42de-91f8-44297de3d2db,Role 1,2016-11-14 18:33:29,1646,3,2016-11-14 18:32:32
Case1671,W_Validate application,res_6126af43-cbdd-479d-96fb-413a11018f8b,Role 1,2016-11-14 18:38:50,1645,3,2016-11-14 18:37:53
Case1253,W_Shortened completion,res_d61a97e6-65ad-4511-a5c3-71065990f998,Role 1,2016-11-14 18:50:45,1645,0,2016-11-14 18:49:32
Case1966,W_Complete application,res_4d507aa0-0013-4fa3-bdd4-96c834616954,Role 1,2016-11-14 18:58:43,1646,1,2016-11-14 18:56:37
Case1551,W_Call after offers,res_3745c705-c2fc-4ee7-bb82-c87359f4ee28,Role 1,2016-11-14 19:01:35,1646,1,2016-11-14 18:59:43
Case1707,W_Shortened completion,res_66ef1658-b5fc-4b2f-ad42-a1fae8351d29,Role 1,2016-11-14 19:11:14,1646,0,2016-11-14 19:09:00
Case1971,W_Complete application,res_66ef1658-b5fc-4b2f-ad42-a1fae8351d29,Role 1,2016-11-14 19:12:49,1647,1,2016-11-14 19:10:43
Case1500,W_Shortened completion,res_5f2111df-bc46-4982-acba-6b6d831b2beb,Role 1,2016-11-14 19:15:26,1647,0,2016-11-14 19:13:46
Case903,W_Validate application,res_cb9ddcdc-fa8b-4df6-9e6e-6a677a0dc7e9,Role 1,2016-11-14 19:17:40,1647,3,2016-11-14 19:17:14
Case749,W_Validate application,res_221d27c9-2626-4138-9101-fc0a85cc8078,Role 1,2016-11-14 19:18:33,1647,3,2016-11-14 19:18:07
Case1555,W_Shortened completion,res_9316a18c-d530-4444-9e1f-72c9746e4a4c,Role 1,2016-11-14 19:22:32,1647,0,2016-11-14 19:19:54
Case822,W_Call after offers,res_9316a18c-d530-4444-9e1f-72c9746e4a4c,Role 1,2016-11-14 19:23:47,1647,1,2016-11-14 19:22:31
Case1966,W_Call after offers,res_5062e277-caaa-42de-91f8-44297de3d2db,Role 1,2016-11-14 19:27:52,1647,1,2016-11-14 19:27:09
Case902,W_Validate application,res_7cb2427a-8618-4bb3-8697-5f10e2c816b0,Role 1,2016-11-14 19:29:02,1647,3,2016-11-14 19:28:37
Case1417,W_Call incomplete files,res_7cb2427a-8618-4bb3-8697-5f10e2c816b0,Role 1,2016-11-14 19:30:16,1647,1,2016-11-14 19:28:05
Case1225,W_Call after offers,res_7cb2427a-8618-4bb3-8697-5f10e2c816b0,Role 1,2016-11-14 19:32:41,1647,1,2016-11-14 19:31:20
Case1554,W_Shortened completion,res_0f62c4dc-5450-42fe-9f14-646cca5f2dfb,Role 1,2016-11-14 19:33:52,1647,0,2016-11-14 19:31:14
Case518,W_Call after offers,res_0f62c4dc-5450-42fe-9f14-646cca5f2dfb,Role 1,2016-11-14 19:34:02,1647,2,2016-11-14 19:32:45
Case1589,W_Call after offers,res_0f62c4dc-5450-42fe-9f14-646cca5f2dfb,Role 1,2016-11-14 19:34:06,1647,2,2016-11-14 19:31:55
Case1639,W_Call after offers,res_0f62c4dc-5450-42fe-9f14-646cca5f2dfb,Role 1,2016-11-14 19:34:37,1647,3,2016-11-14 19:32:45
Case1969,W_Complete application,res_b8b931f7-f438-49b3-81a8-e9fa45315f7f,Role 1,2016-11-14 19:36:56,1648,1,2016-11-14 19:34:50
Case1718,W_Shortened completion,res_64dcb74d-dfce-4d60-8d96-de688847e556,Role 1,2016-11-14 19:41:23,1648,0,2016-11-14 19:39:09
Case1553,W_Call after offers,res_64dcb74d-dfce-4d60-8d96-de688847e556,Role 1,2016-11-14 19:41:26,1648,1,2016-11-14 19:39:35
Case1971,W_Call after offers,res_64dcb74d-dfce-4d60-8d96-de688847e556,Role 1,2016-11-14 19:41:58,1648,2,2016-11-14 19:41:13
Case1498,W_Call after offers,res_960c79ad-e577-4f32-bc92-3f4c7fa276bb,Role 1,2016-11-14 19:43:33,1648,3,2016-11-14 19:41:13
Case1970,W_Complete application,res_90c14fd3-11ed-42ec-99b8-35e7d8321140,Role 1,2016-11-14 19:44:32,1648,1,2016-11-14 19:42:26
Case1557,W_Shortened completion,res_90c14fd3-11ed-42ec-99b8-35e7d8321140,Role 1,2016-11-14 19:46:50,1647,0,2016-11-14 19:44:17
Case1178,W_Assess potential fraud,res_58766c0b-7f7b-48f7-8adb-9c1d93b5d06f,Role 2,2016-11-14 19:57:31,1647,0,2016-11-14 19:56:09
Case1970,W_Complete application,res_652cc26f-1b1b-4e4e-a4f0-6cab92a41058,Role 1,2016-11-14 19:58:38,1647,1,2016-11-14 19:57:54
Case514,W_Call after offers,res_652cc26f-1b1b-4e4e-a4f0-6cab92a41058,Role 1,2016-11-14 19:59:18,1647,1,2016-11-14 19:58:04
Case1487,W_Validate application,res_652cc26f-1b1b-4e4e-a4f0-6cab92a41058,Role 1,2016-11-14 19:59:22,1647,3,2016-11-14 19:58:29
Case1663,W_Validate application,res_a9e0da6d-9dec-43d9-8fac-f73b9d4981af,Role 1,2016-11-14 20:01:04,1646,3,2016-11-14 20:00:07
Case1172,W_Validate application,res_a9e0da6d-9dec-43d9-8fac-f73b9d4981af,Role 1,2016-11-14 20:01:43,1647,4,2016-11-14 20:00:57
Case1968,W_Complete application,res_03cd3512-43e1-43b9-9d99-011d67630d56,Role 1,2016-11-14 20:02:56,1647,1,2016-11-14 20:00:50
Case1719,W_Shortened completion,res_03cd3512-43e1-43b9-9d99-011d67630d56,Role 1,2016-11-14 20:04:06,1647,0,2016-11-14 20:01:53
Case1149,W_Shortened completion,res_03cd3512-43e1-43b9-9d99-011d67630d56,Role 1,2016-11-14 20:04:08,1647,1,2016-11-14 20:02:32
Case1969,W_Call after offers,res_e9c4502d-f0a8-493e-a6df-60afd6c261b6,Role 1,2016-11-14 20:06:02,1647,1,2016-11-14 20:05:19
Case1185,W_Assess potential fraud,res_62db1510-3087-42b9-916b-b6cf41ded8fa,Role 2,2016-11-14 20:10:23,1646,0,2016-11-14 20:09:02
Case876,W_Call after offers,res_5062e277-caaa-42de-91f8-44297de3d2db,Role 1,2016-11-14 20:12:45,1646,1,2016-11-14 20:11:32
Case1975,W_Call after offers,res_c2ae1bdb-471d-484a-b062-17988fce772b,Role 1,2016-11-14 20:15:14,1646,1,2016-11-14 20:13:10
Case923,W_Call incomplete files,res_39e51ebb-6efb-483c-b204-257ddbb0df21,Role 1,2016-11-14 20:15:39,1646,1,2016-11-14 20:13:19
Case1975,W_Shortened completion,res_39e51ebb-6efb-483c-b204-257ddbb0df21,Role 1,2016-11-14 20:16:09,1646,0,2016-11-14 20:15:19
Case751,W_Validate application,res_22ad609a-564c-4463-b2aa-d04310a0a71d,Role 1,2016-11-14 20:18:21,1646,3,2016-11-14 20:17:55
Case1976,W_Complete application,res_22ad609a-564c-4463-b2aa-d04310a0a71d,Role 1,2016-11-14 20:20:23,1647,1,2016-11-14 20:18:18
Case1625,W_Validate application,res_edbb9226-0907-4391-b2f8-6f38ada27032,Role 1,2016-11-14 20:21:40,1647,3,2016-11-14 20:20:49
Case185,W_Call after offers,res_d9fb5efb-6de9-40e0-af26-a97467a56efa,Role 1,2016-11-14 20:22:41,1647,1,2016-11-14 20:21:26
Case1563,W_Shortened completion,res_d9fb5efb-6de9-40e0-af26-a97467a56efa,Role 1,2016-11-14 20:24:54,1647,0,2016-11-14 20:22:17
Case1968,W_Call after offers,res_5b92f39f-c2c8-4223-896d-27537d6053cc,Role 1,2016-11-14 20:29:04,1647,1,2016-11-14 20:28:22
Case782,W_Validate application,res_84db4358-92fc-452c-844b-3caaf0fb3e9e,Role 1,2016-11-14 20:31:56,1647,3,2016-11-14 20:31:31
Case1599,W_Validate application,res_edbb9226-0907-4391-b2f8-6f38ada27032,Role 1,2016-11-14 20:42:52,1647,3,2016-11-14 20:41:55
Case1558,W_Shortened completion,res_edbb9226-0907-4391-b2f8-6f38ada27032,Role 1,2016-11-14 20:44:47,1647,0,2016-11-14 20:42:10
Case1976,W_Call after offers,res_acd3bda0-55b3-4dec-90e7-acb783d58535,Role 1,2016-11-14 20:49:29,1646,1,2016-11-14 20:48:47
Case1973,W_Complete application,res_acd3bda0-55b3-4dec-90e7-acb783d58535,Role 1,2016-11-14 20:51:07,1647,1,2016-11-14 20:49:02
Case682,W_Validate application,res_11354fa3-b562-452c-917d-ae1154d16827,Role 1,2016-11-14 20:56:21,1647,3,2016-11-14 20:55:24
Case1437,W_Validate application,res_11354fa3-b562-452c-917d-ae1154d16827,Role 1,2016-11-14 20:56:24,1647,4,2016-11-14 20:55:28
Case586,W_Call incomplete files,res_de30fcfb-f212-45b3-b023-4067753fe42a,Role 1,2016-11-14 20:59:18,1646,1,2016-11-14 20:57:52
Case1671,W_Call incomplete files,res_50ea3201-07df-417a-bdf9-5c6f89b31a64,Role 1,2016-11-14 21:00:36,1645,1,2016-11-14 20:59:20
Case1974,W_Handle leads,res_22ad609a-564c-4463-b2aa-d04310a0a71d,Role 1,2016-11-14 21:01:11,1645,0,2016-11-14 21:01:02
Case526,W_Call after offers,res_22ad609a-564c-4463-b2aa-d04310a0a71d,Role 1,2016-11-14 21:01:47,1645,1,2016-11-14 21:00:34
Case1192,W_Assess potential fraud,res_9565dbff-c4f8-4011-889f-1a745dceb975,Role 2,2016-11-14 21:03:21,1646,0,2016-11-14 21:02:01
Case1972,W_Complete application,res_9565dbff-c4f8-4011-889f-1a745dceb975,Role 1,2016-11-14 21:04:05,1646,1,2016-11-14 21:02:00
Case1973,W_Complete application,res_97edd450-b31c-41db-a49f-e0b53f884f49,Role 1,2016-11-14 21:05:59,1646,1,2016-11-14 21:05:15
Case1724,W_Shortened completion,res_97edd450-b31c-41db-a49f-e0b53f884f49,Role 1,2016-11-14 21:06:39,1646,0,2016-11-14 21:04:26
Case1700,W_Validate application,res_97edd450-b31c-41db-a49f-e0b53f884f49,Role 1,2016-11-14 21:06:42,1646,3,2016-11-14 21:05:45
Case1178,W_Validate application,res_a6cd73ca-6a2b-4a1f-8ad2-e0c0c12fcebc,Role 1,2016-11-14 21:08:38,1646,3,2016-11-14 21:07:43
Case1229,W_Call after offers,res_9565dbff-c4f8-4011-889f-1a745dceb975,Role 1,2016-11-14 21:13:21,1645,1,2016-11-14 21:12:02
Case1700,W_Assess potential fraud,res_56667154-a854-403f-a6f3-6ee3df43ce90,Role 2,2016-11-14 21:13:23,1645,0,2016-11-14 21:12:46
Case1487,W_Call incomplete files,res_39e51ebb-6efb-483c-b204-257ddbb0df21,Role 1,2016-11-14 21:14:37,1645,1,2016-11-14 21:13:22
Case1974,W_Complete application,res_39e51ebb-6efb-483c-b204-257ddbb0df21,Role 1,2016-11-14 21:16:43,1645,1,2016-11-14 21:14:34
Case1185,W_Validate application,res_aaa4b2fe-e155-4e8d-b93e-9e1ce972c5ae,Role 1,2016-11-14 21:21:57,1645,3,2016-11-14 21:21:02
Case1977,W_Complete application,res_aaa4b2fe-e155-4e8d-b93e-9e1ce972c5ae,Role 1,2016-11-14 21:22:05,1645,1,2016-11-14 21:20:00
Case1592,W_Complete application,res_0cbbf266-7b9d-434c-86eb-4f077043efd3,Role 1,2016-11-14 21:27:13,1644,1,2016-11-14 21:25:08
Case1972,W_Call after offers,res_cb4b7f2b-8a7b-425e-8638-e5b9d9dabb86,Role 1,2016-11-14 21:33:16,1644,2,2016-11-14 21:32:31
Case1600,W_Call after offers,res_cb4b7f2b-8a7b-425e-8638-e5b9d9dabb86,Role 1,2016-11-14 21:34:19,1644,1,2016-11-14 21:32:16
Case1731,W_Shortened completion,res_88d7af81-cbd6-4aee-833f-da71790c1285,Role 1,2016-11-14 21:37:30,1644,0,2016-11-14 21:35:18
Case1565,W_Shortened completion,res_0092d410-ddc1-41fc-9b05-87751ccb820e,Role 1,2016-11-14 21:42:04,1644,0,2016-11-14 21:39:33
Case1625,W_Call incomplete files,res_43103241-5974-4943-98fa-39c2b295c9ca,Role 1,2016-11-14 21:44:09,1644,1,2016-11-14 21:42:53
Case1687,W_Shortened completion,res_f5c976e0-7615-4b02-a91d-1e80f81dd4d3,Role 1,2016-11-14 21:46:56,1643,0,2016-11-14 21:44:45
Case1665,W_Validate application,res_c2ae1bdb-471d-484a-b062-17988fce772b,Role 1,2016-11-14 21:48:44,1643,3,2016-11-14 21:47:53
Case1977,W_Call after offers,res_a4197693-74df-4c84-9fa3-ee519a250960,Role 1,2016-11-14 21:51:15,1642,1,2016-11-14 21:50:33
Case1604,W_Call after offers,res_0f62c4dc-5450-42fe-9f14-646cca5f2dfb,Role 1,2016-11-14 21:57:01,1642,1,2016-11-14 21:54:58
Case1042,W_Call after offers,res_0f62c4dc-5450-42fe-9f14-646cca5f2dfb,Role 1,2016-11-14 21:58:16,1642,2,2016-11-14 21:56:59
Case1978,W_Complete application,res_56ed08f4-e3ee-4e6d-b3ab-89f1bfa11bd5,Role 1,2016-11-14 22:01:56,1642,1,2016-11-14 21:59:51
Case1979,W_Complete application,res_56ed08f4-e3ee-4e6d-b3ab-89f1bfa11bd5,Role 1,2016-11-14 22:03:08,1643,2,2016-11-14 22:01:01
Case1519,W_Call after offers,res_d0de98d0-4304-4b79-9626-c0155747a2d6,Role 1,2016-11-14 22:09:37,1643,1,2016-11-14 22:07:37
Case1192,W_Validate application,res_11b650a0-ea8c-40c8-abee-6e3d1a146549,Role 1,2016-11-14 22:13:46,1643,3,2016-11-14 22:12:51
Case1518,W_Call after offers,res_221d27c9-2626-4138-9101-fc0a85cc8078,Role 1,2016-11-14 22:18:41,1643,1,2016-11-14 22:16:41
Case1663,W_Call incomplete files,res_576a3668-67a8-44a5-b81e-653b9e014f67,Role 1,2016-11-14 22:24:00,1643,1,2016-11-14 22:22:46
Case1592,W_Handle leads,res_72aa5073-de82-4ced-abf4-ffebad9b8974,Role 1,2016-11-14 22:25:14,1642,0,2016-11-14 22:24:42
Case1978,W_Call after offers,res_73f4d9ec-7b19-4c78-bf7f-e3139fe8b357,Role 1,2016-11-14 22:29:36,1642,1,2016-11-14 22:28:54
Case1979,W_Call after offers,res_db272e32-595c-46b8-853d-1c9d6f1280f3,Role 1,2016-11-14 22:32:18,1642,1,2016-11-14 22:31:37
Case587,W_Shortened completion,res_11b650a0-ea8c-40c8-abee-6e3d1a146549,Role 1,2016-11-14 22:34:01,1641,0,2016-11-14 22:32:40
Case1517,W_Call after offers,res_11b650a0-ea8c-40c8-abee-6e3d1a146549,Role 1,2016-11-14 22:35:45,1641,1,2016-11-14 22:33:46
Case749,W_Assess potential fraud,res_62db1510-3087-42b9-916b-b6cf41ded8fa,Role 2,2016-11-14 22:40:02,1641,0,2016-11-14 22:38:48
Case1980,W_Call after offers,res_a9e0da6d-9dec-43d9-8fac-f73b9d4981af,Role 1,2016-11-14 22:58:32,1642,1,2016-11-14 22:56:30
Case1522,W_Call after offers,res_a9e0da6d-9dec-43d9-8fac-f73b9d4981af,Role 1,2016-11-14 22:59:03,1642,2,2016-11-14 22:57:01
Case1981,W_Complete application,res_6970628a-59e7-4cbf-b601-a94d79456ac9,Role 1,2016-11-14 23:01:16,1642,1,2016-11-14 22:59:12
Case1734,W_Shortened completion,res_bf4a6711-3273-4f95-90ab-c40f2854e844,Role 1,2016-11-14 23:05:48,1642,0,2016-11-14 23:03:37
Case1524,W_Call after offers,res_bf4a6711-3273-4f95-90ab-c40f2854e844,Role 1,2016-11-14 23:06:34,1642,1,2016-11-14 23:04:36
Case1607,W_Call after offers,res_63e0ff3e-cb2c-48a7-879f-e85ebab4d513,Role 1,2016-11-14 23:09:58,1642,1,2016-11-14 23:07:58
Case1867,W_Complete application,res_63e0ff3e-cb2c-48a7-879f-e85ebab4d513,Role 1,2016-11-14 23:10:07,1642,1,2016-11-14 23:08:20
Case1592,W_Complete application,res_63e0ff3e-cb2c-48a7-879f-e85ebab4d513,Role 1,2016-11-14 23:11:07,1642,2,2016-11-14 23:09:21
Case822,W_Shortened completion,res_11354fa3-b562-452c-917d-ae1154d16827,Role 1,2016-11-14 23:13:12,1642,0,2016-11-14 23:11:28
Case1612,W_Call after offers,res_11354fa3-b562-452c-917d-ae1154d16827,Role 1,2016-11-14 23:13:14,1642,1,2016-11-14 23:11:20
Case1981,W_Complete application,res_5760ff51-4cf6-4405-bf57-42f8a86dd083,Role 1,2016-11-14 23:16:09,1642,1,2016-11-14 23:15:26
Case1417,W_Validate application,res_39e51ebb-6efb-483c-b204-257ddbb0df21,Role 1,2016-11-14 23:18:30,1642,3,2016-11-14 23:17:40
Case203,W_Call incomplete files,res_3745c705-c2fc-4ee7-bb82-c87359f4ee28,Role 1,2016-11-14 23:23:03,1642,1,2016-11-14 23:20:36
Case1982,W_Complete application,res_3745c705-c2fc-4ee7-bb82-c87359f4ee28,Role 1,2016-11-14 23:24:31,1643,1,2016-11-14 23:22:28
Case1620,W_Validate application,res_bf214ebb-df85-444a-9dd0-9e433d99503b,Role 1,2016-11-14 23:29:38,1643,3,2016-11-14 23:29:02
Case915,W_Call after offers,res_652cc26f-1b1b-4e4e-a4f0-6cab92a41058,Role 1,2016-11-14 23:40:56,1643,1,2016-11-14 23:39:45
Case1700,W_Validate application,res_f5613b18-bd3b-4fa4-9059-da507ba7bc62,Role 1,2016-11-14 23:42:30,1642,3,2016-11-14 23:41:34
Case749,W_Validate application,res_66ef1658-b5fc-4b2f-ad42-a1fae8351d29,Role 1,2016-11-14 23:49:40,1641,3,2016-11-14 23:48:45
Case1478,W_Shortened completion,res_66ef1658-b5fc-4b2f-ad42-a1fae8351d29,Role 1,2016-11-14 23:51:30,1641,0,2016-11-14 23:49:36
Case1982,W_Call after offers,res_d0e9e753-9dc3-4663-9e87-f18a7606289a,Role 1,2016-11-14 23:53:42,1641,1,2016-11-14 23:53:00
Case923,W_Validate application,res_a084c35e-9abf-4eaf-b223-2f6f397ac870,Role 1,2016-11-15 00:03:06,1640,3,2016-11-15 00:02:10
Case782,W_Assess potential fraud,res_9565dbff-c4f8-4011-889f-1a745dceb975,Role 2,2016-11-15 00:07:47,1640,0,2016-11-15 00:06:36
Case1437,W_Call incomplete files,res_5760ff51-4cf6-4405-bf57-42f8a86dd083,Role 1,2016-11-15 00:09:26,1640,1,2016-11-15 00:07:53
Case1862,W_Call after offers,res_5760ff51-4cf6-4405-bf57-42f8a86dd083,Role 1,2016-11-15 00:10:37,1640,1,2016-11-15 00:08:38
Case1201,W_Call after offers,res_361f1bc0-dc66-49d3-86ac-387ee93ef0e0,Role 1,2016-11-15 00:13:04,1640,1,2016-11-15 00:11:18
Case1885,W_Call after offers,res_c2ae1bdb-471d-484a-b062-17988fce772b,Role 1,2016-11-15 00:22:26,1640,1,2016-11-15 00:20:31
Case930,W_Validate application,res_08b6429a-6d37-4454-9023-c9531e3c16e9,Role 1,2016-11-15 00:24:41,1640,3,2016-11-15 00:24:15
Case1740,W_Shortened completion,res_08b6429a-6d37-4454-9023-c9531e3c16e9,Role 1,2016-11-15 00:25:46,1640,0,2016-11-15 00:22:58
Case1985,W_Handle leads,res_aaa4b2fe-e155-4e8d-b93e-9e1ce972c5ae,Role 1,2016-11-15 00:31:19,1641,0,2016-11-15 00:31:06
Case1985,W_Complete application,res_739ea93f-f7fe-4d5e-857e-7476fc356ca2,Role 1,2016-11-15 00:36:40,1641,1,2016-11-15 00:34:00
Case1985,W_Handle leads,res_39e51ebb-6efb-483c-b204-257ddbb0df21,Role 1,2016-11-15 00:37:07,1641,0,2016-11-15 00:36:45
Case1196,W_Shortened completion,res_39e51ebb-6efb-483c-b204-257ddbb0df21,Role 1,2016-11-15 00:37:43,1641,0,2016-11-15 00:36:01
Case1302,W_Shortened completion,res_e7c8271a-02ec-4330-ba71-c3cfca419b43,Role 1,2016-11-15 00:43:17,1641,0,2016-11-15 00:41:37
Case1986,W_Handle leads,res_a9e0da6d-9dec-43d9-8fac-f73b9d4981af,Role 1,2016-11-15 00:43:30,1642,0,2016-11-15 00:43:17
Case1417,W_Call incomplete files,res_25661d34-a951-45cf-953b-9eb7e39a3988,Role 1,2016-11-15 00:45:42,1642,1,2016-11-15 00:44:13
Case1619,W_Call after offers,res_25661d34-a951-45cf-953b-9eb7e39a3988,Role 1,2016-11-15 00:46:02,1642,1,2016-11-15 00:43:48
Case1531,W_Call after offers,res_e3dbcdb4-33a8-4dad-a01c-f6c7c84dc0ce,Role 1,2016-11-15 00:46:37,1642,2,2016-11-15 00:44:28
Case1983,W_Complete application,res_e3dbcdb4-33a8-4dad-a01c-f6c7c84dc0ce,Role 1,2016-11-15 00:47:44,1643,1,2016-11-15 00:45:33
Case1624,W_Call after offers,res_e3dbcdb4-33a8-4dad-a01c-f6c7c84dc0ce,Role 1,2016-11-15 00:48:21,1642,2,2016-11-15 00:46:07
Case1986,W_Complete application,res_e3dbcdb4-33a8-4dad-a01c-f6c7c84dc0ce,Role 1,2016-11-15 00:48:52,1642,2,2016-11-15 00:46:11
Case1213,W_Validate application,res_d61a97e6-65ad-4511-a5c3-71065990f998,Role 1,2016-11-15 00:50:24,1641,3,2016-11-15 00:49:46
Case1570,W_Call after offers,res_7cb2427a-8618-4bb3-8697-5f10e2c816b0,Role 1,2016-11-15 00:57:19,1641,1,2016-11-15 00:55:06
Case1984,W_Complete application,res_7cb2427a-8618-4bb3-8697-5f10e2c816b0,Role 1,2016-11-15 00:57:50,1642,1,2016-11-15 00:55:39
Case1983,W_Call after offers,res_bf214ebb-df85-444a-9dd0-9e433d99503b,Role 1,2016-11-15 00:58:40,1641,1,2016-11-15 00:57:56
Case923,W_Assess potential fraud,res_58766c0b-7f7b-48f7-8adb-9c1d93b5d06f,Role 2,2016-11-15 00:59:53,1640,0,2016-11-15 00:59:33
Case1987,W_Handle leads,res_11b650a0-ea8c-40c8-abee-6e3d1a146549,Role 1,2016-11-15 01:09:13,1641,0,2016-11-15 01:09:00
Case1984,W_Call after offers,res_edbb9226-0907-4391-b2f8-6f38ada27032,Role 1,2016-11-15 01:10:33,1641,1,2016-11-15 01:09:49
Case1987,W_Complete application,res_9f963a8b-420f-45e1-9e04-712830d16ea0,Role 1,2016-11-15 01:14:33,1640,1,2016-11-15 01:11:54
Case1482,W_Shortened completion,res_cb4b7f2b-8a7b-425e-8638-e5b9d9dabb86,Role 1,2016-11-15 01:14:42,1640,0,2016-11-15 01:12:27
Case1987,W_Handle leads,res_cb4b7f2b-8a7b-425e-8638-e5b9d9dabb86,Role 1,2016-11-15 01:15:00,1640,0,2016-11-15 01:14:38
Case931,W_Validate application,res_0cbbf266-7b9d-434c-86eb-4f077043efd3,Role 1,2016-11-15 01:20:59,1640,3,2016-11-15 01:20:33
Case932,W_Validate application,res_5b92f39f-c2c8-4223-896d-27537d6053cc,Role 1,2016-11-15 01:23:52,1640,3,2016-11-15 01:23:26
Case1437,W_Validate application,res_70ba1e2b-8104-459e-b267-b9ef2450e191,Role 1,2016-11-15 01:29:24,1640,3,2016-11-15 01:28:24
Case1538,W_Call after offers,res_d61a97e6-65ad-4511-a5c3-71065990f998,Role 1,2016-11-15 01:33:18,1640,1,2016-11-15 01:31:06
Case1240,W_Call after offers,res_d61a97e6-65ad-4511-a5c3-71065990f998,Role 1,2016-11-15 01:34:30,1640,2,2016-11-15 01:32:33
Case782,W_Validate application,res_b19b05cd-63f7-4394-9f4b-f5330f5a6bf2,Role 1,2016-11-15 01:41:16,1639,3,2016-11-15 01:40:36
Case782,W_Assess potential fraud,res_62db1510-3087-42b9-916b-b6cf41ded8fa,Role 2,2016-11-15 01:43:19,1639,0,2016-11-15 01:42:55
Case1985,W_Complete application,res_a8361cb8-77f7-4a47-833c-bbca133fc1f5,Role 1,2016-11-15 01:44:00,1639,1,2016-11-15 01:41:44
Case938,W_Validate application,res_a8361cb8-77f7-4a47-833c-bbca133fc1f5,Role 1,2016-11-15 01:44:23,1639,3,2016-11-15 01:43:57
Case1490,W_Shortened completion,res_48bf467d-17a6-42f1-8cdf-8dca9df3cdde,Role 1,2016-11-15 01:45:52,1639,0,2016-11-15 01:44:26
Case1988,W_Complete application,res_4a509f6f-e2f2-4235-9be5-e88b0f0467bd,Role 1,2016-11-15 01:51:34,1640,1,2016-11-15 01:49:23
Case1988,W_Call after offers,res_f5613b18-bd3b-4fa4-9059-da507ba7bc62,Role 1,2016-11-15 02:04:19,1640,1,2016-11-15 02:03:34
Case1545,W_Complete application,res_f5613b18-bd3b-4fa4-9059-da507ba7bc62,Role 1,2016-11-15 02:05:11,1640,1,2016-11-15 02:02:58
Case1437,W_Call incomplete files,res_efda3933-f964-49ea-a319-5fd03a7aa4d9,Role 1,2016-11-15 02:17:12,1640,1,2016-11-15 02:15:14
Case1328,W_Shortened completion,res_652cc26f-1b1b-4e4e-a4f0-6cab92a41058,Role 1,2016-11-15 02:18:52,1640,0,2016-11-15 02:17:08
Case518,W_Shortened completion,res_652cc26f-1b1b-4e4e-a4f0-6cab92a41058,Role 1,2016-11-15 02:19:51,1639,1,2016-11-15 02:18:17
