case:concept:name,concept:name,time:timestamp,org:resources,lifecyle:transition
43,Validacion final,2016-07-28 04:40:44.112119,1646,complete
43,Visto Bueno Cierre Proceso,2016-07-28 20:27:46.843213,12535,start
43,Visto Bueno Cierre Proceso,2016-07-28 20:27:46.843213,12535,complete
43,Transferir Creditos,2016-07-29 14:09:10.312951,12535,start
43,Transferir Creditos,2016-07-29 14:09:10.312951,12535,complete
43,Transferir creditos homologables,2016-07-29 14:09:10.312951,12535,start
43,Transferir creditos homologables,2016-07-29 14:09:10.312951,12535,complete
43,Transferir creditos homologables,2016-07-29 14:09:10.374680,12535,start
43,Transferir creditos homologables,2016-07-29 14:09:10.374680,12535,complete
43,End,2016-07-29 14:09:10.374680,End,start
43,End,2016-07-29 14:09:10.374680,End,complete
44,Start,2016-05-05 02:36:58.946390,Start,start
44,Start,2016-05-05 02:36:58.946390,Start,complete
44,Traer informacion estudiante - banner,2016-05-05 02:36:58.946390,11302,start
44,Traer informacion estudiante - banner,2016-05-05 02:36:58.946390,11302,complete
44,Radicar Solicitud Homologacion,2016-05-05 02:37:02.085520,11302,start
44,Radicar Solicitud Homologacion,2016-05-05 02:37:02.085520,11302,complete
44,Validar solicitud,2016-05-05 03:20:31.485917,659,start
44,Validar solicitud,2016-05-05 04:05:51.682686,18929,complete
44,Homologacion por grupo de cursos,2016-05-14 19:19:56.802916,957,start
44,Homologacion por grupo de cursos,2016-05-14 19:23:50.499078,957,complete
44,End,2016-05-14 19:23:50.499078,End,start
44,End,2016-05-14 19:23:50.499078,End,complete
45,Start,2016-05-05 05:47:29.525617,Start,start
45,Start,2016-05-05 05:47:29.525617,Start,complete
45,Traer informacion estudiante - banner,2016-05-05 05:47:29.525617,528,start
45,Traer informacion estudiante - banner,2016-05-05 05:47:29.525617,528,complete
45,Radicar Solicitud Homologacion,2016-05-05 05:47:31.114081,528,start
45,Radicar Solicitud Homologacion,2016-05-05 05:49:44.286924,528,complete
45,Validar solicitud,2016-05-07 06:07:00.784839,716,start
45,Validar solicitud,2016-05-07 07:01:05.023941,716,complete
45,Homologacion por grupo de cursos,2016-05-07 07:01:05.023941,7394,start
45,Revisar curso,2016-05-07 07:01:05.864544,1646,start
45,Revisar curso,2016-05-07 07:02:06.789757,1646,complete
45,Evaluacion curso,2016-05-07 07:02:06.789757,10665,start
45,Homologacion por grupo de cursos,2016-05-07 07:59:51.494800,957,complete
45,Evaluacion curso,2016-05-07 08:02:11.742850,10665,complete
45,Validar solicitud / pre-homologacion,2016-05-15 00:58:54.218922,22475,start
45,Validar solicitud / pre-homologacion,2016-05-15 01:29:17.673431,22475,complete
45,End,2016-05-15 01:29:17.673431,End,start
45,End,2016-05-15 01:29:17.673431,End,complete
46,Start,2016-05-05 05:47:29.525617,Start,start
46,Start,2016-05-05 05:47:29.525617,Start,complete
46,Traer informacion estudiante - banner,2016-05-05 05:47:29.525617,12532,start
46,Traer informacion estudiante - banner,2016-05-05 05:47:29.525617,12532,complete
46,Radicar Solicitud Homologacion,2016-05-05 05:47:29.929169,12532,start
46,Radicar Solicitud Homologacion,2016-05-05 05:47:36.940943,12532,complete
46,Cancelar Solicitud,2016-05-06 18:54:13.740864,19019,start
46,Cancelar Solicitud,2016-05-06 19:37:31.514590,10280,complete
46,Notificacion estudiante cancelacion soli,2016-05-10 20:25:07.132770,10280,start
46,Notificacion estudiante cancelacion soli,2016-05-10 20:25:07.132770,10280,complete
46,End,2016-05-10 20:25:07.132770,End,start
46,End,2016-05-10 20:25:07.132770,End,complete
47,Start,2016-05-05 05:47:29.525617,Start,start
47,Start,2016-05-05 05:47:29.525617,Start,complete
47,Traer informacion estudiante - banner,2016-05-05 05:47:29.525617,17769,start
47,Traer informacion estudiante - banner,2016-05-05 05:47:29.525617,17769,complete
47,Radicar Solicitud Homologacion,2016-05-05 05:47:29.970734,17769,start
47,Radicar Solicitud Homologacion,2016-05-05 05:53:29.097125,17769,complete
47,Validar solicitud,2016-05-05 18:31:17.847459,7080,start
47,Validar solicitud,2016-05-05 18:38:57.909606,7080,complete
47,Homologacion por grupo de cursos,2016-05-17 09:25:51.014012,6889,start
47,Revisar curso,2016-05-17 09:25:51.014012,943,start
47,Revisar curso,2016-05-17 10:35:29.775750,943,complete
47,Evaluacion curso,2016-05-21 11:21:51.797391,10665,start
47,Evaluacion curso,2016-05-21 11:21:51.797391,10665,complete
47,Homologacion por grupo de cursos,2016-05-21 11:56:53.991123,957,complete
47,Validacion final,2016-05-21 11:56:53.991123,1646,start
47,Validacion final,2016-05-21 11:56:55.233301,1646,complete
47,Visto Bueno Cierre Proceso,2016-05-21 11:56:55.233301,12535,start
47,Visto Bueno Cierre Proceso,2016-05-21 11:56:55.233301,12535,complete
47,Transferir Creditos,2016-05-25 09:50:45.554621,12535,start
47,Transferir Creditos,2016-05-25 09:50:45.554621,12535,complete
47,Transferir creditos homologables,2016-05-25 09:50:46.894527,12535,start
47,Transferir creditos homologables,2016-05-25 09:50:46.894527,12535,complete
47,Transferir creditos homologables,2016-05-25 09:50:47.039870,12535,start
47,Transferir creditos homologables,2016-05-25 09:50:47.039870,12535,complete
47,End,2016-05-25 09:50:47.039870,End,start
47,End,2016-05-25 09:50:47.039870,End,complete
48,Start,2016-05-05 07:53:09.828066,Start,start
48,Start,2016-05-05 07:53:09.828066,Start,complete
48,Traer informacion estudiante - banner,2016-05-05 07:53:09.828066,7144,start
48,Traer informacion estudiante - banner,2016-05-05 07:53:09.828066,7144,complete
48,Radicar Solicitud Homologacion,2016-05-05 07:53:15.345665,7144,start
48,Radicar Solicitud Homologacion,2016-05-05 07:57:32.073757,7144,complete
48,Validar solicitud,2016-05-10 23:17:15.083869,18929,start
48,Validar solicitud,2016-05-11 00:01:19.309413,18929,complete
48,Homologacion por grupo de cursos,2016-05-11 00:01:19.309413,957,start
48,Revisar curso,2016-05-11 00:01:20.230954,1646,start
48,Revisar curso,2016-05-11 00:01:20.230954,1646,complete
48,Evaluacion curso,2016-05-11 00:01:20.230954,10665,start
48,Evaluacion curso,2016-05-11 03:32:01.091486,10665,complete
48,Homologacion por grupo de cursos,2016-05-11 03:38:01.815324,957,complete
48,Validacion final,2016-06-06 19:48:27.059580,1646,start
48,Validacion final,2016-06-06 20:03:25.449436,1646,complete
48,Visto Bueno Cierre Proceso,2016-06-08 17:13:54.109338,12535,start
48,Visto Bueno Cierre Proceso,2016-06-08 17:13:54.109338,12535,complete
48,Transferir Creditos,2016-06-29 22:57:54.126359,12535,start
48,Transferir Creditos,2016-06-29 22:57:54.126359,12535,complete
48,Transferir creditos homologables,2016-06-29 22:57:54.126359,12535,start
48,Transferir creditos homologables,2016-06-29 22:57:54.126359,12535,complete
48,Transferir creditos homologables,2016-06-29 22:57:54.126359,12535,start
48,Transferir creditos homologables,2016-06-29 22:57:54.126359,12535,complete
48,Transferir creditos homologables,2016-06-29 22:57:54.126359,12535,start
48,Transferir creditos homologables,2016-06-29 22:57:54.126359,12535,complete
48,End,2016-06-29 22:57:54.126359,End,start
48,End,2016-06-29 22:57:54.126359,End,complete
49,Start,2016-05-05 08:26:24.306578,Start,start
49,Start,2016-05-05 08:26:24.306578,Start,complete
49,Traer informacion estudiante - banner,2016-05-05 08:26:24.306578,7963,start
49,Traer informacion estudiante - banner,2016-05-05 08:26:24.306578,7963,complete
49,Radicar Solicitud Homologacion,2016-05-05 08:26:25.102471,7963,start
49,Radicar Solicitud Homologacion,2016-05-05 08:26:25.102471,7963,complete
49,Cancelar Solicitud,2016-05-06 09:06:49.307611,10280,start
49,Cancelar Solicitud,2016-05-06 11:54:04.787158,10280,complete
49,Notificacion estudiante cancelacion soli,2016-05-06 11:54:04.787158,10280,start
49,Notificacion estudiante cancelacion soli,2016-05-06 11:54:04.787158,10280,complete
49,End,2016-05-06 11:54:04.787158,End,start
49,End,2016-05-06 11:54:04.787158,End,complete
50,Start,2016-05-05 10:08:07.685218,Start,start
50,Start,2016-05-05 10:08:07.685218,Start,complete
50,Traer informacion estudiante - banner,2016-05-05 10:08:07.685218,7862,start
50,Traer informacion estudiante - banner,2016-05-05 10:08:07.685218,7862,complete
50,Radicar Solicitud Homologacion,2016-05-05 10:08:11.069007,7862,start
50,Radicar Solicitud Homologacion,2016-05-05 10:08:11.069007,7862,complete
50,Validar solicitud,2016-05-05 10:08:11.069007,1707,start
50,Validar solicitud,2016-05-05 10:31:37.973360,1707,complete
50,Homologacion por grupo de cursos,2016-05-05 10:31:37.973360,15930,start
50,Homologacion por grupo de cursos,2016-05-05 16:50:33.690468,15930,complete
50,End,2016-05-05 16:50:33.690468,End,start
50,End,2016-05-05 16:50:33.690468,End,complete
51,Start,2016-05-05 10:31:40.682112,Start,start
51,Start,2016-05-05 10:31:40.682112,Start,complete
51,Traer informacion estudiante - banner,2016-05-05 10:31:40.682112,2981,start
51,Traer informacion estudiante - banner,2016-05-05 10:31:40.682112,2981,complete
51,Radicar Solicitud Homologacion,2016-05-05 10:31:44.897339,2981,start
51,Radicar Solicitud Homologacion,2016-05-05 10:31:44.897339,2981,complete
51,Validar solicitud,2016-05-05 10:31:44.897339,677,start
51,Validar solicitud,2016-05-05 10:32:11.890521,677,complete
51,Homologacion por grupo de cursos,2016-05-06 20:55:25.060748,3445,start
51,Revisar curso,2016-05-06 20:55:25.060748,677,start
51,Revisar curso,2016-05-06 22:45:23.147447,677,complete
51,Evaluacion curso,2016-05-10 06:55:35.996670,7304,start
51,Evaluacion curso,2016-05-10 11:17:26.671252,7304,complete
51,Homologacion por grupo de cursos,2016-05-10 11:35:32.547826,3445,complete
51,Validacion final,2016-06-03 03:04:50.512190,677,start
51,Validacion final,2016-06-03 03:21:10.780556,677,complete
51,Visto Bueno Cierre Proceso,2016-06-04 01:15:00.625739,3445,start
51,Visto Bueno Cierre Proceso,2016-06-04 01:15:00.625739,3445,complete
51,End,2016-06-04 01:15:00.625739,End,start
51,End,2016-06-04 01:15:00.625739,End,complete
52,Start,2016-05-05 12:28:18.982050,Start,start
52,Start,2016-05-05 12:28:18.982050,Start,complete
52,Traer informacion estudiante - banner,2016-05-05 12:28:18.982050,8455,start
52,Traer informacion estudiante - banner,2016-05-05 12:28:18.982050,8455,complete
52,Radicar Solicitud Homologacion,2016-05-05 12:28:21.472856,8455,start
52,Radicar Solicitud Homologacion,2016-05-05 12:28:21.472856,8455,complete
52,Validar solicitud,2016-05-05 12:28:21.472856,677,start
52,Validar solicitud,2016-05-05 12:54:39.594079,677,complete
52,Homologacion por grupo de cursos,2016-05-08 13:52:57.771367,677,start
52,Revisar curso,2016-05-08 13:52:57.771367,677,start
52,Revisar curso,2016-05-08 13:52:57.771367,677,complete
52,Homologacion por grupo de cursos,2016-05-08 13:52:57.771367,677,complete
52,Evaluacion curso,2016-05-08 13:52:57.771367,10726,start
52,Evaluacion curso,2016-05-08 14:21:11.499788,10726,complete
52,Validacion final,2016-06-11 16:24:16.437180,1646,start
52,Validacion final,2016-06-11 16:33:36.918771,1646,complete
52,Visto Bueno Cierre Proceso,2016-06-14 18:54:32.383048,12535,start
52,Visto Bueno Cierre Proceso,2016-06-14 19:26:42.885854,12535,complete
52,End,2016-06-14 19:26:42.885854,End,start
52,End,2016-06-14 19:26:42.885854,End,complete
53,Start,2016-05-07 08:09:52.693014,Start,start
53,Start,2016-05-07 08:09:52.693014,Start,complete
53,Validar solicitud,2016-05-07 08:09:52.693014,22404,start
53,Validar solicitud,2016-05-07 09:17:11.420058,22404,complete
53,Traer informacion estudiante - banner,2016-05-07 10:49:23.235099,26348,start
53,Traer informacion estudiante - banner,2016-05-07 10:49:23.235099,26348,complete
53,Radicar Solicitud Homologacion,2016-05-07 10:49:24.043889,26348,start
53,Radicar Solicitud Homologacion,2016-05-07 10:57:45.205129,26348,complete
53,Homologacion por grupo de cursos,2016-05-07 10:57:45.205129,4560,start
53,Revisar curso,2016-05-07 10:57:45.205129,1646,start
53,Revisar curso,2016-05-07 11:03:42.287392,1646,complete
53,Evaluacion curso,2016-05-07 11:03:42.287392,10665,start
53,Evaluacion curso,2016-05-07 11:03:42.287392,10665,complete
53,Homologacion por grupo de cursos,2016-05-07 11:22:14.156237,957,complete
53,Validacion final,2016-05-22 07:45:07.760545,1646,start
53,Validacion final,2016-05-22 08:04:36.649377,1646,complete
53,Visto Bueno Cierre Proceso,2016-05-22 08:04:36.649377,12535,start
53,Visto Bueno Cierre Proceso,2016-05-22 08:15:18.739773,12535,complete
53,End,2016-05-22 08:15:18.739773,End,start
53,End,2016-05-22 08:15:18.739773,End,complete
54,Start,2016-05-07 09:37:04.268620,Start,start
54,Start,2016-05-07 09:37:04.268620,Start,complete
54,Traer informacion estudiante - banner,2016-05-07 09:37:04.268620,7144,start
54,Traer informacion estudiante - banner,2016-05-07 09:37:04.268620,7144,complete
54,Radicar Solicitud Homologacion,2016-05-07 09:37:07.812519,7144,start
54,Radicar Solicitud Homologacion,2016-05-07 09:41:20.756257,7144,complete
54,Validar solicitud,2016-05-07 09:41:20.756257,18929,start
54,Validar solicitud,2016-05-07 12:22:22.804309,18929,complete
54,Homologacion por grupo de cursos,2016-05-08 08:48:05.531626,957,start
54,Revisar curso,2016-05-08 08:48:05.924659,1646,start
54,Revisar curso,2016-05-08 08:56:12.702748,1646,complete
54,Homologacion por grupo de cursos,2016-05-08 12:33:28.950019,957,complete
54,Evaluacion curso,2016-05-15 12:44:15.311630,10665,start
54,Evaluacion curso,2016-05-15 16:38:12.968457,10665,complete
54,Validar solicitud / pre-homologacion,2016-06-26 14:07:57.659875,22475,start
54,Validar solicitud / pre-homologacion,2016-06-26 14:07:57.659875,22475,complete
54,End,2016-06-26 14:07:57.659875,End,start
54,End,2016-06-26 14:07:57.659875,End,complete
55,Start,2016-05-07 11:37:49.305632,Start,start
55,Start,2016-05-07 11:37:49.305632,Start,complete
55,Traer informacion estudiante - banner,2016-05-07 11:37:49.305632,8824,start
55,Traer informacion estudiante - banner,2016-05-07 11:37:49.305632,8824,complete
55,Radicar Solicitud Homologacion,2016-05-07 11:37:49.852663,8824,start
55,Radicar Solicitud Homologacion,2016-05-07 11:39:00.621175,8824,complete
55,Validar solicitud,2016-05-07 22:04:22.534961,677,start
55,Validar solicitud,2016-05-07 22:34:56.011217,677,complete
55,Homologacion por grupo de cursos,2016-05-10 07:19:45.528454,3445,start
55,Revisar curso,2016-05-10 07:19:47.419289,677,start
55,Revisar curso,2016-05-10 07:25:33.920009,677,complete
55,Homologacion por grupo de cursos,2016-05-10 07:49:18.495819,957,complete
55,Evaluacion curso,2016-05-27 18:48:12.037357,10665,start
55,Evaluacion curso,2016-05-27 18:48:12.037357,10665,complete
55,Validar solicitud / pre-homologacion,2016-05-31 20:42:49.127715,22475,start
55,Validar solicitud / pre-homologacion,2016-05-31 20:47:07.890849,22475,complete
55,End,2016-05-31 20:47:07.890849,End,start
55,End,2016-05-31 20:47:07.890849,End,complete
56,Start,2016-05-07 16:01:42.579112,Start,start
56,Start,2016-05-07 16:01:42.579112,Start,complete
56,Traer informacion estudiante - banner,2016-05-07 16:01:42.579112,18289,start
56,Traer informacion estudiante - banner,2016-05-07 16:01:42.579112,18289,complete
56,Radicar Solicitud Homologacion,2016-05-07 16:01:42.945567,18289,start
56,Radicar Solicitud Homologacion,2016-05-07 16:01:42.945567,18289,complete
56,Cancelar Solicitud,2016-05-07 17:15:22.722225,10280,start
56,Cancelar Solicitud,2016-05-07 17:15:22.722225,10280,complete
56,Notificacion estudiante cancelacion soli,2016-06-01 17:49:32.653369,10280,start
56,Notificacion estudiante cancelacion soli,2016-06-01 17:49:32.653369,10280,complete
56,End,2016-06-01 17:49:32.653369,End,start
56,End,2016-06-01 17:49:32.653369,End,complete
57,Start,2016-05-07 20:00:31.157891,Start,start
57,Start,2016-05-07 20:00:31.157891,Start,complete
57,Traer informacion estudiante - banner,2016-05-07 20:00:31.157891,11327,start
57,Traer informacion estudiante - banner,2016-05-07 20:00:31.157891,11327,complete
57,Radicar Solicitud Homologacion,2016-05-07 20:00:35.276024,11327,start
57,Radicar Solicitud Homologacion,2016-05-07 20:00:35.276024,11327,complete
57,Validar solicitud,2016-05-10 23:43:41.739977,18929,start
57,Validar solicitud,2016-05-11 03:44:06.622787,18929,complete
57,Homologacion por grupo de cursos,2016-05-11 03:44:06.622787,957,start
57,Homologacion por grupo de cursos,2016-05-11 04:21:29.321632,957,complete
57,End,2016-05-11 04:21:29.321632,End,start
57,End,2016-05-11 04:21:29.321632,End,complete
58,Start,2016-05-08 00:06:25.919696,Start,start
58,Start,2016-05-08 00:06:25.919696,Start,complete
58,Traer informacion estudiante - banner,2016-05-08 00:06:25.919696,26298,start
58,Traer informacion estudiante - banner,2016-05-08 00:06:25.919696,26298,complete
58,Radicar Solicitud Homologacion,2016-05-08 00:06:27.860953,26298,start
58,Radicar Solicitud Homologacion,2016-05-08 00:07:57.907311,26298,complete
58,Notificacion estudiante cancelacion soli,2016-05-14 01:17:16.171180,10280,start
58,Notificacion estudiante cancelacion soli,2016-05-14 01:17:16.171180,10280,complete
58,End,2016-05-14 01:17:16.171180,End,start
58,End,2016-05-14 01:17:16.171180,End,complete
59,Start,2016-05-08 04:22:05.035178,Start,start
59,Start,2016-05-08 04:22:05.035178,Start,complete
59,Traer informacion estudiante - banner,2016-05-08 04:22:05.035178,9711,start
59,Traer informacion estudiante - banner,2016-05-08 04:22:05.035178,9711,complete
59,Radicar Solicitud Homologacion,2016-05-08 04:22:07.254781,9711,start
59,Radicar Solicitud Homologacion,2016-05-08 04:42:05.776102,9711,complete
59,Validar solicitud,2016-05-08 14:31:08.679736,1707,start
59,Validar solicitud,2016-05-08 14:59:36.514222,1707,complete
59,Homologacion por grupo de cursos,2016-05-14 09:06:55.842837,15930,start
59,Validacion final,2016-05-14 09:06:57.084230,1646,start
59,Validacion final,2016-05-14 09:06:57.084230,1646,complete
59,Homologacion por grupo de cursos,2016-05-14 09:07:08.084230,957,complete
59,Visto Bueno Cierre Proceso,2016-05-22 15:58:18.044173,12535,start
59,Visto Bueno Cierre Proceso,2016-05-22 16:33:00.807936,12535,complete
59,End,2016-05-22 16:33:00.807936,End,start
59,End,2016-05-22 16:33:00.807936,End,complete
60,Start,2016-05-08 10:31:05.705564,Start,start
60,Start,2016-05-08 10:31:05.705564,Start,complete
60,Traer informacion estudiante - banner,2016-05-08 10:31:05.705564,11218,start
60,Traer informacion estudiante - banner,2016-05-08 10:31:05.705564,11218,complete
60,Radicar Solicitud Homologacion,2016-05-08 10:31:12.510497,11218,start
60,Radicar Solicitud Homologacion,2016-05-08 10:33:48.355641,11218,complete
60,Validar solicitud,2016-05-08 10:33:48.355641,19019,start
60,Validar solicitud,2016-05-08 10:33:48.355641,19019,complete
60,Homologacion por grupo de cursos,2016-05-08 10:33:48.355641,19019,start
60,Homologacion por grupo de cursos,2016-05-08 12:47:45.039424,957,complete
60,End,2016-05-08 12:47:45.039424,End,start
60,End,2016-05-08 12:47:45.039424,End,complete
61,Start,2016-05-08 10:31:05.705564,Start,start
61,Start,2016-05-08 10:31:05.705564,Start,complete
61,Traer informacion estudiante - banner,2016-05-08 10:31:05.705564,12532,start
61,Traer informacion estudiante - banner,2016-05-08 10:31:05.705564,12532,complete
61,Radicar Solicitud Homologacion,2016-05-08 10:31:11.697935,12532,start
61,Radicar Solicitud Homologacion,2016-05-08 10:50:27.789203,12532,complete
61,Validar solicitud,2016-05-08 10:50:27.789203,19019,start
61,Validar solicitud,2016-05-08 11:18:05.722796,19019,complete
61,Homologacion por grupo de cursos,2016-05-18 22:12:18.361121,19019,start
61,Revisar curso,2016-05-18 22:12:18.361121,19019,start
61,Revisar curso,2016-05-19 00:25:17.308687,19019,complete
61,Evaluacion curso,2016-05-19 00:25:17.308687,4067,start
61,Homologacion por grupo de cursos,2016-05-19 06:17:32.193746,957,complete
61,Evaluacion curso,2016-05-19 06:21:07.634746,10665,complete
61,Validar solicitud / pre-homologacion,2016-05-19 06:21:07.634746,22475,start
61,Validar solicitud / pre-homologacion,2016-05-19 06:25:39.973827,22475,complete
61,End,2016-05-19 06:25:39.973827,End,start
61,End,2016-05-19 06:25:39.973827,End,complete
62,Start,2016-05-08 10:31:05.705564,Start,start
62,Start,2016-05-08 10:31:05.705564,Start,complete
62,Traer informacion estudiante - banner,2016-05-08 10:31:05.705564,20194,start
62,Traer informacion estudiante - banner,2016-05-08 10:31:05.705564,20194,complete
62,Radicar Solicitud Homologacion,2016-05-08 10:31:06.145191,20194,start
62,Radicar Solicitud Homologacion,2016-05-08 10:41:02.014526,20194,complete
62,Cancelar Solicitud,2016-05-10 14:43:51.646524,10280,start
62,Cancelar Solicitud,2016-05-10 17:29:37.293267,10280,complete
62,Notificacion estudiante cancelacion soli,2016-06-17 13:51:27.408828,10280,start
62,Notificacion estudiante cancelacion soli,2016-06-17 13:51:27.408828,10280,complete
62,End,2016-06-17 13:51:27.408828,End,start
62,End,2016-06-17 13:51:27.408828,End,complete
63,Start,2016-05-08 11:30:16.773962,Start,start
63,Start,2016-05-08 11:30:16.773962,Start,complete
63,Traer informacion estudiante - banner,2016-05-08 11:30:16.773962,22624,start
63,Traer informacion estudiante - banner,2016-05-08 11:30:16.773962,22624,complete
63,Radicar Solicitud Homologacion,2016-05-08 11:30:19.513557,22624,start
63,Radicar Solicitud Homologacion,2016-05-08 11:43:08.309315,22624,complete
63,Validar solicitud,2016-05-13 16:04:07.180306,716,start
63,Validar solicitud,2016-05-13 16:15:11.533349,716,complete
63,Homologacion por grupo de cursos,2016-05-18 09:28:46.464617,7394,start
63,Homologacion por grupo de cursos,2016-05-18 11:11:59.501476,957,complete
63,Revisar curso,2016-05-18 11:12:00.834610,1646,start
63,Revisar curso,2016-05-18 11:41:47.449774,1646,complete
63,Evaluacion curso,2016-05-19 02:13:41.467599,10665,start
63,Evaluacion curso,2016-05-19 02:16:40.831582,10665,complete
63,End,2016-05-19 02:16:40.831582,End,start
63,End,2016-05-19 02:16:40.831582,End,complete
64,Start,2016-05-08 11:30:16.773962,Start,start
64,Start,2016-05-08 11:30:16.773962,Start,complete
64,Traer informacion estudiante - banner,2016-05-08 11:30:16.773962,955,start
64,Traer informacion estudiante - banner,2016-05-08 11:30:16.773962,955,complete
64,Radicar Solicitud Homologacion,2016-05-08 11:30:18.428374,955,start
64,Radicar Solicitud Homologacion,2016-05-08 11:30:18.428374,955,complete
64,Cancelar Solicitud,2016-05-08 11:30:18.428374,22475,start
64,Cancelar Solicitud,2016-05-08 11:53:34.539852,22475,complete
64,Notificacion estudiante cancelacion soli,2016-05-22 10:23:27.481117,22475,start
64,Notificacion estudiante cancelacion soli,2016-05-22 10:23:27.481117,22475,complete
64,End,2016-05-22 10:23:27.481117,End,start
64,End,2016-05-22 10:23:27.481117,End,complete
65,Start,2016-05-08 14:28:56.183815,Start,start
65,Start,2016-05-08 14:28:56.183815,Start,complete
65,Traer informacion estudiante - banner,2016-05-08 14:28:56.183815,4126,start
65,Traer informacion estudiante - banner,2016-05-08 14:28:56.183815,4126,complete
65,Radicar Solicitud Homologacion,2016-05-08 14:28:59.501216,4126,start
65,Radicar Solicitud Homologacion,2016-05-08 14:47:28.785039,4126,complete
65,Validar solicitud,2016-05-08 22:40:53.248285,19019,start
65,Validar solicitud,2016-05-09 00:04:00.807100,19019,complete
65,Homologacion por grupo de cursos,2016-05-11 18:17:43.881910,1007,start
65,Revisar curso,2016-05-11 18:17:43.881910,19019,start
65,Revisar curso,2016-05-11 18:17:43.881910,19019,complete
65,Homologacion por grupo de cursos,2016-05-11 22:09:57.187087,1007,complete
65,Evaluacion curso,2016-06-06 19:21:52.250938,19019,start
65,Evaluacion curso,2016-06-06 19:21:59.305993,19019,complete
65,End,2016-06-06 19:21:59.305993,End,start
65,End,2016-06-06 19:21:59.305993,End,complete
66,Start,2016-05-08 19:18:13.518963,Start,start
66,Start,2016-05-08 19:18:13.518963,Start,complete
66,Cancelar Solicitud,2016-05-08 19:18:13.518963,19019,start
66,Cancelar Solicitud,2016-05-08 22:56:02.176632,19019,complete
66,Revisar curso,2016-05-21 03:01:27.616050,1646,start
66,Cancelar curso,2016-05-21 03:01:27.616050,22404,start
66,Cancelar curso,2016-05-21 03:01:27.616050,22404,complete
66,Cancelar curso,2016-05-21 03:01:27.616050,22404,start
66,Cancelar curso,2016-05-21 03:01:27.616050,22404,complete
66,Visto Bueno Cierre Proceso,2016-05-21 03:03:34.616050,12535,start
66,Revisar curso,2016-05-21 03:08:27.616050,1646,complete
66,Visto Bueno Cierre Proceso,2016-05-21 03:43:34.616050,12535,complete
66,Visto Bueno Cierre Proceso,2016-05-21 07:48:28.616050,12535,start
66,Visto Bueno Cierre Proceso,2016-05-21 08:37:06.337599,12535,complete
66,Evaluacion curso,2016-05-26 21:11:01.151525,10665,start
66,Evaluacion curso,2016-05-26 21:41:49.173485,10665,complete
66,Validacion final,2016-05-26 21:41:49.173485,1646,start
66,Validacion final,2016-05-26 21:56:21.570396,1646,complete
66,Visto Bueno Cierre Proceso,2016-06-07 09:54:01.847399,12535,start
66,Visto Bueno Cierre Proceso,2016-06-07 10:11:25.785849,12535,complete
66,End,2016-06-07 10:11:25.785849,End,start
66,End,2016-06-07 10:11:25.785849,End,complete
67,Start,2016-05-09 23:13:14.386694,Start,start
67,Start,2016-05-09 23:13:14.386694,Start,complete
67,Traer informacion estudiante - banner,2016-05-09 23:13:14.386694,8786,start
67,Traer informacion estudiante - banner,2016-05-09 23:13:14.386694,8786,complete
67,Radicar Solicitud Homologacion,2016-05-09 23:13:18.347742,8786,start
67,Radicar Solicitud Homologacion,2016-05-09 23:13:18.347742,8786,complete
67,Cancelar Solicitud,2016-05-09 23:13:18.347742,10280,start
67,Cancelar Solicitud,2016-05-09 23:13:18.347742,10280,complete
67,Notificacion estudiante cancelacion soli,2016-05-24 18:29:39.200936,10280,start
67,Notificacion estudiante cancelacion soli,2016-05-24 18:29:39.200936,10280,complete
67,End,2016-05-24 18:29:39.200936,End,start
67,End,2016-05-24 18:29:39.200936,End,complete
68,Start,2016-05-10 02:49:26.878761,Start,start
68,Start,2016-05-10 02:49:26.878761,Start,complete
68,Traer informacion estudiante - banner,2016-05-10 02:49:26.878761,8528,start
68,Traer informacion estudiante - banner,2016-05-10 02:49:26.878761,8528,complete
68,Radicar Solicitud Homologacion,2016-05-10 02:49:32.735993,8528,start
68,Radicar Solicitud Homologacion,2016-05-10 02:49:32.735993,8528,complete
68,Validar solicitud,2016-05-10 02:49:32.735993,6694,start
68,Validar solicitud,2016-05-10 06:12:35.653496,6694,complete
68,Homologacion por grupo de cursos,2016-05-17 12:22:22.786264,6990,start
68,Revisar curso,2016-05-17 12:22:22.786264,1646,start
68,Revisar curso,2016-05-17 12:39:43.944249,1646,complete
68,Homologacion por grupo de cursos,2016-05-17 14:23:44.942681,957,complete
68,Evaluacion curso,2016-05-22 10:18:06.396556,10665,start
68,Evaluacion curso,2016-05-22 10:48:23.105746,10665,complete
68,Validacion final,2016-06-02 02:58:46.904093,1646,start
68,Validacion final,2016-06-02 03:02:08.722688,1646,complete
68,Visto Bueno Cierre Proceso,2016-06-02 03:02:08.722688,12535,start
68,Visto Bueno Cierre Proceso,2016-06-02 03:56:37.865201,12535,complete
68,End,2016-06-02 03:56:37.865201,End,start
68,End,2016-06-02 03:56:37.865201,End,complete
69,Start,2016-05-10 13:05:17.263046,Start,start
69,Start,2016-05-10 13:05:17.263046,Start,complete
69,Traer informacion estudiante - banner,2016-05-10 13:05:17.263046,15884,start
69,Traer informacion estudiante - banner,2016-05-10 13:05:17.263046,15884,complete
69,Radicar Solicitud Homologacion,2016-05-10 13:05:22.413249,15884,start
69,Radicar Solicitud Homologacion,2016-05-10 13:09:26.415138,15884,complete
69,Homologacion por grupo de cursos,2016-05-15 14:57:37.623030,957,start
