caseid,task,role,start_timestamp,end_timestamp,dur_raw,dur,wait_raw,wait
Case0415,W_Nabellen incomplete dossiers,Role 1,2012-03-03 02:59:03.110,2012-03-03 02:59:03.110,0.0,0.0,0.022594476118683815,58130.0
Case0416,W_Afhandelen leads,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024690693244338036,600.0,0.015255926176905632,39250.0
Case0416,W_Completeren aanvraag,end,2012-02-15 13:04:22.110,2012-02-15 13:08:05.110,0.0009165080264210701,223.0,0.017605764791369438,45295.0
Case0416,W_Completeren aanvraag,Role 1,2012-02-16 09:37:40.110,2012-02-16 09:37:40.110,0.0,0.0,0.028675734996795654,73775.0
Case0416,W_Completeren aanvraag,Role 1,2012-02-17 08:51:53.110,2012-02-17 08:58:44.110,0.0016892412677407265,411.0,0.032515015453100204,83653.0
Case0416,W_Nabellen offertes,Role 1,2012-02-18 06:55:58.110,2012-02-18 07:06:03.110,0.0024875756353139877,605.0,0.030719736590981483,79034.0
Case0416,W_Nabellen offertes,Role 1,2012-02-19 04:48:32.110,2012-02-19 05:00:32.110,0.0029591675847768784,720.0,0.030375855043530464,78149.0
Case0417,W_Completeren aanvraag,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024690693244338036,600.0,0.015255926176905632,39250.0
Case0418,W_Completeren aanvraag,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024690693244338036,600.0,0.015255926176905632,39250.0
Case0418,W_Completeren aanvraag,Role 1,2012-02-15 10:08:37.110,2012-02-15 10:08:37.110,0.0,0.0,0.013507029041647911,34750.0
Case0418,W_Completeren aanvraag,Role 1,2012-02-16 03:22:31.110,2012-02-16 03:22:31.110,0.0,0.0,0.024111900478601456,62034.0
Case0418,W_Nabellen offertes,Role 1,2012-02-16 23:49:02.110,2012-02-16 23:49:02.110,0.0,0.0,0.028604043647646904,73591.0
Case0418,W_Nabellen offertes,Role 1,2012-02-17 22:02:56.110,2012-02-17 22:02:56.110,0.0,0.0,0.03110833279788494,80034.0
Case0418,W_Nabellen offertes,Role 1,2012-02-18 19:53:42.110,2012-02-18 19:53:42.110,0.0,0.0,0.03056907467544079,78646.0
Case0418,W_Nabellen offertes,Role 1,2012-02-19 17:06:46.110,2012-02-19 17:06:46.110,0.0,0.0,0.02968965284526348,76384.0
Case0418,W_Nabellen offertes,Role 1,2012-02-20 13:37:10.110,2012-02-20 13:37:10.110,0.0,0.0,0.02869473025202751,73824.0
Case0418,W_Afhandelen leads,end,2012-02-21 09:27:28.110,2012-02-21 09:27:28.110,0.0,0.0,0.02775966003537178,71418.0
Case0418,W_Completeren aanvraag,Role 1,2012-02-22 08:07:36.110,2012-02-22 08:11:47.110,0.0010305489413440228,251.0,0.03172016888856888,81608.0
Case0418,W_Afhandelen leads,Role 1,2012-02-23 04:55:34.110,2012-02-23 04:59:22.110,0.0009386106394231319,228.0,0.029006829485297203,74627.0
Case0418,W_Afhandelen leads,Role 2,2012-02-24 02:47:57.110,2012-02-24 02:56:25.110,0.002089190296828747,508.0,0.030517926439642906,78515.0
Case0418,W_Completeren aanvraag,Role 2,2012-02-24 23:03:20.110,2012-02-24 23:11:45.110,0.0020773159340023994,505.0,0.028146864846348763,72415.0
Case0418,W_Nabellen incomplete dossiers,end,2012-02-25 14:22:18.110,2012-02-25 14:27:44.110,0.00133914640173316,326.0,0.021235302090644836,54633.0
Case0419,W_Afhandelen leads,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024690693244338036,600.0,0.015255926176905632,39250.0
Case0419,W_Nabellen offertes,Role 1,2012-02-15 13:04:22.110,2012-02-15 13:08:05.110,0.0009165080264210701,223.0,0.017605764791369438,45295.0
Case0420,W_Afhandelen leads,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024690693244338036,600.0,0.015255926176905632,39250.0
Case0420,W_Afhandelen leads,end,2012-02-15 13:04:22.110,2012-02-15 13:08:05.110,0.0009165080264210701,223.0,0.017605764791369438,45295.0
Case0420,W_Nabellen offertes,Role 1,2012-02-16 11:26:28.110,2012-02-16 11:26:28.110,0.0,0.0,0.031213102862238884,80303.0
Case0420,W_Completeren aanvraag,Role 1,2012-02-17 12:32:54.110,2012-02-17 12:38:44.110,0.001438722014427185,350.0,0.03513232246041298,90386.0
Case0420,W_Nabellen offertes,Role 1,2012-02-18 10:03:36.110,2012-02-18 10:08:44.110,0.0012677623890340328,308.0,0.029964888468384743,77092.0
Case0420,W_Valideren aanvraag,Role 1,2012-02-19 07:29:45.110,2012-02-19 07:38:36.110,0.0021830168552696705,531.0,0.029874978587031364,76861.0
Case0420,W_Nabellen offertes,Role 1,2012-02-20 00:53:06.110,2012-02-20 01:00:19.110,0.0017799679189920425,433.0,0.024125969037413597,62070.0
Case0420,W_Nabellen offertes,Role 1,2012-02-20 19:48:45.110,2012-02-20 19:53:16.110,0.0011146902106702328,271.0,0.02631673403084278,67706.0
Case0420,W_Nabellen offertes,Role 1,2012-02-21 14:27:00.110,2012-02-21 14:27:00.110,0.0,0.0,0.025974003598093987,66824.0
Case0420,W_Nabellen incomplete dossiers,end,2012-02-22 09:02:51.110,2012-02-22 09:02:51.110,0.0,0.0,0.02602335624396801,66951.0
Case0420,W_Nabellen offertes,Role 1,2012-02-23 05:08:54.110,2012-02-23 05:13:18.110,0.0010854210704565048,264.0,0.028126830235123634,72363.0
Case0420,W_Afhandelen leads,Role 1,2012-02-24 03:39:55.110,2012-02-24 03:47:49.110,0.001950322650372982,474.0,0.03140508756041527,80797.0
Case0420,W_Completeren aanvraag,end,2012-02-25 01:55:50.110,2012-02-25 02:05:59.110,0.0025034677237272263,609.0,0.030971335247159004,79681.0
Case0420,W_Nabellen offertes,Role 2,2012-02-26 00:18:23.110,2012-02-26 00:28:10.110,0.0024143196642398834,587.0,0.031073370948433876,79944.0
Case0421,W_Afhandelen leads,Role 4,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024690693244338036,600.0,0.015255926176905632,39250.0
Case0422,W_Afhandelen leads,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024690693244338036,600.0,0.015255926176905632,39250.0
Case0422,W_Completeren aanvraag,Role 1,2012-02-15 13:04:22.110,2012-02-15 13:08:05.110,0.0009165080264210701,223.0,0.017605764791369438,45295.0
Case0423,W_Completeren aanvraag,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024690693244338036,600.0,0.015255926176905632,39250.0
Case0423,W_Nabellen offertes,Role 1,2012-02-15 10:08:37.110,2012-02-15 10:08:37.110,0.0,0.0,0.013507029041647911,34750.0
Case0423,W_Completeren aanvraag,Role 1,2012-02-16 04:53:52.110,2012-02-16 04:53:52.110,0.0,0.0,0.026242360472679138,67515.0
Case0423,W_Nabellen offertes,Role 1,2012-02-17 00:33:12.110,2012-02-17 00:33:12.110,0.0,0.0,0.027503643184900284,70760.0
Case0423,W_Nabellen offertes,Role 1,2012-02-17 22:31:03.110,2012-02-17 22:31:03.110,0.0,0.0,0.03073405660688877,79071.0
Case0423,W_Nabellen offertes,Role 1,2012-02-18 20:06:26.110,2012-02-18 20:06:26.110,0.0,0.0,0.030210131779313087,77723.0
Case0423,W_Nabellen offertes,Role 1,2012-02-19 17:10:29.110,2012-02-19 17:10:29.110,0.0,0.0,0.02947940118610859,75843.0
Case0423,W_Completeren aanvraag,Role 1,2012-02-20 13:35:49.110,2012-02-20 13:35:49.110,0.0,0.0,0.02857666276395321,73520.0
Case0423,W_Completeren aanvraag,Role 1,2012-02-21 06:39:04.110,2012-02-21 06:39:04.110,0.0,0.0,0.02386368066072464,61395.0
Case0423,W_Completeren aanvraag,Role 2,2012-02-21 23:02:13.110,2012-02-21 23:02:13.110,0.0,0.0,0.022928593680262566,58989.0
Case0423,W_Nabellen offertes,Role 1,2012-02-22 13:50:56.110,2012-02-22 13:50:56.110,0.0,0.0,0.02072618529200554,53323.0
Case0423,W_Nabellen offertes,Role 1,2012-02-23 06:41:56.110,2012-02-23 06:41:56.110,0.0,0.0,0.02357795648276806,60660.0
Case0423,W_Nabellen offertes,Role 1,2012-02-24 00:00:15.110,2012-02-24 00:00:15.110,0.0,0.0,0.02421497367322445,62299.0
Case0424,W_Completeren aanvraag,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024690693244338036,600.0,0.015255926176905632,39250.0
Case0424,W_Completeren aanvraag,end,2012-02-15 10:08:37.110,2012-02-15 10:08:37.110,0.0,0.0,0.013507029041647911,34750.0
Case0424,W_Nabellen offertes,Role 1,2012-02-16 06:30:07.110,2012-02-16 06:30:07.110,0.0,0.0,0.02848716638982296,73290.0
Case0424,W_Nabellen offertes,Role 1,2012-02-17 08:37:54.110,2012-02-17 08:49:33.110,0.0028762007132172585,699.0,0.03656279295682907,94067.0
Case0424,W_Completeren aanvraag,Role 1,2012-02-18 09:48:06.110,2012-02-18 09:56:04.110,0.001965960953384638,478.0,0.03494829684495926,89913.0
Case0424,W_Completeren aanvraag,Role 1,2012-02-19 06:18:58.110,2012-02-19 06:29:09.110,0.0025136051699519157,611.0,0.028519948944449425,73374.0
Case0424,W_Completeren aanvraag,Role 1,2012-02-20 01:16:12.110,2012-02-20 01:25:59.110,0.0024129534140229225,587.0,0.026284515857696533,67623.0
Case0424,W_Nabellen offertes,end,2012-02-20 19:08:23.110,2012-02-20 19:14:18.110,0.0014586299657821655,355.0,0.024776563048362732,63744.0
Case0424,W_Nabellen offertes,Role 1,2012-02-21 15:49:04.110,2012-02-21 15:56:35.110,0.0018542483448982239,451.0,0.028796477243304253,74086.0
Case0424,W_Nabellen offertes,Role 1,2012-02-22 14:32:31.110,2012-02-22 14:42:00.110,0.0023416709154844284,569.0,0.03162216767668724,81356.0
Case0424,W_Completeren aanvraag,Role 1,2012-02-23 11:55:00.110,2012-02-23 12:05:46.110,0.002654673531651497,646.0,0.029688136652112007,76380.0
Case0424,W_Completeren aanvraag,end,2012-02-24 05:32:17.110,2012-02-24 05:41:50.110,0.002356378361582756,573.0,0.024406185373663902,62791.0
Case0424,W_Completeren aanvraag,Role 1,2012-02-25 01:38:32.110,2012-02-25 01:49:41.110,0.002751162275671959,669.0,0.027908774092793465,71802.0
Case0424,W_Nabellen offertes,Role 1,2012-02-25 22:26:06.110,2012-02-25 22:40:01.110,0.0034348424524068832,835.0,0.028835104778409004,74185.0
Case0424,W_Completeren aanvraag,Role 1,2012-02-26 19:07:46.110,2012-02-26 19:22:53.110,0.003728587180376053,907.0,0.02863275818526745,73665.0
Case0424,W_Nabellen incomplete dossiers,Role 2,2012-02-27 12:30:06.110,2012-02-27 12:42:55.110,0.003160887397825718,769.0,0.023956073448061943,61633.0
Case0424,W_Valideren aanvraag,Role 1,2012-02-28 05:06:39.110,2012-02-28 05:19:52.110,0.0032614916563034058,793.0,0.022942259907722473,59024.0
Case0424,W_Nabellen incomplete dossiers,end,2012-02-28 20:08:07.110,2012-02-28 20:12:41.110,0.001127063762396574,274.0,0.020715080201625824,53295.0
Case0424,W_Nabellen incomplete dossiers,Role 1,2012-02-29 14:09:58.110,2012-02-29 14:18:24.110,0.002079150639474392,506.0,0.02512369118630886,64637.0
Case0425,W_Afhandelen leads,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024690693244338036,600.0,0.015255926176905632,39250.0
Case0425,W_Completeren aanvraag,Role 1,2012-02-15 13:04:22.110,2012-02-15 13:08:05.110,0.0009165080264210701,223.0,0.017605764791369438,45295.0
Case0425,W_Nabellen offertes,Role 1,2012-02-16 04:56:20.110,2012-02-16 04:56:20.110,0.0,0.0,0.022114647552371025,56895.0
Case0425,W_Nabellen offertes,Role 1,2012-02-17 01:30:58.110,2012-02-17 01:30:58.110,0.0,0.0,0.02879331074655056,74078.0
Case0425,W_Completeren aanvraag,Role 1,2012-02-17 22:53:06.110,2012-02-17 22:53:06.110,0.0,0.0,0.02990110032260418,76928.0
Case0425,W_Nabellen offertes,Role 1,2012-02-18 17:31:55.110,2012-02-18 17:31:55.110,0.0,0.0,0.026092426851391792,67129.0
Case0425,W_Completeren aanvraag,Role 1,2012-02-19 13:33:18.110,2012-02-19 13:33:18.110,0.0,0.0,0.028018096461892128,72083.0
Case0425,W_Afhandelen leads,Role 1,2012-02-20 06:48:27.110,2012-02-20 06:48:27.110,0.0,0.0,0.024141306057572365,62109.0
Case0425,W_Afhandelen leads,Role 1,2012-02-21 02:50:58.110,2012-02-21 02:50:58.110,0.0,0.0,0.028044482693076134,72151.0
Case0426,W_Afhandelen leads,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024690693244338036,600.0,0.015255926176905632,39250.0
Case0427,W_Afhandelen leads,Role 3,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024690693244338036,600.0,0.015255926176905632,39250.0
Case0428,W_Completeren aanvraag,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024690693244338036,600.0,0.015255926176905632,39250.0
Case0428,W_Completeren aanvraag,Role 1,2012-02-15 10:08:37.110,2012-02-15 10:08:37.110,0.0,0.0,0.013507029041647911,34750.0
Case0428,W_Completeren aanvraag,Role 1,2012-02-16 03:22:31.110,2012-02-16 03:22:31.110,0.0,0.0,0.024111900478601456,62034.0
Case0429,W_Afhandelen leads,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024690693244338036,600.0,0.015255926176905632,39250.0
Case0429,W_Completeren aanvraag,end,2012-02-15 13:04:22.110,2012-02-15 13:08:05.110,0.0009165080264210701,223.0,0.017605764791369438,45295.0
Case0429,W_Completeren aanvraag,Role 1,2012-02-16 09:37:40.110,2012-02-16 09:37:40.110,0.0,0.0,0.028675734996795654,73775.0
Case0429,W_Nabellen offertes,Role 1,2012-02-17 08:51:53.110,2012-02-17 08:58:44.110,0.0016892412677407265,411.0,0.032515015453100204,83653.0
Case0429,W_Completeren aanvraag,Role 1,2012-02-18 08:52:58.110,2012-02-18 09:01:02.110,0.001989375799894333,484.0,0.033448513597249985,86054.0
Case0429,W_Completeren aanvraag,Role 1,2012-02-19 04:53:31.110,2012-02-19 05:04:14.110,0.0026459572836756706,643.0,0.02781033329665661,71549.0
Case0429,W_Nabellen offertes,Role 1,2012-02-19 23:43:57.110,2012-02-19 23:54:00.110,0.0024794749915599823,603.0,0.02611343376338482,67183.0
Case0429,W_Nabellen offertes,Role 1,2012-02-20 19:01:43.110,2012-02-20 19:07:29.110,0.0014218008145689964,346.0,0.026766542345285416,68863.0
Case0429,W_Nabellen offertes,Role 1,2012-02-21 13:57:33.110,2012-02-21 13:57:33.110,0.0,0.0,0.02635471522808075,67804.0
Case0429,W_Completeren aanvraag,Role 1,2012-02-22 08:41:30.110,2012-02-22 08:41:30.110,0.0,0.0,0.026212133467197418,67437.0
Case0429,W_Nabellen offertes,Role 1,2012-02-23 00:26:51.110,2012-02-23 00:26:51.110,0.0,0.0,0.022047072649002075,56721.0
Case0429,W_Nabellen offertes,Role 1,2012-02-23 17:43:29.110,2012-02-23 17:43:29.110,0.0,0.0,0.024175621569156647,62198.0
Case0429,W_Completeren aanvraag,Role 1,2012-02-24 11:14:47.110,2012-02-24 11:14:47.110,0.0,0.0,0.024517817422747612,63078.0
Case0429,W_Valideren aanvraag,Role 1,2012-02-25 02:27:56.110,2012-02-25 02:27:56.110,0.0,0.0,0.021296115592122078,54789.0
Case0429,W_Valideren aanvraag,Role 1,2012-02-25 16:47:35.110,2012-02-25 16:47:35.110,0.0,0.0,0.020048119127750397,51579.0
Case0429,W_Nabellen incomplete dossiers,Role 2,2012-02-26 07:04:35.110,2012-02-26 07:04:35.110,0.0,0.0,0.019986551254987717,51420.0
Case0429,W_Nabellen incomplete dossiers,Role 1,2012-02-26 22:06:09.110,2012-02-26 22:06:09.110,0.0,0.0,0.02102591097354889,54094.0
Case0429,W_Nabellen incomplete dossiers,end,2012-02-27 13:55:44.110,2012-02-27 13:55:44.110,0.0,0.0,0.02214570716023445,56975.0
Case0429,W_Nabellen incomplete dossiers,Role 1,2012-02-28 07:56:40.110,2012-02-28 08:02:11.110,0.0013614874333143234,331.0,0.025208787992596626,64856.0
Case0429,W_Nabellen offertes,Role 1,2012-02-29 04:42:06.110,2012-02-29 04:50:21.110,0.0020345719531178474,495.0,0.028916696086525917,74395.0
Case0429,W_Nabellen incomplete dossiers,Role 2,2012-03-01 01:28:48.110,2012-03-01 01:39:29.110,0.002635473385453224,641.0,0.028882494196295738,74307.0
Case0429,W_Nabellen offertes,end,2012-03-01 18:52:37.110,2012-03-01 19:04:00.110,0.002807198092341423,683.0,0.02409428358078003,61988.0
Case0429,W_Nabellen incomplete dossiers,Role 1,2012-03-02 15:18:28.110,2012-03-02 15:28:18.110,0.00242649856954813,590.0,0.028323223814368248,72868.0
Case0429,W_Nabellen incomplete dossiers,Role 2,2012-03-03 12:42:06.110,2012-03-03 12:52:49.110,0.0026446497067809105,643.0,0.029707008972764015,76428.0
Case0429,W_Valideren aanvraag,Role 2,2012-03-04 06:53:25.110,2012-03-04 07:08:35.110,0.0037400703877210617,910.0,0.025201251730322838,64836.0
Case0429,W_Nabellen incomplete dossiers,Role 1,2012-03-04 21:52:52.110,2012-03-04 22:05:50.110,0.003198510967195034,778.0,0.02062276192009449,53057.0
Case0429,W_Nabellen incomplete dossiers,Role 2,2012-03-05 13:58:40.110,2012-03-05 14:08:18.110,0.0023772232234477997,578.0,0.022221622988581657,57170.0
Case0429,W_Nabellen incomplete dossiers,Role 1,2012-03-06 05:05:47.110,2012-03-06 05:09:43.110,0.0009712208993732929,236.0,0.02093048021197319,53849.0
Case0429,W_Valideren aanvraag,Role 1,2012-03-06 20:32:42.110,2012-03-06 20:32:42.110,0.0,0.0,0.021525435149669647,55379.0
Case0429,W_Nabellen incomplete dossiers,Role 1,2012-03-07 09:54:38.110,2012-03-07 09:54:38.110,0.0,0.0,0.018702132627367973,48116.0
Case0429,W_Nabellen incomplete dossiers,Role 1,2012-03-08 00:59:50.110,2012-03-08 00:59:50.110,0.0,0.0,0.02111053466796875,54312.0
Case0430,W_Completeren aanvraag,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024690693244338036,600.0,0.015255926176905632,39250.0
Case0430,W_Completeren aanvraag,Role 1,2012-02-15 10:08:37.110,2012-02-15 10:08:37.110,0.0,0.0,0.013507029041647911,34750.0
Case0430,W_Nabellen offertes,Role 1,2012-02-16 03:22:31.110,2012-02-16 03:22:31.110,0.0,0.0,0.024111900478601456,62034.0
Case0431,W_Completeren aanvraag,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024690693244338036,600.0,0.015255926176905632,39250.0
Case0432,W_Afhandelen leads,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024690693244338036,600.0,0.015255926176905632,39250.0
Case0433,W_Afhandelen leads,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024690693244338036,600.0,0.015255926176905632,39250.0
Case0433,W_Afhandelen leads,Role 1,2012-02-15 13:04:22.110,2012-02-15 13:08:05.110,0.0009165080264210701,223.0,0.017605764791369438,45295.0
Case0433,W_Completeren aanvraag,Role 1,2012-02-16 08:23:42.110,2012-02-16 08:25:07.110,0.000347665511071682,85.0,0.026950616389513016,69337.0
Case0433,W_Completeren aanvraag,Role 1,2012-02-17 02:44:55.110,2012-02-17 02:44:55.110,0.0,0.0,0.02564907819032669,65988.0
Case0433,W_Completeren aanvraag,Role 1,2012-02-17 21:48:13.110,2012-02-17 21:48:13.110,0.0,0.0,0.026663219556212425,68598.0
Case0433,W_Nabellen offertes,Role 1,2012-02-18 16:20:19.110,2012-02-18 16:20:19.110,0.0,0.0,0.025935890153050423,66726.0
Case0433,W_Nabellen incomplete dossiers,Role 1,2012-02-19 12:04:19.110,2012-02-19 12:04:19.110,0.0,0.0,0.027612503618001938,71040.0
Case0433,W_Afhandelen leads,end,2012-02-20 06:41:13.110,2012-02-20 06:41:13.110,0.0,0.0,0.026047781109809875,67014.0
Case0433,W_Nabellen offertes,Role 1,2012-02-21 05:10:32.110,2012-02-21 05:14:26.110,0.0009603332728147507,234.0,0.031467895954847336,80959.0
Case0433,W_Completeren aanvraag,Role 1,2012-02-22 04:37:18.110,2012-02-22 04:42:52.110,0.0013733580708503723,334.0,0.03271680325269699,84172.0
Case0433,W_Completeren aanvraag,Role 1,2012-02-22 23:53:23.110,2012-02-23 00:00:45.110,0.0018182452768087387,442.0,0.02683182992041111,69031.0
Case0433,W_Completeren aanvraag,Role 1,2012-02-23 17:29:21.110,2012-02-23 17:38:26.110,0.0022411830723285675,545.0,0.02445497363805771,62916.0
Case0433,W_Completeren aanvraag,Role 1,2012-02-24 10:11:44.110,2012-02-24 10:20:35.110,0.0021833889186382294,531.0,0.02316528744995594,59598.0
Case0433,W_Nabellen offertes,Role 1,2012-02-25 02:18:32.110,2012-02-25 02:23:29.110,0.0012195967137813568,297.0,0.02234094962477684,57477.0
Case0433,W_Nabellen offertes,end,2012-02-25 19:25:55.110,2012-02-25 19:27:10.110,0.0003086905926465988,75.0,0.023844659328460693,61346.0
Case0433,W_Nabellen incomplete dossiers,Role 1,2012-02-26 15:00:41.110,2012-02-26 15:06:58.110,0.0015507740899920464,377.0,0.02736806869506836,70411.0
Case0433,W_Nabellen incomplete dossiers,Role 2,2012-02-27 12:19:22.110,2012-02-27 12:27:32.110,0.0020159194245934486,490.0,0.02967415563762188,76344.0
Case0433,W_Nabellen incomplete dossiers,Role 1,2012-02-28 06:37:32.110,2012-02-28 06:50:00.110,0.003077472560107708,748.0,0.02542038820683956,65400.0
Case0433,W_Beoordelen fraude,Role 1,2012-02-29 00:24:35.110,2012-02-29 00:36:38.110,0.0029712114483118057,723.0,0.02459445595741272,63275.0
Case0433,W_Nabellen incomplete dossiers,Role 1,2012-02-29 23:54:58.110,2012-03-01 00:00:28.110,0.0013590115122497082,330.0,0.03261106461286545,83900.0
Case0433,W_Nabellen incomplete dossiers,Role 2,2012-03-01 15:40:04.110,2012-03-01 15:43:57.110,0.0009568361565470695,233.0,0.021912919357419014,56376.0
Case0433,W_Nabellen incomplete dossiers,Role 1,2012-03-02 07:35:22.110,2012-03-02 07:37:05.110,0.0004242081195116043,103.0,0.022188449278473854,57085.0
Case0433,W_Nabellen incomplete dossiers,end,2012-03-02 23:46:36.110,2012-03-02 23:46:36.110,0.0,0.0,0.022610602900385857,58171.0
Case0433,W_Nabellen incomplete dossiers,Role 1,2012-03-03 17:55:42.110,2012-03-03 18:02:34.110,0.001693165861070156,412.0,0.025399353355169296,65346.0
Case0433,W_Valideren aanvraag,Role 1,2012-03-04 14:18:28.110,2012-03-04 14:27:07.110,0.002132225316017866,519.0,0.028356485068798065,72954.0
Case0433,W_Nabellen incomplete dossiers,end,2012-03-05 07:26:57.110,2012-03-05 07:37:57.110,0.002714186906814575,660.0,0.023783793672919273,61190.0
Case0433,W_Valideren aanvraag,Role 1,2012-03-06 04:43:17.110,2012-03-06 04:57:56.110,0.0036124112084507942,879.0,0.029509471729397774,75920.0
Case0433,W_Nabellen incomplete dossiers,Role 2,2012-03-07 01:46:44.110,2012-03-07 02:04:48.110,0.004459347575902939,1084.0,0.02912387065589428,74928.0
Case0433,W_Nabellen offertes,end,2012-03-07 21:09:41.110,2012-03-07 21:30:11.110,0.005056566558778286,1230.0,0.026700442656874657,68693.0
Case0433,W_Nabellen incomplete dossiers,Role 1,2012-03-08 19:08:29.110,2012-03-08 19:23:06.110,0.0036048870533704758,877.0,0.03027818538248539,77898.0
Case0433,W_Valideren aanvraag,Role 2,2012-03-09 17:39:37.110,2012-03-09 17:54:46.110,0.00373969879001379,909.0,0.031169654801487923,80191.0
Case0433,W_Valideren aanvraag,Role 1,2012-03-10 11:00:38.110,2012-03-10 11:18:08.110,0.004318671301007271,1050.0,0.023924540728330612,61552.0
Case0433,W_Nabellen incomplete dossiers,Role 2,2012-03-11 03:55:39.110,2012-03-11 04:11:27.110,0.0038983095437288284,948.0,0.023263519629836082,59851.0
Case0433,W_Nabellen incomplete dossiers,end,2012-03-11 20:25:04.110,2012-03-11 20:38:35.110,0.0033346209675073624,811.0,0.022706201300024986,58417.0
Case0433,W_Nabellen incomplete dossiers,Role 2,2012-03-12 14:39:44.110,2012-03-12 14:48:38.110,0.002193886786699295,534.0,0.02521408535540104,64869.0
Case0433,W_Nabellen incomplete dossiers,end,2012-03-13 09:41:49.110,2012-03-13 09:52:52.110,0.0027253180742263794,663.0,0.026427429169416428,67991.0
Case0433,W_Nabellen incomplete dossiers,Role 1,2012-03-14 06:58:43.110,2012-03-14 07:12:37.110,0.0034302184358239174,834.0,0.029521556571125984,75951.0
Case0433,W_Nabellen incomplete dossiers,Role 1,2012-03-15 05:28:37.110,2012-03-15 05:45:10.110,0.004082458093762398,993.0,0.031157562509179115,80160.0
Case0433,W_Nabellen incomplete dossiers,Role 1,2012-03-16 02:13:58.110,2012-03-16 02:31:43.110,0.004377353936433792,1065.0,0.028657298535108566,73728.0
Case0433,W_Valideren aanvraag,Role 2,2012-03-16 21:00:07.110,2012-03-16 21:17:19.110,0.004245090298354626,1032.0,0.025849372148513794,66504.0
Case0433,W_Valideren aanvraag,Role 1,2012-03-17 12:07:38.110,2012-03-17 12:21:13.110,0.003350820392370224,815.0,0.020763298496603966,53419.0
Case0433,W_Completeren aanvraag,Role 1,2012-03-18 03:18:26.110,2012-03-18 03:24:58.110,0.001610074657946825,392.0,0.020924562588334084,53833.0
Case0434,W_Afhandelen leads,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024690693244338036,600.0,0.015255926176905632,39250.0
Case0435,W_Afhandelen leads,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024690693244338036,600.0,0.015255926176905632,39250.0
Case0435,W_Completeren aanvraag,Role 1,2012-02-15 13:04:22.110,2012-02-15 13:08:05.110,0.0009165080264210701,223.0,0.017605764791369438,45295.0
Case0435,W_Nabellen offertes,Role 1,2012-02-16 04:56:20.110,2012-02-16 04:56:20.110,0.0,0.0,0.022114647552371025,56895.0
Case0435,W_Completeren aanvraag,Role 1,2012-02-17 01:30:58.110,2012-02-17 01:30:58.110,0.0,0.0,0.02879331074655056,74078.0
Case0435,W_Completeren aanvraag,Role 1,2012-02-17 20:31:09.110,2012-02-17 20:31:09.110,0.0,0.0,0.02659083530306816,68411.0
Case0435,W_Completeren aanvraag,Role 1,2012-02-18 15:21:35.110,2012-02-18 15:21:35.110,0.0,0.0,0.026363300159573555,67826.0
Case0436,W_Completeren aanvraag,Role 1,2012-02-15 00:19:27.110,2012-02-15 00:29:27.110,0.0024690693244338036,600.0,0.015255926176905632,39250.0
Case0436,W_Completeren aanvraag,Role 1,2012-02-15 10:08:37.110,2012-02-15 10:08:37.110,0.0,0.0,0.013507029041647911,34750.0
Case0436,W_Nabellen offertes,Role 1,2012-02-16 03:22:31.110,2012-02-16 03:22:31.110,0.0,0.0,0.024111900478601456,62034.0
Case0436,W_Nabellen offertes,Role 1,2012-02-17 01:16:04.110,2012-02-17 01:16:04.110,0.0,0.0,0.03063402883708477,78813.0
Case0436,W_Nabellen offertes,Role 1,2012-02-17 23:41:48.110,2012-02-17 23:41:48.110,0.0,0.0,0.031384337693452835,80744.0
Case0436,W_Nabellen offertes,Role 1,2012-02-18 21:39:27.110,2012-02-18 21:39:27.110,0.0,0.0,0.030729496851563454,79059.0
Case0436,W_Nabellen offertes,Role 1,2012-02-19 18:49:35.110,2012-02-19 18:49:35.110,0.0,0.0,0.029621148481965065,76208.0
